# Genetic map for GigaMUGA chromosome 10
# nrow 5449
# ncol 3
marker,chr,pos
JAX00282536,10,3.233
JAX00014811,10,3.244
UNC17405188,10,3.253
UNC17406429,10,3.289
UNC17406755,10,3.3
JAX00282562,10,3.306
UNC17408166,10,3.338
UNC17410060,10,3.392
JAX00282608,10,3.403
JAX00014858,10,3.435
UNC17412481,10,3.461
UNCHS027491,10,3.464
JAX00282639,10,3.465
UNCHS027492,10,3.465
UNC17412832,10,3.469
JAX00282643,10,3.47
JAX00014870,10,3.471
UNC17414352,10,3.495
UNC17414802,10,3.503
UNCHS027494,10,3.505
UNC17415216,10,3.508
UNC17416096,10,3.521
JAX00282682,10,3.523
JAX00282682r,10,3.523
UNCHS027495,10,3.529
UNCHS027496,10,3.53
UNCHS027497,10,3.532
UNCHS027498,10,3.533
UNC17416856,10,3.534
JAX00014891,10,3.538
UNC17417592,10,3.549
UNCHS027500,10,3.55
JAX00014898,10,3.556
UNC17418421,10,3.564
UNCHS027501,10,3.567
UNCHS027502,10,3.569
UNC17418776,10,3.572
JAX00282733,10,3.575
UNC17419393,10,3.581
UNC17419588,10,3.587
UNC17419803,10,3.598
UNC17420178,10,3.609
UNCHS027503,10,3.61
UNCHS027504,10,3.611
UNC17420461,10,3.616
UNC17420806,10,3.62
UNC17421538,10,3.63
JAX00282776,10,3.634
UNC17422269,10,3.641
UNC17423080,10,3.651
JAX00282795,10,3.651
UNC17423826,10,3.661
UNC17424327,10,3.668
UNCHS027505,10,3.669
UNCHS027507,10,3.67
UNCHS027508,10,3.67
UNC17424659,10,3.673
UNC17424909,10,3.678
UNCHS027510,10,3.68
UNC17425343,10,3.685
JAX00282841,10,3.693
UNC17426140,10,3.696
UNC17426465,10,3.699
UNC17427216,10,3.707
UNC17427279,10,3.707
UNC17427774,10,3.714
UNCHS027511,10,3.716
UNCHS027512,10,3.717
JAX00282880,10,3.718
JAX00282880q,10,3.718
UNC17428367,10,3.719
JAX00282885,10,3.721
JAX00282891,10,3.724
UNC17428823,10,3.724
UNCHS027513,10,3.725
UNCHS027514,10,3.726
JAX00282896,10,3.73
UNC17429381,10,3.73
UNC17429712,10,3.734
UNCHS027516,10,3.735
UNC17430523,10,3.742
JAX00014976,10,3.742
UNCHS027517,10,3.743
UNCHS027518,10,3.744
UNC17431065,10,3.746
UNCHS027519,10,3.751
UNCHS027520,10,3.752
JAX00014984,10,3.758
UNC17432130,10,3.76
UNCHS027522,10,3.763
UNC17432746,10,3.772
JAX00014989,10,3.774
UNC17432981,10,3.777
JAX00282937,10,3.782
UNC17433685,10,3.79
UNC17434097,10,3.799
UNC17434452,10,3.808
JAX00282959,10,3.815
UNCHS027523,10,3.817
UNCHS027524,10,3.818
UNC17435042,10,3.818
UNC17435779,10,3.83
UNC17436632,10,3.849
UNC17437384,10,3.861
UNC17437758,10,3.868
UNC17438741,10,3.918
UNC17439084,10,3.964
UNC17439712,10,4.02
UNCHS027525,10,4.063
UNCHS027526,10,4.067
UNC17440528,10,4.079
JAX00283037,10,4.08
UNC17441350,10,4.144
UNC17442067,10,4.194
UNC17442370,10,4.221
JAX00283063,10,4.234
JAX00283067,10,4.268
UNC17443109,10,4.277
UNCHS027528,10,4.311
UNCHS027529,10,4.328
UNCHS027530,10,4.334
UNC17444797,10,4.416
UNC17445502,10,4.477
JAX00015048,10,4.49
UNC17445798,10,4.502
UNC17446445,10,4.57
JAX00283108,10,4.605
UNC17447010,10,4.636
UNC17447451,10,4.694
UNC17447702,10,4.723
JAX00283133,10,4.726
UNC17448671,10,4.763
UNC17448713,10,4.767
UNC17449148,10,4.788
UNC17449958,10,4.825
UNCHS027532,10,4.825
UNCHS027533,10,4.827
UNCHS027534,10,4.829
JAX00283168,10,4.844
UNC17450425,10,4.848
UNC17451116,10,4.875
JAX00015080,10,4.886
UNC17451794,10,4.905
UNCHS027535,10,4.911
UNCHS027536,10,4.916
UNC17452343,10,4.929
UNC17452844,10,4.944
JAX00283200,10,4.944
JAX00283206,10,4.98
backupUNC100017248,10,4.981
UNC17454054,10,4.996
UNCHS027537,10,4.998
UNCHS027539,10,5.002
UNCHS027540,10,5.007
UNC17454625,10,5.015
UNC17455313,10,5.04
JAX00015101,10,5.049
UNC17455816,10,5.057
UNC17456795,10,5.087
JAX00015106,10,5.095
UNC17457306,10,5.103
UNCHS027541,10,5.115
UNCHS027542,10,5.117
UNCHS027543,10,5.13
UNCHS027544,10,5.131
UNC17458403,10,5.147
UNCHS027545,10,5.15
UNCHS027546,10,5.153
UNC17459566,10,5.194
JAX00283281,10,5.209
UNC17460095,10,5.213
JAX00283285,10,5.223
JAX00283285r,10,5.223
UNC17460473,10,5.228
UNC17460863,10,5.246
JAX00283301,10,5.261
UNC17461521,10,5.276
UNC17462366,10,5.312
UNC17463050,10,5.341
JAX00015138,10,5.342
UNC17463968,10,5.371
UNCHS027548,10,5.385
JAX00283353,10,5.391
UNC17464953,10,5.403
UNC17465536,10,5.423
UNCHS027549,10,5.43
UNCHS027550,10,5.431
UNC17466186,10,5.433
UNC17466799,10,5.441
UNCHS027551,10,5.449
UNCHS027552,10,5.449
UNC17467550,10,5.452
UNCHS027553,10,5.452
UNC17467989,10,5.462
UNC17468903,10,5.479
UNC17469598,10,5.494
UNCHS027556,10,5.507
UNC17470436,10,5.51
JAX00283435,10,5.516
UNC17471419,10,5.538
JAX00283453,10,5.555
UNCHS027557,10,5.572
UNCHS027558,10,5.574
UNC17473324,10,5.579
UNC17475747,10,5.643
JAX00283495,10,5.651
ICR273,10,5.652
UNC17478392,10,5.767
JAX00283530,10,5.811
UNC17479915,10,5.837
JAX00283537,10,5.841
JAX00015239,10,5.865
UNCHS027559,10,5.88
UNCHS027560,10,5.882
UNCHS027561,10,5.884
UNCHS027563,10,5.897
UNC17481186,10,5.915
JAX00283561,10,5.96
JAX00015254,10,5.982
backupUNC100277875,10,5.999
JAX00015258,10,6.022
JAX00283588,10,6.071
UNC17485395,10,6.103
UNC17486345,10,6.144
JAX00015273,10,6.152
JAX00283611,10,6.19
JAX00015277,10,6.191
UNCHS027565,10,6.203
UNCHS027566,10,6.206
UNC17487464,10,6.211
UNCHS027567,10,6.25
UNCHS027568,10,6.255
JAX00283623,10,6.256
UNCHS027570,10,6.257
JAX00283626,10,6.259
UNC17489341,10,6.297
UNCHS027571,10,6.299
UNCHS027572,10,6.3
JAX00283632,10,6.307
UNC17490266,10,6.338
UNC17492083,10,6.425
JAX00015312,10,6.491
UNCHS027574,10,6.496
UNC17493982,10,6.531
UNC17494897,10,6.601
UNCHS027575,10,6.605
JAX00283712,10,6.716
JAX00283724,10,6.779
UNC17498743,10,6.828
UNCHS027577,10,6.93
UNC100203064,10,6.942
UNC17501046,10,6.973
JAX00283778,10,7.02
UNC17502015,10,7.044
UNCHS027580,10,7.045
JAX00283789,10,7.1
JAX00283791,10,7.115
UNCHS027581,10,7.118
UNCHS027582,10,7.12
UNC17503863,10,7.165
UNC17504361,10,7.196
UNC17505170,10,7.239
UNC17506190,10,7.285
UNC17506557,10,7.297
UNCHS027583,10,7.307
UNCHS027584,10,7.311
UNC17507041,10,7.318
UNC17507621,10,7.346
UNC17507812,10,7.356
JAX00015411,10,7.373
UNCHS027585,10,7.377
UNCHS027586,10,7.379
UNC17508566,10,7.404
JAX00283885,10,7.415
JAX00283892,10,7.423
UNC17509041,10,7.429
UNC17509994,10,7.465
UNC17510347,10,7.485
UNC17510601,10,7.505
UNC17511186,10,7.533
JAX00015431,10,7.544
UNC17511357,10,7.544
JAX00283926,10,7.547
UNC17511821,10,7.564
UNCHS027587,10,7.568
UNCHS027588,10,7.57
UNC17512329,10,7.579
UNC17512922,10,7.603
UNC17513306,10,7.626
UNC17513472,10,7.635
JAX00283964,10,7.636
JAX00283965,10,7.636
UNC17513899,10,7.656
UNC17514992,10,7.692
UNC17515920,10,7.723
UNC17516293,10,7.738
UNC17516884,10,7.764
UNC17517321,10,7.785
UNCHS027591,10,7.792
UNCHS027592,10,7.795
UNC17517490,10,7.795
JAX00284019,10,7.796
UNCHS027593,10,7.805
UNCHS027594,10,7.809
UNCHS027596,10,7.817
UNC17518238,10,7.824
UNC17518778,10,7.844
JAX00015469,10,7.896
UNC17520495,10,7.904
UNC17521084,10,7.926
JAX00284054,10,7.932
JAX00284056,10,7.935
UNC17521280,10,7.943
UNC17521630,10,7.964
UNCHS027597,10,7.981
UNCHS027598,10,7.983
UNC17522524,10,8.003
JAX00284104,10,8.02
UNC17522991,10,8.021
UNCHS027599,10,8.028
UNC17523574,10,8.04
UNC17524396,10,8.063
JAX00284132,10,8.069
UNC17524809,10,8.082
JAX00015492,10,8.089
UNC17525188,10,8.098
JAX00284150,10,8.108
UNC17525676,10,8.124
UNC17526172,10,8.146
JAX00284175,10,8.157
UNCJPD004156,10,8.19
UNC17527294,10,8.192
UNC17527558,10,8.202
UNC17528050,10,8.223
JAX00284213,10,8.243
JAX00015509,10,8.245
UNC17528606,10,8.246
UNC17529283,10,8.271
UNC17529559,10,8.282
UNC17530024,10,8.295
UNC17530684,10,8.321
UNCHS027601,10,8.323
UNCHS027602,10,8.326
UNCHS027603,10,8.345
UNCHS027604,10,8.347
UNC17531469,10,8.36
UNC17531768,10,8.374
UNCHS027606,10,8.379
UNC17532243,10,8.403
UNC17532459,10,8.415
UNC17532972,10,8.435
UNCHS027608,10,8.444
UNC17533588,10,8.471
UNC17533830,10,8.48
JAX00284303,10,8.487
JAX00284307,10,8.492
UNCHS027609,10,8.5
UNCHS027610,10,8.504
UNC17534352,10,8.504
UNCHS027611,10,8.518
UNCHS027612,10,8.521
UNC17534515,10,8.523
UNC17534973,10,8.575
UNCHS027613,10,8.577
UNCHS027614,10,8.583
UNC17535222,10,8.596
UNCHS027615,10,8.668
UNCHS027616,10,8.671
UNC17536276,10,8.704
UNC17536677,10,8.732
UNCHS027619,10,8.737
UNCHS027621,10,8.737
UNCHS027620,10,8.739
UNCHS027622,10,8.742
UNC17537118,10,8.768
JAX00284352,10,8.826
UNC17538065,10,8.847
UNC17538101,10,8.854
UNC17538601,10,8.906
UNC17538820,10,8.931
UNC17539246,10,8.969
UNC17539608,10,9.005
UNC17539818,10,9.019
JAX00284378,10,9.022
JAX00284379,10,9.022
UNC17540515,10,9.071
UNC17540933,10,9.107
UNC17541111,10,9.125
JAX00284411,10,9.136
UNC17541547,10,9.161
UNC17542262,10,9.205
JAX00284440,10,9.21
JAX00284447,10,9.224
UNC17542696,10,9.235
UNC17543219,10,9.302
JAX00284460,10,9.311
UNCHS027625,10,9.344
UNC17543541,10,9.347
UNCHS027626,10,9.349
UNC17543767,10,9.365
UNCHS027627,10,9.376
UNCHS027628,10,9.379
UNC17544165,10,9.4
UNC17544903,10,9.447
UNC17545268,10,9.471
JAX00284492,10,9.477
UNC17545520,10,9.49
UNC17546059,10,9.535
UNC17546381,10,9.568
UNC17547137,10,9.636
UNC17547409,10,9.668
UNC17547841,10,9.7
JAX00284543,10,9.711
JAX00284545,10,9.741
UNCHS027629,10,9.742
UNC17548370,10,9.749
UNC17548489,10,9.754
UNC17548876,10,9.756
JAX00284563,10,9.758
UNC17549187,10,9.758
UNC17549305,10,9.759
UNC17549374,10,9.759
JAX00015629,10,9.759
UNCHS027632,10,9.759
UNC17549490,10,9.76
UNC17549595,10,9.76
UNCHS027633,10,9.761
UNC17549752,10,9.761
UNCHS027634,10,9.761
UNC17549823,10,9.761
UNC17549874,10,9.762
JAX00284576,10,9.763
UNC17550077,10,9.763
UNC17550132,10,9.763
UNC17550288,10,9.764
UNC17550619,10,9.766
UNC17550701,10,9.766
UNC17550826,10,9.767
UNCHS027635,10,9.767
UNCHS027636,10,9.767
UNC17550954,10,9.767
UNC17551024,10,9.768
UNCHS027637,10,9.768
UNCHS027638,10,9.768
UNC17551068,10,9.769
UNC17551129,10,9.769
UNC17551233,10,9.77
UNCHS027639,10,9.77
UNCHS027641,10,9.77
UNCHS027642,10,9.77
UNC17551378,10,9.77
UNCHS027644,10,9.771
UNC17551407,10,9.771
JAX00015643,10,9.771
UNC17551539,10,9.772
UNC17551626,10,9.773
UNC17551716,10,9.773
JAX00284601,10,9.774
UNC17551877,10,9.774
UNCHS027645,10,9.774
UNC17551998,10,9.774
UNCHS027647,10,9.775
UNC17552135,10,9.775
UNCHS027648,10,9.775
UNC17552330,10,9.776
UNC17552442,10,9.776
UNC17552547,10,9.777
UNC17552648,10,9.777
UNC17552720,10,9.778
UNC17552818,10,9.778
UNC17552907,10,9.779
UNC17553039,10,9.78
UNC17553749,10,9.784
JAX00284650,10,9.787
JAX00284661,10,9.791
UNCHS027651,10,9.792
UNCHS027652,10,9.792
UNC17554926,10,9.792
UNCHS027653,10,9.793
UNCHS027655,10,9.793
UNCHS027656,10,9.793
UNCHS027657,10,9.795
UNCHS027658,10,9.796
UNC17555347,10,9.796
UNC17555875,10,9.798
UNCHS027659,10,9.801
UNCHS027661,10,9.803
UNCHS027662,10,9.803
UNC17557585,10,9.805
JAX00284715,10,9.806
UNCHS027663,10,9.807
UNC17558122,10,9.807
UNCHS027664,10,9.807
JAX00284720,10,9.807
JAX00284721,10,9.808
JAX00284728,10,9.808
UNC17559025,10,9.81
UNCHS027665,10,9.811
UNCHS027666,10,9.811
UNCHS027667,10,9.812
UNCHS027668,10,9.812
JAX00284760,10,9.812
JAX00015693,10,9.814
UNC17560248,10,9.815
UNC17561202,10,9.819
UNC17561763,10,9.822
JAX00284806,10,9.822
UNCHS027669,10,9.824
UNCHS027670,10,9.824
UNC17562912,10,9.827
JAX00284817,10,9.827
UNC17563454,10,9.83
UNC17563918,10,9.832
UNC17564996,10,9.866
UNC17565276,10,9.88
UNC17566519,10,9.915
UNC17567562,10,9.992
UNCHS027675,10,10.074
UNC17568509,10,10.138
UNC17568866,10,10.155
UNC17569381,10,10.197
UNC17569657,10,10.216
JAX00015759,10,10.224
JAX00015759r,10,10.224
JAX00284938,10,10.227
UNC17570032,10,10.24
UNCHS027677,10,10.257
UNCHS027678,10,10.26
UNC17570402,10,10.261
UNC17570763,10,10.291
UNCHS027681,10,10.321
UNC17571146,10,10.321
UNCHS027682,10,10.322
UNCHS027684,10,10.337
UNC17571594,10,10.338
JAX00284970,10,10.35
UNC17572342,10,10.368
UNCHS027685,10,10.388
UNCHS027686,10,10.391
JAX00284990,10,10.392
UNC17573877,10,10.408
UNC17574195,10,10.413
UNC17574727,10,10.42
JAX00285014,10,10.424
UNC17575991,10,10.439
UNCHS027687,10,10.452
UNC17576789,10,10.452
UNCHS027688,10,10.452
JAX00285035,10,10.452
UNC17577320,10,10.459
UNCHS027689,10,10.459
UNCHS027690,10,10.46
UNCHS027691,10,10.462
UNCHS027692,10,10.462
UNC17577832,10,10.466
UNCHS027693,10,10.468
UNCHS027694,10,10.468
UNC17579002,10,10.477
JAX00285059,10,10.494
JAX00015812,10,10.518
UNC17579680,10,10.518
JAX00285069,10,10.536
JAX00285073,10,10.564
UNC17580457,10,10.571
UNC17581029,10,10.606
JAX00285085,10,10.62
UNCHS027695,10,10.679
UNC17581632,10,10.681
UNCHS027696,10,10.681
UNC17581707,10,10.685
UNC17582444,10,10.748
JAX00285105,10,10.753
UNC17583832,10,10.896
UNCHS027697,10,10.922
UNCHS027698,10,10.927
UNC17584286,10,10.963
JAX00015844,10,11.021
JAX00015844r,10,11.021
JAX00015845,10,11.034
UNC17585459,10,11.135
JAX00285168,10,11.18
UNC17586020,10,11.227
UNC17586313,10,11.266
UNC17586853,10,11.343
UNCHS027699,10,11.344
UNCHS027700,10,11.348
UNC17587732,10,11.411
JAX00285222,10,11.452
UNC17589551,10,11.457
UNCHS027701,10,11.466
UNCHS027702,10,11.468
UNC17590025,10,11.472
UNC17590573,10,11.483
JAX00015882,10,11.502
UNC17591728,10,11.507
JAX00015883,10,11.507
JAX00285273,10,11.543
UNCHS027703,10,11.571
UNCHS027704,10,11.575
UNCHS027705,10,11.581
UNCHS027706,10,11.584
UNC17593072,10,11.606
UNCHS027707,10,11.641
UNCHS027708,10,11.644
UNC17593936,10,11.657
JAX00015894,10,11.661
JAX00015894r,10,11.661
UNC17594264,10,11.681
UNCHS027709,10,11.713
UNC17595177,10,11.758
UNCHS027711,10,11.795
UNCHS027712,10,11.801
UNC17595723,10,11.809
UNC17596674,10,11.848
UNC17597636,10,11.889
JAX00285346,10,11.891
JAX00285347,10,11.891
UNC17598408,10,11.914
UNC17599064,10,11.942
UNC17600381,10,12.005
UNCHS027713,10,12.095
UNC17602510,10,12.121
JAX00285461,10,12.149
UNC17603801,10,12.189
UNCHS027715,10,12.239
UNCHS027716,10,12.241
UNC17605288,10,12.246
UNC17605673,10,12.263
UNC17605965,10,12.278
UNCHS027717,10,12.294
UNCHS027718,10,12.296
JAX00285530,10,12.305
UNC17608165,10,12.34
UNC17610061,10,12.391
UNCHS027719,10,12.392
UNCHS027720,10,12.394
UNCHS027721,10,12.405
UNCHS027722,10,12.409
UNC17611240,10,12.429
JAX00194890,10,12.435
JAX00285595,10,12.444
UNC17611786,10,12.457
UNC17612183,10,12.477
UNCHS027723,10,12.493
UNCHS027724,10,12.494
UNC17612962,10,12.505
JAX00285629,10,12.521
UNC17614273,10,12.54
UNCHS027725,10,12.552
UNCHS027726,10,12.554
UNCHS027727,10,12.566
UNC17614962,10,12.567
UNCHS027728,10,12.567
UNCHS027730,10,12.568
JAX00285664,10,12.587
UNC17615761,10,12.591
UNCHS027731,10,12.593
UNCHS027732,10,12.594
JAX00015992,10,12.605
JAX00015994,10,12.644
UNC17617217,10,12.68
JAX00015998,10,12.707
UNC17617682,10,12.784
UNC17618481,10,12.885
UNC17618508,10,12.889
JAX00285709,10,12.901
UNCHS027733,10,12.944
UNCHS027734,10,12.954
UNC17619183,10,13.006
UNC17619631,10,13.095
UNCHS027735,10,13.172
UNCHS027736,10,13.177
UNC17620218,10,13.187
UNC17621118,10,13.327
UNCHS027737,10,13.485
UNCHS027738,10,13.494
UNC17622423,10,13.516
UNC17623206,10,13.629
UNC17623950,10,13.73
JAX00016041,10,13.807
UNC17624647,10,13.828
UNCHS027740,10,13.925
UNC17625482,10,13.934
JAX00016045,10,13.958
UNC17626655,10,14.059
UNC17627487,10,14.074
UNCHS027742,10,14.074
UNC17628197,10,14.087
JAX00285831,10,14.093
JAX00285834,10,14.094
UNC17628830,10,14.097
UNCHS027743,10,14.109
UNC17629695,10,14.111
UNC17630038,10,14.115
UNC17630257,10,14.121
UNC17630322,10,14.123
UNC17630531,10,14.131
UNC17630575,10,14.132
JAX00285865,10,14.139
UNC17631016,10,14.14
UNC17631095,10,14.142
UNC17631327,10,14.146
UNC17631576,10,14.152
JAX00285872,10,14.153
UNC17631787,10,14.156
UNC17631972,10,14.16
UNC17632010,10,14.162
JAX00285874,10,14.163
UNCHS027745,10,14.164
UNCHS027746,10,14.165
UNC17632099,10,14.165
UNC17632221,10,14.169
UNC17632435,10,14.173
JAX00285878,10,14.174
UNC17632756,10,14.182
UNC17632801,10,14.184
UNC17632912,10,14.187
UNC17633101,10,14.191
UNC17633302,10,14.198
UNC17633348,10,14.201
UNC17633413,10,14.206
UNCHS027748,10,14.207
UNC17633450,10,14.207
UNC17633625,10,14.212
UNC17633728,10,14.215
UNC17633804,10,14.217
UNCHS027749,10,14.222
UNC17634074,10,14.226
JAX00016086,10,14.227
UNC17634231,10,14.23
UNC17634352,10,14.234
UNC17634621,10,14.253
UNCHS027752,10,14.255
UNC17635445,10,14.33
UNCJPD004180,10,14.369
JAX00285929,10,14.413
UNC17636665,10,14.415
UNC17637240,10,14.427
UNC17637901,10,14.442
UNCHS027753,10,14.447
UNCHS027754,10,14.447
UNC17638183,10,14.452
UNC17638658,10,14.467
JAX00285949,10,14.474
UNC17639594,10,14.485
UNC17640010,10,14.495
UNCHS027755,10,14.505
JAX00285980,10,14.51
UNC17640770,10,14.512
JAX00285988,10,14.518
JAX00285989,10,14.518
UNC17641593,10,14.535
UNC17642097,10,14.553
JAX00016127,10,14.567
UNCHS027757,10,14.573
UNCHS027758,10,14.575
UNC17643226,10,14.59
UNCHS027760,10,14.595
UNCHS027761,10,14.595
UNCHS027762,10,14.597
JAX00286021,10,14.616
JAX00016133,10,14.637
UNC17643974,10,14.643
JAX00286037,10,14.653
UNC17644533,10,14.68
UNC17645205,10,14.716
JAX00016143,10,14.758
UNC17645528,10,14.761
UNCHS027763,10,14.772
UNCHS027764,10,14.778
UNC17646266,10,14.812
UNC17646422,10,14.833
JAX00286098,10,14.837
UNC17646797,10,14.864
JAX00286108,10,14.865
JAX00286115,10,14.879
UNC17646982,10,14.882
UNC17646997,10,14.886
UNC17647004,10,14.887
UNC17647088,10,14.897
UNC17647105,10,14.898
UNC17647164,10,14.903
UNC17647311,10,14.915
UNCHS027768,10,14.927
UNC17647912,10,14.951
UNC17648269,10,14.985
UNC17648728,10,15.007
UNC17649424,10,15.051
JAX00286144,10,15.051
JAX00016170,10,15.067
UNCHS027769,10,15.125
UNCHS027770,10,15.129
UNC17650852,10,15.146
UNC17651293,10,15.207
UNC17651750,10,15.262
JAX00016183,10,15.385
UNC17653128,10,15.432
UNC17653533,10,15.489
UNCHS027772,10,15.563
UNC17654311,10,15.567
UNCHS027775,10,15.585
UNCHS027776,10,15.589
JAX00016193,10,15.598
UNCHS027777,10,15.644
UNCHS027778,10,15.65
UNCHS027779,10,15.69
UNCHS027780,10,15.695
UNC17655660,10,15.728
UNC17655962,10,15.767
UNC17656323,10,15.83
JAX00016204,10,15.849
UNC17656757,10,15.883
JAX00286246,10,15.931
UNC17657353,10,15.965
UNC17657688,10,15.998
UNC17658157,10,16.044
UNC17659069,10,16.164
UNCHS027781,10,16.166
UNCHS027782,10,16.173
UNC17659382,10,16.196
UNC17660017,10,16.285
UNC17660636,10,16.331
UNCHS027783,10,16.35
UNCHS027784,10,16.357
UNC17660912,10,16.368
JAX00286290,10,16.368
JAX00016227,10,16.381
UNC17661687,10,16.441
UNCHS027785,10,16.441
UNCHS027786,10,16.457
UNC17662631,10,16.482
UNC17662729,10,16.485
UNC17662968,10,16.495
UNC17663968,10,16.519
UNC17664347,10,16.525
UNCHS027788,10,16.53
UNCHS027789,10,16.535
UNC17664753,10,16.535
UNCHS027790,10,16.535
UNC17665329,10,16.547
UNC17665798,10,16.558
UNCHS027791,10,16.571
UNCHS027792,10,16.572
UNC17666671,10,16.58
JAX00286351,10,16.591
UNC17667403,10,16.601
UNCHS027793,10,16.613
JAX00286368,10,16.623
UNCHS027795,10,16.636
UNCHS027796,10,16.637
JAX00286375,10,16.638
JAX00286388,10,16.656
backupJAX00286389,10,16.659
JAX00286389,10,16.659
JAX00286397,10,16.684
UNC17671522,10,16.715
UNCHS027797,10,16.719
UNCHS027798,10,16.721
JAX00016291,10,16.738
UNC17672586,10,16.747
UNCHS027800,10,16.765
JAX00286427,10,16.806
UNC17673830,10,16.813
UNC17674297,10,16.845
UNC17675237,10,16.881
UNC17676099,10,16.906
JAX00016325,10,16.917
JAX00016329,10,16.931
JAX00016332,10,16.952
UNC17677143,10,16.952
JAX00286461,10,16.962
UNC17678472,10,17.008
JAX00016343,10,17.017
UNCHS027802,10,17.064
UNCHS027803,10,17.065
UNCHS027804,10,17.066
UNC17679767,10,17.068
JAX00286489,10,17.072
UNCHS027805,10,17.072
UNC17680978,10,17.104
UNCHS027807,10,17.127
UNCHS027808,10,17.128
UNCHS027809,10,17.132
UNCHS027810,10,17.134
UNC17682018,10,17.137
UNCHS027811,10,17.151
UNCHS027812,10,17.152
UNCHS027813,10,17.161
