# Genetic map for GigaMUGA chromosome 8
# nrow 5689
# ncol 3
marker,chr,pos
JAX00660686,8,4.785
JAX00158801,8,4.785
JAX00158805,8,4.806
UNC14151739,8,4.806
UNC14152406,8,4.827
UNCHS022171,8,4.859
UNCHS022172,8,4.86
UNC14153518,8,4.869
UNC14154117,8,4.889
UNCHS022173,8,4.891
UNCHS022174,8,4.892
UNC14154785,8,4.909
UNC14155073,8,4.921
UNC14155611,8,4.946
JAX00660730,8,4.969
UNC14156104,8,4.973
UNC14156656,8,4.995
UNCHS022175,8,5.006
UNCHS022176,8,5.007
UNC14157526,8,5.025
JAX00660763,8,5.071
JAX00158842,8,5.095
UNCHS022177,8,5.116
UNC14160543,8,5.123
UNC14161319,8,5.156
UNCHS022179,8,5.162
JAX00660817,8,5.166
UNCHS022181,8,5.186
UNCHS022182,8,5.187
UNC14162691,8,5.213
JAX00660860,8,5.242
UNC14163912,8,5.258
UNCHS022184,8,5.322
UNCHS022185,8,5.323
UNCHS022186,8,5.325
UNC14165974,8,5.355
JAX00233852,8,5.359
JAX00660901,8,5.374
JAX00660901r,8,5.374
UNCHS022187,8,5.383
UNCHS022188,8,5.389
UNC14166840,8,5.404
JAX00660913,8,5.409
UNCJPD003390,8,5.435
UNC14169435,8,5.499
UNC14170409,8,5.543
JAX00158907,8,5.571
UNC14171240,8,5.575
UNCHS022189,8,5.599
UNCHS022190,8,5.601
JAX00158911,8,5.615
UNC14172771,8,5.632
UNCHS022191,8,5.668
UNCHS022192,8,5.669
UNC14174320,8,5.683
JAX00661056,8,5.699
UNCHS022193,8,5.723
UNC14176199,8,5.763
UNCHS022195,8,5.766
UNCHS022196,8,5.768
UNCHS022197,8,5.785
UNCHS022198,8,5.787
UNCHS022199,8,5.788
UNCHS022200,8,5.79
JAX00661095,8,5.807
UNC14177910,8,5.816
UNC14178681,8,5.838
UNCHS022201,8,5.874
UNCHS022202,8,5.875
JAX00158952,8,5.888
UNCHS022203,8,5.895
UNCHS022204,8,5.896
UNC14180630,8,5.898
UNCHS022205,8,5.909
UNCHS022207,8,5.93
JAX00158959,8,5.934
UNC14181578,8,5.937
UNCHS022209,8,5.937
UNCHS022210,8,5.939
UNCHS022211,8,5.954
UNCHS022213,8,5.961
UNC14182753,8,5.98
UNC14183629,8,6.007
JAX00661221,8,6.018
UNCHS022215,8,6.031
UNCHS022216,8,6.032
UNC14184761,8,6.044
JAX00158976,8,6.045
UNCHS022217,8,6.088
JAX00661269,8,6.089
UNCHS022218,8,6.09
UNCHS022220,8,6.1
UNC14186755,8,6.104
UNC14187152,8,6.123
JAX00661310,8,6.173
UNC14188992,8,6.182
JAX00661318,8,6.202
UNCHS022221,8,6.202
UNCHS022222,8,6.203
UNCHS022223,8,6.204
UNCHS022224,8,6.205
UNCHS022225,8,6.211
UNCHS022226,8,6.214
backupUNC080049517,8,6.237
UNCHS022227,8,6.241
UNCHS022228,8,6.242
JAX00661344,8,6.243
UNC14191588,8,6.261
UNCHS022229,8,6.262
JAX00661359,8,6.274
UNCHS022231,8,6.296
UNCHS022232,8,6.297
UNCHS022234,8,6.301
UNC14192828,8,6.308
UNCHS022235,8,6.35
UNCHS022237,8,6.367
UNCHS022238,8,6.371
UNC14195206,8,6.386
UNCHS022239,8,6.46
UNCHS022240,8,6.462
JAX00159043,8,6.463
JAX00661437,8,6.47
JAX00233915,8,6.474
UNCHS022241,8,6.483
UNCHS022242,8,6.485
UNC14197866,8,6.486
JAX00661449,8,6.495
JAX00661454,8,6.503
UNCHS022243,8,6.517
UNCHS022244,8,6.518
UNC14199451,8,6.527
JAX00661463,8,6.528
JAX00661464,8,6.528
UNCHS022246,8,6.536
UNC14200149,8,6.551
JAX00661491,8,6.569
UNC14201406,8,6.583
UNC14202665,8,6.69
JAX00661519,8,6.694
UNCHS022247,8,6.914
UNCHS022248,8,6.924
UNC14203732,8,6.97
UNCHS022249,8,7.015
UNCHS022250,8,7.026
UNCHS022251,8,7.211
UNCHS022253,8,7.219
UNCHS022254,8,7.254
UNC14204897,8,7.278
UNCHS022255,8,7.312
UNC14205385,8,7.313
UNCHS022256,8,7.315
UNCHS022257,8,7.334
UNC14205733,8,7.335
UNCHS022258,8,7.337
UNC14205970,8,7.352
UNCHS022259,8,7.359
UNCHS022260,8,7.361
UNC14206829,8,7.395
UNCHS022261,8,7.407
UNCHS022262,8,7.409
UNC14207267,8,7.412
JAX00661653,8,7.461
UNC14208437,8,7.47
UNC14208801,8,7.486
UNC14209347,8,7.51
JAX00661665,8,7.522
UNC14209961,8,7.532
UNC14210181,8,7.555
JAX00661677,8,7.565
JAX00661677q,8,7.565
UNC14210619,8,7.577
JAX00661690,8,7.593
UNC14210971,8,7.596
UNC14211644,8,7.617
JAX00661705,8,7.619
UNC14212445,8,7.643
UNCHS022263,8,7.66
UNC14213077,8,7.661
UNCHS022264,8,7.661
UNC14213390,8,7.672
UNC14213725,8,7.683
UNCHS022265,8,7.7
UNCHS022266,8,7.701
UNC14214623,8,7.716
UNCHS022267,8,7.723
UNC14214929,8,7.724
UNCHS022269,8,7.729
UNCHS022270,8,7.731
UNCHS022271,8,7.735
UNCHS022272,8,7.736
UNC14215472,8,7.737
JAX00661779,8,7.756
UNC14216543,8,7.781
UNC14217262,8,7.825
JAX00661800,8,7.848
UNC14217762,8,7.852
UNCHS022273,8,7.869
UNCHS022274,8,7.873
JAX00661805,8,7.898
UNCHS022275,8,8.216
UNCHS022277,8,8.254
UNCHS022278,8,8.274
UNC14220144,8,8.275
UNCHS022279,8,8.341
JAX00661828,8,8.341
JAX00661828q,8,8.341
UNCHS022280,8,8.341
UNC14220734,8,8.341
UNC14221236,8,8.343
UNC14222457,8,8.349
JAX00661842,8,8.35
UNCHS022284,8,8.35
UNC14222719,8,8.35
UNC14223076,8,8.352
UNC14223835,8,8.355
UNC14224352,8,8.357
UNC14224816,8,8.359
UNC14225125,8,8.361
UNC14225758,8,8.364
UNCHS022285,8,8.364
UNCHS022286,8,8.364
UNC14226139,8,8.366
UNC14226452,8,8.367
UNC14227044,8,8.37
JAX00661921,8,8.372
JAX00159184,8,8.372
UNC14227926,8,8.373
UNC14228449,8,8.375
JAX00661930,8,8.375
UNCHS022287,8,8.375
UNCHS022288,8,8.376
UNC14228827,8,8.377
UNC14229193,8,8.378
UNC14230085,8,8.381
JAX00159196,8,8.382
UNCHS022289,8,8.385
UNC14230896,8,8.386
UNC14231935,8,8.391
UNC14232716,8,8.395
UNC14233350,8,8.398
UNC14233715,8,8.401
UNC14234511,8,8.406
UNC14235005,8,8.408
UNC14235532,8,8.412
UNC14236307,8,8.417
UNCHS022291,8,8.418
UNCHS022292,8,8.418
UNC14238094,8,8.428
UNC14238458,8,8.431
UNC14239296,8,8.436
UNC14239379,8,8.437
UNCHS022294,8,8.443
UNC14240597,8,8.443
UNC14240997,8,8.446
UNC14241423,8,8.448
UNCHS022295,8,8.449
UNCHS022296,8,8.45
UNC14242586,8,8.46
UNC14243005,8,8.478
UNC14243632,8,8.507
UNC14244263,8,8.533
UNCHS022297,8,8.536
JAX00662174,8,8.565
UNC14245149,8,8.568
UNC14245960,8,8.604
UNC14246172,8,8.613
UNC14246894,8,8.654
UNCHS022299,8,8.654
UNC14247282,8,8.686
JAX00662205,8,8.69
UNCHS022301,8,8.693
UNCHS022302,8,8.695
UNC14247821,8,8.716
UNC14247929,8,8.728
JAX00662229,8,8.765
UNC14248638,8,8.765
UNCHS022303,8,8.785
UNC14249334,8,8.787
UNCHS022304,8,8.787
JAX00662239,8,8.794
UNCHS022305,8,8.803
UNCHS022306,8,8.805
UNC14250087,8,8.819
CEAJAX00159275,8,8.83
CEBJAX00159275,8,8.83
CEAJAX00159276,8,8.833
UNC14250628,8,8.842
JAX00159278,8,8.846
UNC14250969,8,8.863
UNCHS022309,8,8.866
UNCHS022310,8,8.868
UNC14251823,8,8.893
JAX00662282,8,8.898
UNCHS022311,8,8.917
UNCHS022312,8,8.919
UNC14252427,8,8.923
UNCHS022313,8,8.927
UNCHS022314,8,8.929
UNC14252583,8,8.932
UNCHS022315,8,8.966
UNC14253321,8,8.967
UNC14253935,8,8.991
UNC14254733,8,9.024
JAX00662330,8,9.026
UNC14255359,8,9.058
UNCHS022317,8,9.061
UNCHS022318,8,9.063
UNC14255756,8,9.077
UNC14256002,8,9.087
JAX00159301,8,9.094
UNC14257099,8,9.137
UNC14257187,8,9.14
UNCHS022319,8,9.144
UNC14257872,8,9.178
UNC14258180,8,9.203
UNC14258600,8,9.226
UNCHS022321,8,9.243
UNCHS022322,8,9.248
UNC14259079,8,9.255
UNC14259644,8,9.282
UNC14259951,8,9.297
UNCHS022323,8,9.321
UNCHS022324,8,9.323
JAX00159324,8,9.33
UNC14260408,8,9.332
JAX00662450,8,9.346
UNC14260720,8,9.349
UNC14261290,8,9.386
UNC14261982,8,9.418
UNCHS022325,8,9.442
UNCHS022327,8,9.444
UNCHS022326,8,9.444
UNC14262486,8,9.444
UNCHS022328,8,9.446
UNC14262860,8,9.464
UNC14263546,8,9.502
UNC14263879,8,9.528
UNC14264597,8,9.562
UNCHS022329,8,9.574
UNCHS022330,8,9.576
UNC14265056,8,9.585
UNC14265489,8,9.611
UNCHS022332,8,9.627
JAX00662501,8,9.631
UNC14266075,8,9.644
UNC14266431,8,9.672
UNCHS022334,8,9.703
UNC14266871,8,9.705
UNC14267315,8,9.732
UNCHS022335,8,9.743
UNCHS022336,8,9.745
UNC14267668,8,9.747
UNC14268362,8,9.787
JAX00662529,8,9.802
JAX00662532,8,9.807
UNC14268922,8,9.818
UNC14269211,8,9.849
UNC14269604,8,9.877
JAX00662545,8,9.882
UNC14269951,8,9.897
UNC14270413,8,9.923
UNC14271269,8,9.963
UNC14272167,8,10
JAX00159382,8,10.026
UNCHS022339,8,10.027
UNC14272674,8,10.027
UNCHS022340,8,10.03
UNCHS022341,8,10.058
UNCHS022342,8,10.063
UNC14273585,8,10.08
UNCHS022344,8,10.08
JAX00662599,8,10.128
UNCHS022346,8,10.174
UNCHS022347,8,10.183
UNCHS022348,8,10.186
UNCHS022349,8,10.212
UNCHS022350,8,10.214
UNCHS022351,8,10.242
JAX00159402,8,10.257
JAX00662620,8,10.257
UNCHS022353,8,10.263
JAX00662623,8,10.27
UNCHS022354,8,10.272
UNCHS022355,8,10.294
UNCHS022356,8,10.296
JAX00159409,8,10.306
UNCHS022358,8,10.306
UNCHS022359,8,10.307
UNCHS022361,8,10.308
UNCHS022362,8,10.308
UNC14278532,8,10.308
JAX00662644,8,10.308
UNCHS022363,8,10.31
UNCHS022364,8,10.31
JAX00662676,8,10.311
JAX00662683,8,10.312
UNC14280814,8,10.312
UNC14281989,8,10.316
JAX00662718,8,10.318
JAX00662722,8,10.319
UNCHS022366,8,10.32
UNC14283812,8,10.32
JAX00159456,8,10.324
UNC14287667,8,10.327
JAX00662810,8,10.33
JAX00662811,8,10.33
UNCHS022372,8,10.331
UNC14290425,8,10.935
UNCHS022376,8,10.945
UNC14290963,8,10.96
JAX00662951,8,10.961
JAX00662955,8,10.962
UNC14291157,8,10.97
JAX00159573,8,10.973
JAX00159573r,8,10.973
UNCHS022377,8,11.002
UNC14292294,8,11.027
UNC14292656,8,11.037
UNC14293593,8,11.062
UNC14294274,8,11.081
UNCHS022380,8,11.101
JAX00159595,8,11.102
UNC14295395,8,11.104
UNC14296105,8,11.126
UNC14296574,8,11.149
JAX00663028,8,11.158
UNCHS022381,8,11.167
UNCHS022382,8,11.169
UNC14297639,8,11.189
JAX00663044,8,11.191
UNC14298290,8,11.223
UNCHS022383,8,11.251
UNCHS022384,8,11.254
UNCHS022385,8,11.266
UNC14299130,8,11.266
UNCHS022387,8,11.294
UNCHS022388,8,11.296
JAX00663062,8,11.299
UNC14300042,8,11.302
JAX00663067,8,11.303
UNC14300700,8,11.315
UNC14301531,8,11.33
JAX00663081,8,11.335
UNCHS022389,8,11.342
UNCHS022390,8,11.343
JAX00663087,8,11.344
UNCHS022391,8,11.35
UNCHS022392,8,11.351
UNC14302472,8,11.354
UNCHS022393,8,11.36
UNCHS022394,8,11.361
UNCHS022395,8,11.364
UNCHS022396,8,11.365
UNCHS022397,8,11.376
UNCHS022398,8,11.377
UNC14304032,8,11.383
UNC14304602,8,11.394
UNC14305521,8,11.414
UNCHS022400,8,11.417
UNC14305713,8,11.42
UNC14306020,8,11.426
UNC14306359,8,11.43
JAX00663138,8,11.431
JAX00663144,8,11.433
JAX00663149,8,11.434
JAX00663156,8,11.436
UNC14307442,8,11.439
UNC14308216,8,11.444
UNCHS022401,8,11.448
UNCHS022403,8,11.448
UNCHS022402,8,11.448
UNCHS022404,8,11.448
UNC14309010,8,11.45
JAX00663211,8,11.457
UNC14309979,8,11.457
JAX00663213,8,11.458
UNC14310999,8,11.464
JAX00663217,8,11.464
UNCHS022405,8,11.472
UNC14313038,8,11.479
UNC14313590,8,11.484
UNCHS022407,8,11.485
UNCHS022408,8,11.486
JAX00663269,8,11.487
UNC14314227,8,11.488
UNC14315174,8,11.494
UNCHS022409,8,11.503
UNC14315837,8,11.503
UNCHS022410,8,11.504
UNC14316401,8,11.52
JAX00663312,8,11.531
UNC14317306,8,11.549
UNC14318030,8,11.569
UNC14318579,8,11.585
UNCHS022411,8,11.679
UNC14319459,8,11.691
UNCHS022412,8,11.699
JAX00663373,8,11.749
JAX00663374,8,11.749
UNCHS022413,8,11.756
UNC14320084,8,11.795
JAX00159731,8,11.895
UNC14320772,8,11.911
UNC14321777,8,12.049
UNC14322121,8,12.107
JAX00663401,8,12.143
UNC14323848,8,12.419
JAX00159749,8,12.428
UNCHS022415,8,12.458
UNCHS022416,8,12.458
UNC14325502,8,12.463
JAX00663442,8,12.463
JAX00663443,8,12.463
UNC14326048,8,12.464
UNCHS022417,8,12.466
UNCHS022418,8,12.466
UNCHS022419,8,12.466
UNCHS022420,8,12.466
UNC14326919,8,12.467
UNCHS022421,8,12.467
UNCHS022423,8,12.467
UNCHS022422,8,12.467
UNCHS022424,8,12.467
JAX00663467,8,12.469
UNCHS022425,8,12.47
UNCHS022426,8,12.47
UNC14328729,8,12.472
JAX00663486,8,12.473
JAX00663495,8,12.486
UNC14329368,8,12.506
JAX00159775,8,12.52
UNCHS022429,8,12.556
UNCHS022430,8,12.561
UNC14329978,8,12.584
UNC14330857,8,12.694
JAX00159783,8,12.739
UNC14331526,8,12.777
JAX00663527,8,12.784
UNC14332082,8,12.868
UNCHS022431,8,12.973
UNCHS022432,8,12.985
JAX00663546,8,13.065
JAX00159794,8,13.065
UNC14332659,8,13.11
JAX00159798,8,13.16
UNCHS022433,8,13.164
UNCHS022434,8,13.169
UNC14332878,8,13.178
JAX00663556,8,13.257
UNC14333584,8,13.354
JAX00663564,8,13.385
UNC14334524,8,13.465
UNC14334951,8,13.549
UNC14335593,8,13.64
JAX00663583,8,13.672
UNCHS022437,8,13.746
JAX00159821,8,13.747
UNCHS022439,8,13.748
UNCHS022440,8,13.75
UNC14337122,8,13.768
UNC14337730,8,13.801
UNCHS022441,8,13.801
JAX00159831,8,13.836
UNC14338945,8,13.86
JAX00663615,8,13.882
UNC14339961,8,13.905
B6_rs33539160,8,13.921
UNC14340808,8,13.94
UNCHS022444,8,13.98
UNC14342136,8,14.012
JAX00663654,8,14.029
UNCHS022445,8,14.03
UNCHS022446,8,14.033
UNC14342484,8,14.033
JAX00663663,8,14.048
UNC14343264,8,14.082
UNCHS022447,8,14.093
UNCHS022448,8,14.095
UNC14343538,8,14.117
UNCHS022449,8,14.133
UNCHS022450,8,14.135
backupJAX00234151,8,14.149
UNC14344365,8,14.179
UNCHS022453,8,14.182
UNCHS022454,8,14.183
UNC14344779,8,14.198
UNC14345025,8,14.215
UNC14345538,8,14.241
UNCHS022455,8,14.242
UNC14345906,8,14.254
UNC14346798,8,14.273
UNCHS022457,8,14.283
UNCHS022458,8,14.285
UNCHS022459,8,14.296
UNCHS022460,8,14.298
UNC14348161,8,14.309
UNCHS022461,8,14.318
JAX00663742,8,14.318
UNCHS022462,8,14.32
UNC14348700,8,14.324
JAX00663748,8,14.326
UNC14349158,8,14.339
UNC14350065,8,14.363
JAX00159902,8,14.376
JAX00159902q,8,14.376
UNC14350811,8,14.384
UNCHS022464,8,14.391
UNC14351783,8,14.436
UNC14352420,8,14.507
JAX00663799,8,14.516
UNCHS022465,8,14.545
UNCHS022466,8,14.568
UNC14353362,8,14.626
UNC14353971,8,14.708
UNCHS022467,8,14.745
UNCHS022468,8,14.749
UNC14354763,8,14.799
UNCHS022469,8,14.857
UNC14355985,8,14.941
UNC14356391,8,15.006
UNC14356951,8,15.088
JAX00159934,8,15.099
UNCHS022472,8,15.127
UNC14357536,8,15.165
JAX00663861,8,15.18
JAX00663867,8,15.195
JAX00663869,8,15.214
UNC14358287,8,15.286
UNCHS022473,8,15.335
UNCHS022474,8,15.341
UNC14359386,8,15.447
UNC14359918,8,15.538
UNC14360746,8,15.646
JAX00663904,8,15.717
UNC14361572,8,15.74
UNC14362214,8,15.855
UNCHS022475,8,15.867
UNCHS022476,8,15.874
UNC14362537,8,15.911
UNC14363532,8,15.936
UNC14364260,8,15.954
UNC14365144,8,15.973
UNC14365449,8,15.982
UNCHS022479,8,15.999
UNCHS022480,8,16
JAX00663998,8,16.035
UNC14367766,8,16.051
UNC14368810,8,16.073
UNC14369045,8,16.082
UNC14370253,8,16.107
UNCHS022481,8,16.117
UNCHS022482,8,16.118
UNC14370812,8,16.121
UNC14371136,8,16.132
UNC14371464,8,16.137
UNC14371971,8,16.146
UNC14372208,8,16.15
UNC14372342,8,16.155
UNC14372876,8,16.169
JAX00160018,8,16.172
UNC14373136,8,16.174
UNC14373428,8,16.18
JAX00160019,8,16.18
UNCHS022483,8,16.185
JAX00664090,8,16.185
UNCHS022484,8,16.185
UNC14373882,8,16.189
UNC14374082,8,16.194
UNCHS022485,8,16.196
UNC14374254,8,16.197
UNCHS022486,8,16.197
UNCHS022487,8,16.2
UNCHS022488,8,16.201
UNC14374800,8,16.207
UNC14374982,8,16.211
UNC14375225,8,16.217
UNC14375435,8,16.222
UNC14375582,8,16.226
UNC14375689,8,16.229
UNC14375949,8,16.235
UNC14376142,8,16.239
UNC14376312,8,16.246
UNCHS022490,8,16.249
UNC14376522,8,16.25
UNC14376677,8,16.255
UNC14376992,8,16.263
UNCHS022491,8,16.265
UNCHS022492,8,16.267
JAX00664121,8,16.27
UNC14377817,8,16.285
UNC14378234,8,16.3
UNCHS022493,8,16.31
UNC14378845,8,16.313
UNC14379103,8,16.327
UNC14379573,8,16.342
UNC14380090,8,16.356
JAX00664178,8,16.362
UNC14380760,8,16.373
UNC14381264,8,16.39
UNCHS022495,8,16.394
UNCHS022496,8,16.394
UNCHS022497,8,16.396
UNCHS022498,8,16.398
UNC14381524,8,16.398
JAX00664191,8,16.402
UNC14381725,8,16.404
JAX00664194,8,16.405
JAX00664194r,8,16.405
UNC14382797,8,16.429
UNC14383321,8,16.439
UNCHS022499,8,16.443
UNCHS022500,8,16.443
UNC14383883,8,16.451
JAX00664234,8,16.457
UNC14384262,8,16.459
JAX00664238,8,16.463
UNC14384961,8,16.469
UNCHS022501,8,16.47
UNCHS022503,8,16.473
UNC14385561,8,16.474
UNC14386214,8,16.479
UNCHS022505,8,16.482
UNCHS022506,8,16.482
JAX00664272,8,16.482
UNCHS022507,8,16.485
UNCHS022508,8,16.485
UNCHS022509,8,16.489
UNC14387388,8,16.489
UNCHS022510,8,16.489
UNCHS022512,8,16.491
UNC14387807,8,16.494
UNCHS022513,8,16.497
UNC14388449,8,16.5
UNC14388729,8,16.503
JAX00664300,8,16.504
JAX00160113,8,16.509
JAX00160113r,8,16.509
UNC14390430,8,16.516
JAX00664314,8,16.516
UNC14391423,8,16.523
JAX00664339,8,16.532
UNCHS022515,8,16.533
UNC14392736,8,16.533
UNCHS022516,8,16.533
UNCHS022517,8,16.535
UNCHS022518,8,16.535
UNC14393460,8,16.538
JAX00160131,8,16.54
UNC14394178,8,16.543
UNC14394998,8,16.55
JAX00160139,8,16.55
JAX00160140,8,16.55
UNC14395402,8,16.554
JAX00664365,8,16.556
JAX00160143,8,16.557
UNC14396432,8,16.565
UNCHS022519,8,16.569
UNC14396728,8,16.569
UNC14397404,8,16.575
JAX00160154,8,16.578
UNCHS022521,8,16.579
UNCHS022522,8,16.579
JAX00160156,8,16.579
UNC14398279,8,16.585
JAX00664399,8,16.588
UNC14398815,8,16.589
UNC14399730,8,16.593
JAX00160167,8,16.596
UNC14400465,8,16.598
UNC14401116,8,16.612
UNC14401587,8,16.628
UNCHS022524,8,16.632
UNC14403258,8,16.7
UNC14403503,8,16.72
JAX00160183,8,16.727
UNCHS022525,8,16.793
UNCHS022526,8,16.795
UNC14405222,8,16.818
JAX00664443,8,16.827
UNCHS022527,8,16.831
UNCHS022528,8,16.833
UNC14405556,8,16.843
UNC14406074,8,16.878
UNC14406504,8,16.91
UNCHS022529,8,16.914
UNCHS022532,8,16.921
UNCHS022533,8,16.925
UNC14406906,8,16.931
JAX00664462,8,16.94
UNCHS022535,8,16.981
UNC14408449,8,16.998
UNC14409110,8,17.028
UNC14409697,8,17.058
JAX00160218,8,17.066
UNC14410168,8,17.087
JAX00664483,8,17.094
UNC14410560,8,17.104
JAX00160223,8,17.11
UNCHS022539,8,17.156
UNC14412065,8,17.177
UNCHS022542,8,17.197
UNC14412827,8,17.212
UNC14413413,8,17.253
