# Genetic map for GigaMUGA chromosome 16
# nrow 4372
# ncol 3
marker,chr,pos
UNCHS041679,16,5.577
JAX00413688,16,5.58
UNC26327459,16,5.58
JAX00066388,16,5.59
JAX00413693,16,5.598
JAX00066393,16,5.609
JAX00066393r,16,5.609
UNCHS041681,16,5.621
JAX00066395,16,5.621
UNCHS041682,16,5.622
JAX00413717,16,5.633
JAX00413722,16,5.639
JAX00413725,16,5.641
UNCHS041683,16,5.643
UNCHS041684,16,5.644
UNC26329465,16,5.648
UNCHS041685,16,5.649
UNCHS041687,16,5.65
UNCHS041686,16,5.65
UNCHS041689,16,5.65
UNCHS041688,16,5.652
UNCHS041690,16,5.652
UNC26330509,16,5.699
UNCHS041691,16,5.706
UNCHS041692,16,5.708
UNCHS041693,16,5.709
UNCHS041694,16,5.711
UNCHS041695,16,5.721
UNCHS041696,16,5.723
UNC26331272,16,5.738
UNCHS041697,16,5.738
UNCHS041698,16,5.74
JAX00413771,16,5.75
JAX00413773,16,5.771
backupUNC160290025,16,5.788
UNCHS041699,16,5.869
UNCHS041700,16,5.882
UNCHS041701,16,5.944
UNCHS041702,16,5.965
UNCHS041703,16,6.132
UNC26332642,16,6.17
UNCHS041704,16,6.17
UNC26334144,16,6.278
JAX00413834,16,6.285
UNCHS041707,16,6.291
UNCHS041708,16,6.292
UNCHS041710,16,6.302
UNC26335193,16,6.308
UNC26336048,16,6.335
JAX00066446,16,6.341
JAX00413860,16,6.342
UNCHS041713,16,6.344
UNCHS041714,16,6.345
UNC26336811,16,6.364
UNC26337497,16,6.389
UNCHS041715,16,6.402
UNCHS041716,16,6.404
UNCHS041717,16,6.41
UNCHS041718,16,6.411
UNC26338370,16,6.418
UNCHS041719,16,6.419
UNCHS041720,16,6.42
UNCHS041722,16,6.448
backuprs4161828,16,6.463
UNCHS041724,16,6.466
JAX00413909,16,6.466
UNCHS041725,16,6.466
UNCHS041726,16,6.468
UNCHS041727,16,6.478
UNCHS041728,16,6.48
UNCHS041729,16,6.495
UNC26340963,16,6.496
UNCHS041730,16,6.496
UNCHS041732,16,6.5
UNCHS041733,16,6.509
UNCHS041734,16,6.511
UNC26341978,16,6.522
UNCHS041735,16,6.531
UNCHS041737,16,6.569
UNC26343566,16,6.571
UNCHS041738,16,6.571
UNCHS041739,16,6.572
UNCHS041740,16,6.573
UNCHS041742,16,6.613
UNCHS041743,16,6.613
UNCHS041744,16,6.614
UNC26345580,16,6.618
UNC26346172,16,6.67
UNCHS041746,16,6.711
UNC26346683,16,6.717
UNCHS041747,16,6.735
JAX00414029,16,6.752
UNC26347037,16,6.758
UNCHS041750,16,6.784
UNC26347458,16,6.798
JAX00414037,16,6.805
UNCHS041751,16,6.819
UNC26347609,16,6.821
UNCHS041752,16,6.827
UNC26347686,16,6.834
UNC26347792,16,6.853
UNCHS041753,16,6.867
UNCHS041754,16,6.871
UNCHS041755,16,6.893
UNC26348092,16,6.894
UNCHS041757,16,6.921
UNC26348432,16,6.924
UNCHS041758,16,6.925
UNC26348545,16,6.933
UNC26348697,16,6.949
UNC26348988,16,6.973
UNC26349094,16,6.985
UNC26349296,16,7.01
UNC26349513,16,7.032
UNC26349705,16,7.051
UNC26349935,16,7.073
UNC26350016,16,7.082
UNCHS041759,16,7.095
UNCHS041760,16,7.101
UNC26350242,16,7.111
UNCHS041761,16,7.12
UNCHS041762,16,7.124
UNC26350444,16,7.131
UNC26350620,16,7.155
UNC26350745,16,7.17
UNC26350917,16,7.187
UNCHS041763,16,7.188
UNCHS041764,16,7.192
UNC26351132,16,7.205
JAX00414125,16,7.225
UNC26351418,16,7.23
UNC26351578,16,7.25
UNCHS041765,16,7.261
UNCHS041766,16,7.265
UNC26351740,16,7.268
JAX00414138,16,7.28
UNC26351929,16,7.284
UNC26352159,16,7.316
UNC26353565,16,7.532
JAX00414179,16,7.651
UNC26354416,16,7.651
UNCHS041767,16,7.679
UNCHS041768,16,7.685
UNC26354962,16,7.728
UNC26355607,16,7.825
UNCHS041769,16,7.838
UNCHS041770,16,7.848
JAX00414211,16,7.954
UNC26356252,16,7.967
UNC26356738,16,8.038
UNCHS041772,16,8.065
UNCHS041773,16,8.109
UNCHS041774,16,8.116
UNC26357517,16,8.149
JAX00414245,16,8.228
UNC26357744,16,8.231
UNCHS041775,16,8.249
UNCHS041777,16,8.335
UNC26358312,16,8.35
UNCHS041778,16,8.35
UNCHS041779,16,8.364
UNC26358395,16,8.37
UNCHS041780,16,8.37
JAX00066573,16,8.372
UNC26358969,16,8.455
UNC26359848,16,8.562
UNC26360344,16,8.645
UNC26361093,16,8.75
UNCHS041782,16,8.75
UNCHS041783,16,8.794
JAX00414303,16,8.798
UNCHS041784,16,8.799
UNC26361457,16,8.808
JAX00414314,16,8.885
UNC26362308,16,8.976
UNC26362551,16,9.019
UNC26363229,16,9.094
UNCHS041785,16,9.142
UNCHS041786,16,9.145
UNC26363819,16,9.146
UNCHS041787,16,9.249
UNC26364589,16,9.251
UNCHS041788,16,9.253
JAX00414360,16,9.268
UNCHS041789,16,9.268
UNC26364949,16,9.277
UNCHS041791,16,9.281
UNCHS041792,16,9.282
UNCHS041793,16,9.285
UNCHS041794,16,9.286
JAX00066615,16,9.287
UNCHS041796,16,9.288
UNC26365255,16,9.288
UNC26365660,16,9.298
UNC26366137,16,9.309
UNCHS041797,16,9.314
UNCHS041798,16,9.316
UNC26366803,16,9.321
JAX00066627,16,9.324
JAX00066632,16,9.341
UNCHS041799,16,9.37
UNCHS041800,16,9.372
UNCHS041801,16,9.381
UNCHS041802,16,9.385
UNC26368582,16,9.392
UNCHS041803,16,9.406
UNCHS041804,16,9.41
UNCHS041805,16,9.427
UNCHS041807,16,9.432
UNCHS041806,16,9.432
UNCHS041809,16,9.433
UNC26368926,16,9.434
UNCHS041810,16,9.438
UNCHS041811,16,9.453
UNCHS041812,16,9.457
UNCHS041815,16,9.486
UNC26369362,16,9.487
UNCHS041816,16,9.489
UNC26369631,16,9.511
UNC26370043,16,9.567
UNC26370422,16,9.61
UNCHS041819,16,9.626
UNCHS041820,16,9.631
UNC26370780,16,9.64
UNC26371086,16,9.649
UNC26371420,16,9.659
UNCHS041821,16,9.66
UNCHS041822,16,9.661
UNC26371649,16,9.668
JAX00414485,16,9.669
JAX00414487,16,9.669
UNCHS041823,16,9.681
UNCHS041824,16,9.682
UNC26372804,16,9.687
UNCHS041825,16,9.689
JAX00414504,16,9.689
UNCHS041826,16,9.69
UNCHS041827,16,9.699
UNCHS041828,16,9.7
UNC26373573,16,9.705
UNCHS041830,16,9.709
UNC26373878,16,9.714
UNCHS041831,16,9.722
UNCHS041832,16,9.723
UNC26374481,16,9.724
UNCHS041834,16,9.725
UNCHS041835,16,9.728
UNCHS041836,16,9.728
UNCHS041837,16,9.731
UNCHS041838,16,9.731
UNC26375055,16,9.732
UNCHS041839,16,9.741
UNCHS041840,16,9.742
UNC26375618,16,9.742
UNCHS041841,16,9.751
UNC26375855,16,9.752
UNC26376277,16,9.777
JAX00414562,16,9.791
UNCHS041843,16,9.844
UNCHS041844,16,9.85
UNCHS041846,16,9.878
UNCHS041847,16,9.879
UNC26377214,16,9.879
UNCHS041848,16,9.879
UNC26378561,16,9.908
UNCHS041849,16,9.911
UNCHS041851,16,9.911
JAX00414607,16,9.912
JAX00414608,16,9.912
UNC26378834,16,9.919
UNC26379353,16,9.943
UNCHS041855,16,9.95
UNCHS041856,16,9.951
UNC26379859,16,9.952
JAX00414642,16,9.958
UNC26380516,16,9.959
UNCHS041857,16,9.96
JAX00414645,16,9.96
UNCHS041858,16,9.962
JAX00066729,16,9.964
JAX00066729q,16,9.964
UNC26380675,16,9.964
UNCHS041859,16,9.977
UNCHS041860,16,9.977
JAX00066737,16,9.985
UNC26382355,16,9.991
UNC26382711,16,9.998
JAX00414674,16,10.001
UNC26383207,16,10.006
UNC26383639,16,10.014
UNC26384291,16,10.024
UNC26384752,16,10.03
UNC26384921,16,10.038
JAX00414700,16,10.042
UNCHS041863,16,10.059
UNC26385742,16,10.06
JAX00066767,16,10.065
UNC26386004,16,10.065
UNC26386760,16,10.085
JAX00414729,16,10.1
UNC26387456,16,10.124
UNC26387957,16,10.143
JAX00208415,16,10.178
JAX00414749,16,10.191
UNC26389343,16,10.2
UNCHS041867,16,10.255
UNCHS041869,16,10.257
UNCHS041868,16,10.257
UNCHS041870,16,10.261
UNCHS041871,16,10.287
UNCHS041872,16,10.289
UNCHS041873,16,10.291
UNCHS041861,16,10.294
UNC26391859,16,10.298
JAX00414780,16,10.298
UNCHS041875,16,10.3
UNCHS041877,16,10.302
UNCHS041876,16,10.302
UNCHS041879,16,10.31
UNCHS041880,16,10.312
JAX00414788,16,10.32
JAX00066813,16,10.349
UNC26393165,16,10.353
JAX00414794,16,10.374
UNCHS041881,16,10.375
UNCHS041885,16,10.395
UNCHS041884,16,10.396
UNC26394828,16,10.441
UNCHS041887,16,10.463
UNC26395363,16,10.466
UNCHS041888,16,10.466
JAX00414810,16,10.471
JAX00414812,16,10.474
JAX00414813,16,10.475
UNCHS041889,16,10.487
UNCHS041890,16,10.489
JAX00066836,16,10.498
UNCHS041891,16,10.504
UNC26396187,16,10.514
JAX00414828,16,10.514
UNCHS041893,16,10.521
UNCHS041895,16,10.522
UNCHS041894,16,10.522
UNCHS041896,16,10.525
JAX00066843,16,10.554
UNC26397369,16,10.566
UNCHS041897,16,10.576
UNCHS041898,16,10.581
JAX00414845,16,10.588
UNC26397716,16,10.592
JAX00414849,16,10.608
UNC26398018,16,10.616
JAX00414854,16,10.639
JAX00066860,16,10.66
UNCHS041901,16,10.697
UNC26399855,16,10.698
JAX00066865,16,10.701
JAX00414867,16,10.701
UNC26400634,16,10.731
JAX00066878,16,10.782
UNC26401636,16,10.788
UNCHS041903,16,10.806
UNCHS041904,16,10.811
UNCHS041905,16,10.812
UNC26402456,16,10.828
UNCHS041907,16,10.847
JAX00414900,16,10.858
UNCHS041909,16,10.86
UNCHS041910,16,10.862
UNC26403093,16,10.866
JAX00414905,16,10.877
JAX00066891,16,10.88
UNC26403805,16,10.905
JAX00414917,16,10.93
UNC26404275,16,10.948
UNCHS041913,16,10.957
UNCHS041914,16,10.958
JAX00414927,16,10.984
UNC26404746,16,10.984
UNCHS041915,16,10.985
JAX00414933,16,11.008
UNC26405618,16,11.023
UNCHS041917,16,11.025
UNCHS041920,16,11.033
JAX00414939,16,11.045
UNCHS041921,16,11.049
UNCHS041922,16,11.051
UNCHS041923,16,11.053
UNCHS041924,16,11.055
UNCHS041925,16,11.063
backupJAX00414945,16,11.072
JAX00414945,16,11.072
UNCHS041930,16,11.092
UNC26407054,16,11.104
UNCHS041931,16,11.128
JAX00414956,16,11.129
UNCHS041932,16,11.129
UNCHS041933,16,11.131
UNC26407772,16,11.138
JAX00066930,16,11.145
UNCHS041936,16,11.152
UNC26408424,16,11.166
UNCHS041937,16,11.168
UNCHS041938,16,11.17
UNC26408616,16,11.18
UNC26408749,16,11.188
UNCHS041939,16,11.189
UNCHS041940,16,11.192
UNCHS041941,16,11.195
UNC26408821,16,11.196
UNCHS041942,16,11.197
UNCHS041943,16,11.201
UNC26408881,16,11.202
UNCHS041944,16,11.203
UNC26408965,16,11.209
UNC26409058,16,11.216
UNC26409158,16,11.223
UNC26409243,16,11.228
UNC26409448,16,11.238
JAX00414980,16,11.243
UNC26409628,16,11.245
UNCHS041945,16,11.245
UNCHS041946,16,11.247
JAX00066947,16,11.248
UNC26409838,16,11.259
UNC26410099,16,11.274
UNCHS041947,16,11.281
UNCHS041948,16,11.284
UNCHS041949,16,11.285
UNCHS041951,16,11.292
UNCHS041952,16,11.294
UNC26410545,16,11.295
UNC26410630,16,11.302
UNC26410820,16,11.317
UNC26411123,16,11.331
UNCHS041953,16,11.339
UNCHS041954,16,11.34
UNC26411302,16,11.34
UNCHS041955,16,11.341
UNC26411408,16,11.345
UNCHS041957,16,11.349
UNCHS041958,16,11.35
UNC26411551,16,11.351
UNCHS041959,16,11.36
UNC26411790,16,11.36
UNCHS041960,16,11.361
UNC26411933,16,11.367
UNCHS041961,16,11.37
UNCHS041962,16,11.371
UNC26412178,16,11.374
UNC26412366,16,11.38
UNC26412548,16,11.386
UNC26412677,16,11.396
UNC26413420,16,11.428
UNCHS041964,16,11.432
JAX00415017,16,11.434
JAX00066980,16,11.47
backupUNC160451681,16,11.472
UNCHS041965,16,11.484
UNCHS041966,16,11.487
UNCHS041967,16,11.493
UNCHS041970,16,11.52
UNC26415412,16,11.528
UNCHS041971,16,11.535
UNCHS041972,16,11.536
UNC26416661,16,11.584
UNCHS041973,16,11.586
UNCHS041974,16,11.588
UNCHS041976,16,11.593
JAX00415061,16,11.593
UNCHS041977,16,11.612
UNCHS041978,16,11.614
UNCHS041980,16,11.624
UNCHS041981,16,11.626
UNCHS041982,16,11.628
JAX00415081,16,11.683
UNC26418933,16,11.696
UNC26420629,16,11.753
UNCHS041984,16,11.761
JAX00067023,16,11.773
UNC26421520,16,11.8
JAX00067034,16,11.832
JAX00415116,16,11.843
backupJAX00067035,16,11.849
UNCHS041985,16,11.874
UNCHS041986,16,11.875
UNC26423815,16,11.924
JAX00415143,16,11.979
UNC26426340,16,12.039
JAX00067076,16,12.119
UNCHS041987,16,12.12
UNCHS041988,16,12.121
UNC26428997,16,12.133
JAX00415188,16,12.15
UNC26430110,16,12.204
UNC26431276,16,12.271
JAX00415229,16,12.303
UNCHS041989,16,12.305
UNCHS041990,16,12.309
UNCHS041991,16,12.312
UNCHS041992,16,12.313
UNCHS041994,16,12.313
JAX00067104,16,12.314
UNC26432882,16,12.318
JAX00415241,16,12.324
JAX00415257,16,12.358
UNCHS041995,16,12.363
UNCHS041997,16,12.363
UNCHS041996,16,12.364
JAX00415262,16,12.371
JAX00415266,16,12.376
JAX00415267,16,12.376
UNCHS042001,16,12.382
UNC26435651,16,12.382
UNCHS042003,16,12.382
UNCHS042002,16,12.382
UNCHS042004,16,12.383
UNC26435909,16,12.388
UNC26436075,16,12.392
UNC26436577,16,12.4
UNCHS042005,16,12.403
UNCHS042006,16,12.404
UNC26436902,16,12.406
UNC26437342,16,12.414
UNC26437503,16,12.417
UNC26437952,16,12.423
UNC26438309,16,12.428
UNC26438464,16,12.432
UNC26438895,16,12.44
UNC26439287,16,12.446
UNC26440069,16,12.463
UNC26440216,16,12.466
UNC26440519,16,12.473
UNC26440696,16,12.478
UNCHS042007,16,12.494
UNCHS042008,16,12.495
UNC26441288,16,12.495
UNC26441592,16,12.504
UNC26441759,16,12.508
UNCHS042011,16,12.512
UNCHS042010,16,12.513
UNC26441955,16,12.513
UNCHS042012,16,12.513
UNCHS042013,16,12.514
UNCHS042014,16,12.515
UNCHS042015,16,12.52
UNC26442409,16,12.52
UNCHS042016,16,12.521
UNCHS042017,16,12.521
UNC26442764,16,12.526
UNC26443383,16,12.538
UNCHS042019,16,12.539
UNC26443625,16,12.543
UNC26443839,16,12.549
UNCHS042021,16,12.552
UNC26443935,16,12.555
UNC26444211,16,12.564
UNC26444626,16,12.572
JAX00415366,16,12.573
JAX00415368,16,12.575
UNCHS042024,16,12.576
UNC26445036,16,12.577
UNCHS042027,16,12.584
UNC26446231,16,12.601
UNCHS042030,16,12.604
UNC26446532,16,12.609
UNC26446868,16,12.614
backupUNC160475666,16,12.62
UNC26447555,16,12.63
UNC26447888,16,12.635
UNC26448495,16,12.649
B6_rs4165280,16,12.653
UNCHS042033,16,12.659
UNCHS042035,16,12.659
UNCHS042034,16,12.66
UNCHS042036,16,12.661
UNC26449109,16,12.673
UNC26449400,16,12.685
UNCHS042037,16,12.688
UNCHS042038,16,12.689
UNC26449640,16,12.691
JAX00415421,16,12.692
UNCHS042039,16,12.712
UNCHS042040,16,12.713
UNC26450378,16,12.714
UNC26450632,16,12.721
UNCHS042041,16,12.727
UNC26450900,16,12.728
UNCHS042042,16,12.729
UNC26451546,16,12.747
UNCHS042043,16,12.747
UNCHS042044,16,12.75
UNC26451793,16,12.755
UNCHS042045,16,12.757
UNCHS042046,16,12.758
UNCHS042047,16,12.767
UNCHS042048,16,12.769
UNC26452299,16,12.769
UNC26452617,16,12.782
UNCHS042049,16,12.788
UNCHS042050,16,12.79
UNC26452912,16,12.793
UNCHS042051,16,12.794
UNC26453257,16,12.805
UNC26453945,16,12.83
UNC26454328,16,12.842
UNC26454958,16,12.865
UNC26455351,16,12.878
UNC26455584,16,12.887
UNC26455926,16,12.901
UNCHS042053,16,12.914
UNC26456356,16,12.914
UNCHS042054,16,12.915
UNCHS042056,16,12.917
UNC26456577,16,12.92
UNC26456645,16,12.921
UNC26456737,16,12.923
UNC26456769,16,12.924
UNC26456821,16,12.926
UNC26456884,16,12.928
UNC26456977,16,12.93
UNCHS042057,16,12.931
UNC26457014,16,12.932
UNC26457069,16,12.933
UNCHS042058,16,12.933
UNC26457169,16,12.937
UNC26457215,16,12.938
UNC26457265,16,12.941
UNC26457301,16,12.942
UNC26457362,16,12.943
UNC26457385,16,12.944
UNC26457494,16,12.951
UNC26458340,16,12.98
UNCHS042059,16,12.99
UNC26458776,16,13.005
UNC26459332,16,13.04
UNC26459871,16,13.079
UNCHS042061,16,13.092
UNCHS042065,16,13.108
UNCHS042066,16,13.111
UNC26460389,16,13.115
UNCHS042067,16,13.119
UNCHS042068,16,13.124
UNCHS042071,16,13.176
UNCHS042072,16,13.18
UNC26461409,16,13.183
UNCHS042073,16,13.186
UNCHS042074,16,13.188
JAX00415544,16,13.19
UNCHS042075,16,13.24
UNC26462182,16,13.242
UNCHS042076,16,13.243
JAX00067288,16,13.259
UNC26463475,16,13.325
JAX00415560,16,13.327
UNC26463843,16,13.352
UNC26464530,16,13.395
UNCHS042077,16,13.402
UNCHS042078,16,13.405
UNC26465114,16,13.431
UNCHS042079,16,13.449
UNCHS042080,16,13.451
backupJAX00067306,16,13.472
UNC26466321,16,13.499
UNC26466819,16,13.532
JAX00415604,16,13.553
UNC26467282,16,13.57
UNCHS042081,16,13.572
UNCHS042082,16,13.574
UNC26467931,16,13.607
UNCHS042084,16,13.623
UNC26468332,16,13.624
UNCHS042085,16,13.638
UNCHS042086,16,13.642
UNCHS042087,16,13.652
UNCHS042088,16,13.656
UNCHS042089,16,13.662
UNCHS042090,16,13.665
JAX00415629,16,13.671
UNC26469272,16,13.676
UNC26470127,16,13.71
backupJAX00067331,16,13.75
UNC26471364,16,13.782
UNC26471869,16,13.82
UNC26472109,16,13.846
UNC26472626,16,13.887
UNC26473096,16,13.921
UNCHS042091,16,13.955
UNC26473552,16,13.96
UNCHS042092,16,13.961
UNC26474552,16,14.029
JAX00415704,16,14.038
UNC26474989,16,14.065
UNC26475659,16,14.106
UNC26476303,16,14.138
UNC26476856,16,14.165
UNC26477550,16,14.206
UNCHS042093,16,14.222
UNCHS042094,16,14.225
UNCrs258273460,16,14.225
complement025,16,14.226
UNC26478170,16,14.246
UNCrs16784062,16,14.254
UNCrs16784735,16,14.265
UNCrs230721294,16,14.267
complement027,16,14.267
UNCrs224398108,16,14.269
UNCrs16784756,16,14.269
UNCrs16793469,16,14.327
UNCHS042095,16,14.328
UNC26478768,16,14.329
UNCHS042096,16,14.332
UNC26479103,16,14.384
UNC26479574,16,14.457
UNC26480144,16,14.565
UNCHS042097,16,14.58
UNCHS042098,16,14.584
UNC26480424,16,14.6
JAX00415762,16,14.603
UNCHS042099,16,14.626
UNC26480640,16,14.627
UNCHS042100,16,14.63
UNC26480816,16,14.652
UNC26480991,16,14.674
UNC26481684,16,14.812
UNC26481882,16,14.846
UNCHS042101,16,14.85
UNCHS042102,16,14.862
UNCHS042103,16,14.89
UNC26482218,16,14.891
