# Genetic map for GigaMUGA chromosome 2
# nrow 8681
# ncol 3
marker,chr,pos
UNCHS003991,2,7.249
UNCHS003992,2,7.255
UNC2560980,2,7.271
JAX00483178,2,7.272
UNC2561549,2,7.361
UNCHS003993,2,7.45
UNC2561908,2,7.453
UNCHS003994,2,7.469
UNC2562331,2,7.518
JAX00091180,2,7.561
UNC2562750,2,7.61
UNC2562894,2,7.738
JAX00483217,2,7.776
UNC2563077,2,7.778
UNCHS003995,2,7.81
UNCHS003996,2,7.833
UNC2563591,2,7.871
UNC2564037,2,7.955
UNCHS003997,2,8.009
JAX00091192,2,8.043
UNC2564605,2,8.072
UNCHS004000,2,8.081
UNC2564981,2,8.123
UNC2565361,2,8.213
UNCHS004001,2,8.22
UNCHS004002,2,8.222
JAX00483258,2,8.242
UNC2566395,2,8.266
UNC2566916,2,8.285
UNC2568238,2,8.345
JAX00483290,2,8.359
JAX00483297,2,8.387
UNC2569185,2,8.397
UNC2569719,2,8.424
UNC2570505,2,8.452
UNCHS004004,2,8.47
JAX00091225,2,8.477
UNC2571417,2,8.494
UNC2572150,2,8.532
UNCHS004005,2,8.573
sanger2829,2,8.576
sanger2829q,2,8.576
UNCHS004006,2,8.58
UNC2573166,2,8.591
UNC2573707,2,8.618
UNC2573980,2,8.633
JAX00091239,2,8.646
JAX00483358,2,8.659
UNC2574595,2,8.665
UNC2575189,2,8.692
UNCHS004007,2,8.701
UNCHS004008,2,8.702
UNC2576027,2,8.743
UNC2576730,2,8.772
UNC2577244,2,8.796
UNCHS004010,2,8.803
UNC2577671,2,8.822
UNC2578179,2,8.854
UNC2578639,2,8.88
UNCHS004011,2,8.88
UNCHS004012,2,8.882
JAX00483402,2,8.882
JAX00091265,2,8.925
UNC2579647,2,8.933
UNC2580163,2,8.959
JAX00483420,2,8.975
JAX00483430,2,8.999
UNC2581097,2,9.004
UNCHS004013,2,9.034
UNCHS004014,2,9.036
UNCHS004015,2,9.038
UNC2581492,2,9.039
UNCHS004016,2,9.042
JAX00483446,2,9.055
UNC2581866,2,9.057
UNC2582189,2,9.064
UNC2582305,2,9.067
UNC2582864,2,9.072
UNC2583110,2,9.074
JAX00483473,2,9.081
UNC2585175,2,9.09
JAX00483484,2,9.091
UNC2585520,2,9.092
UNC2586034,2,9.104
UNCHS004017,2,9.108
UNCHS004018,2,9.11
UNCHS004019,2,9.116
UNCHS004020,2,9.118
UNC2586969,2,9.137
UNC2587542,2,9.163
JAX00483516,2,9.169
UNC2587898,2,9.177
UNC2589143,2,9.214
JAX00483532,2,9.236
UNC2589742,2,9.239
UNCHS004021,2,9.25
UNCHS004022,2,9.252
UNC2590872,2,9.288
UNCHS004023,2,9.293
UNCHS004024,2,9.294
UNC2591167,2,9.306
UNC2591479,2,9.33
UNC2592332,2,9.372
JAX00483574,2,9.389
JAX00215615,2,9.396
UNC2593326,2,9.437
UNC2593491,2,9.463
UNC2593741,2,9.481
UNCHS004025,2,9.482
UNC2594189,2,9.501
JAX00483599,2,9.519
UNC2594676,2,9.522
JAX00483606,2,9.541
JAX00483609,2,9.541
UNC2595969,2,9.587
JAX00091360,2,9.596
UNCHS004027,2,9.606
UNC2596414,2,9.606
UNCHS004028,2,9.608
UNC2596833,2,9.622
UNCHS004029,2,9.622
UNCHS004030,2,9.625
UNC2598046,2,9.677
UNC2598265,2,9.691
UNC2598666,2,9.718
UNC2598941,2,9.735
UNCHS004031,2,9.762
JAX00483657,2,9.763
UNCHS004032,2,9.764
backupJAX00483666,2,9.803
JAX00483666,2,9.803
JAX00483687,2,9.823
UNC2600629,2,9.824
JAX00483690,2,9.835
UNC2601602,2,9.865
UNC2602270,2,9.888
UNC2602821,2,9.907
UNC2603382,2,9.932
UNC2603672,2,9.942
JAX00483717,2,9.949
JAX00091400,2,9.949
JAX00483719,2,9.951
UNCHS004033,2,10.005
UNCHS004034,2,10.01
UNCHS004036,2,10.013
UNC2605121,2,10.017
UNC2605306,2,10.036
UNC2605774,2,10.061
JAX00483751,2,10.065
UNC2606041,2,10.082
JAX00091415,2,10.082
UNC2606288,2,10.11
UNCHS004037,2,10.11
UNCHS004038,2,10.115
UNC2606329,2,10.117
JAX00483759,2,10.138
UNCHS004039,2,10.154
UNC2607370,2,10.159
UNCHS004040,2,10.159
UNCHS004041,2,10.164
UNC2608069,2,10.185
UNCHS004043,2,10.191
UNCHS004044,2,10.194
UNC2608539,2,10.211
JAX00483786,2,10.224
UNC2609184,2,10.237
UNC2609608,2,10.255
UNC2609906,2,10.273
UNC2610362,2,10.298
UNC2610958,2,10.318
UNC2611282,2,10.34
UNC2611727,2,10.361
UNC2612112,2,10.404
JAX00483818,2,10.431
UNC2613087,2,10.446
UNC2613535,2,10.462
UNC2614353,2,10.489
UNC2614687,2,10.512
UNC2615114,2,10.526
UNC2615773,2,10.561
UNCHS004045,2,10.561
UNCHS004046,2,10.563
UNC2616175,2,10.572
JAX00483856,2,10.579
JAX00091475,2,10.58
UNC2616824,2,10.596
UNCHS004047,2,10.607
UNCHS004048,2,10.609
UNC2617431,2,10.619
UNC2618111,2,10.65
UNC2618356,2,10.661
JAX00215657,2,10.662
UNC2618650,2,10.684
UNC2618895,2,10.702
JAX00483877,2,10.724
JAX00091495,2,10.728
UNCHS004049,2,10.761
UNCHS004050,2,10.764
UNC2620134,2,10.769
UNC2620630,2,10.792
UNCHS004051,2,10.804
UNCHS004052,2,10.806
UNC2621080,2,10.81
JAX00483895,2,10.813
JAX00483901,2,10.851
UNC2622000,2,10.86
UNC2622328,2,10.877
UNC2622769,2,10.898
UNCHS004053,2,10.918
UNCHS004054,2,10.919
JAX00091514,2,10.921
backupJAX00483912,2,10.924
UNCHS004055,2,10.924
UNCHS004056,2,10.926
UNC2623601,2,10.938
UNCHS004057,2,10.938
UNCHS004058,2,10.944
UNC2623817,2,10.963
UNCHS004059,2,10.983
JAX00091523,2,10.985
UNC2624191,2,10.985
JAX00483917,2,10.989
UNCHS004061,2,11.002
UNC2624529,2,11.007
UNC2626191,2,11.066
UNC2626830,2,11.113
UNC2626969,2,11.127
JAX00483945,2,11.131
UNCHS004063,2,11.138
UNCHS004065,2,11.154
JAX00483946,2,11.161
backupJAX00091546,2,11.162
UNC2628173,2,11.178
UNC2628496,2,11.192
UNC2629670,2,11.253
UNC2629751,2,11.258
UNCHS004068,2,11.277
JAX00483970,2,11.32
JAX00483975,2,11.328
UNC2630944,2,11.329
UNCHS004069,2,11.333
UNCHS004070,2,11.334
UNCHS004071,2,11.353
UNCHS004072,2,11.354
UNC2632005,2,11.371
UNC2632531,2,11.393
UNC2632760,2,11.415
UNC2633019,2,11.436
UNCHS004073,2,11.445
UNCHS004074,2,11.446
UNC2633620,2,11.457
UNC2634035,2,11.479
UNCHS004075,2,11.509
JAX00484003,2,11.511
UNCHS004076,2,11.512
UNC2634982,2,11.522
UNC2635474,2,11.544
UNC2636066,2,11.564
JAX00484013,2,11.581
JAX00484015,2,11.582
UNC2636374,2,11.585
UNC2636693,2,11.629
JAX00091603,2,11.642
UNC2637145,2,11.654
UNCHS004077,2,11.666
UNCHS004078,2,11.668
UNCHS004079,2,11.67
UNCHS004080,2,11.672
UNC2637752,2,11.673
UNCHS004081,2,11.685
UNC2638224,2,11.693
JAX00484032,2,11.713
JAX00215698,2,11.713
UNC2638779,2,11.719
UNCHS004083,2,11.738
UNCHS004084,2,11.74
UNC2639512,2,11.758
UNC2639847,2,11.774
UNC2640454,2,11.802
JAX00484040,2,11.805
JAX00484044,2,11.809
UNC2640813,2,11.819
UNC2641596,2,11.844
backupJAX00215705,2,11.862
UNC2643097,2,11.91
UNC2643575,2,11.93
UNC2644076,2,11.953
JAX00484068,2,11.965
UNC2644605,2,11.98
UNCHS004085,2,11.987
UNCHS004087,2,11.989
UNCHS004086,2,11.989
UNC2644726,2,11.99
UNCHS004088,2,11.991
JAX00484075,2,12.01
UNC2645349,2,12.029
UNC2645801,2,12.068
UNC2646271,2,12.103
UNC2646888,2,12.15
JAX00484096,2,12.163
JAX00484105,2,12.219
JAX00484113,2,12.268
JAX00484113r,2,12.268
UNCHS004093,2,12.268
UNC2648950,2,12.311
UNC2649325,2,12.337
UNC2650027,2,12.387
UNC2650787,2,12.428
UNCHS004095,2,12.428
UNC2651339,2,12.46
JAX00091700,2,12.478
UNC2652166,2,12.5
JAX00091705,2,12.505
JAX00484157,2,12.544
UNC2652877,2,12.555
backupJAX00484170,2,12.568
UNCHS004098,2,12.57
UNCHS004099,2,12.577
UNC2653983,2,12.613
UNCHS004102,2,12.637
JAX00484191,2,12.64
UNC2654671,2,12.655
JAX00484196,2,12.655
UNC2655910,2,12.71
UNCHS004103,2,12.749
UNCHS004104,2,12.753
UNC2656965,2,12.76
UNCHS004105,2,12.772
UNCHS004106,2,12.774
JAX00484223,2,12.786
UNCHS004107,2,12.793
UNC2658036,2,12.797
UNC2658880,2,12.82
UNC2659230,2,12.834
UNCHS004109,2,12.839
UNCHS004110,2,12.839
JAX00484250,2,12.841
UNC2660320,2,12.853
JAX00484265,2,12.856
UNCHS004111,2,12.859
UNCHS004112,2,12.859
UNC2660767,2,12.862
UNCHS004114,2,12.871
UNC2661368,2,12.872
UNCHS004115,2,12.876
UNCHS004116,2,12.877
UNCHS004117,2,12.878
UNCHS004118,2,12.878
UNC2661889,2,12.882
UNC2663264,2,12.895
JAX00484293,2,12.898
UNC2663528,2,12.9
JAX00484301,2,12.907
UNC2664427,2,12.925
JAX00091791,2,12.951
UNC2665294,2,12.956
UNCHS004119,2,12.964
JAX00091794,2,12.965
UNCHS004121,2,12.968
UNCHS004120,2,12.969
UNCHS004122,2,12.969
UNC2665816,2,12.982
UNC2666494,2,13.012
UNC2667219,2,13.036
UNCHS004123,2,13.042
UNCHS004124,2,13.045
JAX00484370,2,13.049
JAX00484371,2,13.055
UNC2667907,2,13.055
UNCHS004126,2,13.07
JAX00091816,2,13.1
UNCHS004127,2,13.103
UNCHS004129,2,13.106
UNCHS004130,2,13.107
UNCHS004132,2,13.11
UNCHS004133,2,13.112
UNCHS004134,2,13.113
UNCHS004135,2,13.116
UNCHS004136,2,13.118
UNC2670185,2,13.12
JAX00484411,2,13.125
UNCHS004138,2,13.127
UNC2671460,2,13.162
UNC2672469,2,13.19
UNC2672737,2,13.198
UNC2673020,2,13.205
UNC2673099,2,13.208
UNC2673220,2,13.214
UNC2673436,2,13.221
UNCHS004139,2,13.222
UNCHS004140,2,13.224
UNC2673742,2,13.228
UNC2673913,2,13.233
UNC2674060,2,13.239
UNC2674149,2,13.247
UNC2674354,2,13.252
UNC2674607,2,13.258
UNC2674788,2,13.265
UNC2674890,2,13.267
UNCHS004141,2,13.277
UNCHS004142,2,13.296
UNC2675786,2,13.312
UNC2675836,2,13.319
JAX00484488,2,13.357
UNC2676185,2,13.371
UNC2676241,2,13.392
UNC2676379,2,13.43
UNC2676485,2,13.464
UNC2676590,2,13.509
UNC2676610,2,13.513
UNC2676963,2,13.564
sanger2147,2,13.573
sanger2147q,2,13.573
UNC2677224,2,13.607
UNC2677380,2,13.626
UNC2677987,2,13.727
JAX00484535,2,13.756
UNC2678323,2,13.765
UNC2678451,2,13.792
UNC2679051,2,13.858
UNCHS004143,2,13.89
UNCHS004144,2,13.895
UNC2679481,2,13.927
JAX00484554,2,13.939
UNC2679953,2,13.983
JAX00091877,2,14.018
UNC2680266,2,14.035
UNCHS004145,2,14.061
UNC2680599,2,14.064
UNCHS004146,2,14.066
JAX00091880,2,14.072
UNCHS004148,2,14.077
UNC2680781,2,14.082
JAX00091881,2,14.085
UNC2681435,2,14.145
UNCHS004149,2,14.174
UNCHS004150,2,14.179
JAX00091884,2,14.184
UNC2683056,2,14.307
UNC2683686,2,14.399
JAX00484588,2,14.401
JAX00484588r,2,14.401
UNC2684703,2,14.476
UNCHS004151,2,14.48
UNCHS004152,2,14.48
UNC2685278,2,14.483
JAX00484609,2,14.484
JAX00484613,2,14.484
UNC2685974,2,14.489
UNC2688214,2,14.508
UNCHS004153,2,14.51
UNCHS004154,2,14.51
UNC2689711,2,14.517
JAX00484655,2,14.52
UNC2690756,2,14.524
JAX00091926,2,14.526
UNCHS004155,2,14.531
UNCHS004156,2,14.532
UNC2692048,2,14.535
UNCHS004157,2,14.54
UNCHS004158,2,14.541
UNC2693356,2,14.564
UNC2693741,2,14.575
UNC2694481,2,14.592
JAX00484718,2,14.593
UNCHS004159,2,14.602
UNCHS004160,2,14.603
JAX00091946,2,14.617
UNC2696119,2,14.63
UNC2696844,2,14.648
UNC2697548,2,14.668
UNCHS004162,2,14.691
UNC2698820,2,14.695
UNCHS004165,2,14.712
UNC2699507,2,14.715
UNCHS004167,2,14.719
UNCHS004168,2,14.721
UNCHS004169,2,14.727
UNCHS004170,2,14.729
UNC2699967,2,14.729
UNC2701099,2,14.761
sanger2149,2,14.77
sanger2149q,2,14.77
UNCHS004171,2,14.77
UNCHS004172,2,14.772
UNCHS004173,2,14.781
UNC2701803,2,14.781
JAX00484831,2,14.782
UNC2702570,2,14.797
UNC2703775,2,14.827
JAX00484860,2,14.847
UNCHS004175,2,14.847
UNCHS004176,2,14.849
UNC2705227,2,14.884
UNCHS004177,2,14.91
UNC2705667,2,14.911
UNCHS004178,2,14.912
UNC2706030,2,14.937
UNCHS004179,2,14.954
UNCHS004180,2,14.955
UNC2707149,2,14.974
JAX00484904,2,15.021
UNC2709089,2,15.033
JAX00484914,2,15.044
JAX00484920,2,15.059
UNC2709807,2,15.064
UNC2711179,2,15.076
UNC2711956,2,15.082
JAX00484945,2,15.082
UNCHS004181,2,15.085
UNC2713119,2,15.089
UNC2713720,2,15.094
UNC2714300,2,15.098
JAX00484980,2,15.101
JAX00484982,2,15.101
UNC2715534,2,15.108
UNC2716029,2,15.111
JAX00092048,2,15.115
UNC2716710,2,15.115
UNC2717514,2,15.122
JAX00485008,2,15.125
UNC2717994,2,15.126
UNCHS004183,2,15.127
UNCHS004184,2,15.127
UNCHS004185,2,15.133
UNCHS004186,2,15.133
UNC2718680,2,15.133
UNC2719347,2,15.139
JAX00485026,2,15.143
UNC2719943,2,15.144
UNC2720594,2,15.151
UNC2721092,2,15.155
JAX00092076,2,15.172
UNC2721382,2,15.174
UNC2721640,2,15.18
UNC2722706,2,15.19
JAX00092092,2,15.198
UNCHS004187,2,15.201
UNCHS004188,2,15.202
JAX00215846,2,15.203
UNC2724327,2,15.206
UNC2725048,2,15.212
JAX00092099,2,15.212
JAX00092099q,2,15.212
JAX00092102,2,15.216
JAX00092104,2,15.22
UNCHS004190,2,15.22
UNC2726296,2,15.227
JAX00485104,2,15.231
UNC2726582,2,15.231
UNCHS004191,2,15.236
UNCHS004192,2,15.237
UNC2727122,2,15.24
JAX00485113,2,15.248
UNC2727828,2,15.249
UNCHS004193,2,15.254
JAX00092119,2,15.254
UNCHS004195,2,15.256
UNCHS004197,2,15.258
UNCHS004198,2,15.259
UNCHS004199,2,15.259
UNCHS004201,2,15.259
UNCHS004203,2,15.259
UNCHS004200,2,15.26
UNCHS004202,2,15.26
UNCHS004204,2,15.26
UNC2728990,2,15.262
JAX00485129,2,15.268
JAX00092133,2,15.284
UNC2730682,2,15.286
JAX00092140,2,15.338
UNCHS004205,2,15.396
UNCHS004206,2,15.398
UNC2731905,2,15.4
UNC2732702,2,15.467
UNC2733330,2,15.539
UNC2734652,2,15.657
UNC2735360,2,15.718
UNCHS004208,2,15.723
JAX00485168,2,15.77
UNC2735954,2,15.779
UNC2736093,2,15.807
UNC2738240,2,16.014
JAX00485192,2,16.039
JAX00485202,2,16.112
UNCHS004209,2,16.137
UNCHS004210,2,16.141
JAX00485203,2,16.15
UNC2739612,2,16.163
UNCHS004211,2,16.173
JAX00485213,2,16.212
UNC2740306,2,16.229
UNC2740706,2,16.255
UNC2741513,2,16.315
UNC2742285,2,16.358
UNC2742793,2,16.4
UNCHS004213,2,16.427
UNCHS004214,2,16.43
JAX00092215,2,16.437
JAX00485254,2,16.448
UNC2743609,2,16.453
UNC2743981,2,16.477
JAX00485266,2,16.497
UNCHS004215,2,16.513
UNCHS004216,2,16.517
UNC2745001,2,16.528
UNC2745503,2,16.553
UNCHS004217,2,16.554
UNCHS004218,2,16.558
UNCHS004219,2,16.593
UNCHS004220,2,16.596
UNCHS004221,2,16.596
UNC2746217,2,16.598
UNCHS004222,2,16.599
UNCHS004223,2,16.608
UNC2746339,2,16.609
UNCHS004224,2,16.61
UNC2746387,2,16.612
JAX00485297,2,16.613
UNC2746573,2,16.621
UNC2746688,2,16.628
UNCHS004225,2,16.634
UNC2746803,2,16.636
UNCHS004226,2,16.637
UNC2746906,2,16.642
JAX00092235,2,16.646
UNC2747018,2,16.648
UNC2747140,2,16.654
UNC2747472,2,16.669
UNC2747536,2,16.673
JAX00485319,2,16.68
UNC2747768,2,16.682
backupUNC020965194,2,16.687
UNC2748005,2,16.694
UNC2748103,2,16.698
JAX00485325,2,16.711
JAX00485326,2,16.711
UNC2748438,2,16.716
UNC2748562,2,16.722
UNC2748643,2,16.726
UNC2748762,2,16.733
UNCHS004227,2,16.735
UNC2748840,2,16.737
UNCHS004228,2,16.738
UNC2748994,2,16.747
UNC2749092,2,16.755
UNC2749308,2,16.767
UNCHS004229,2,16.774
UNCHS004230,2,16.776
UNC2749475,2,16.779
JAX00485358,2,16.783
UNC2749534,2,16.784
UNC2749662,2,16.791
UNC2749771,2,16.799
UNC2749867,2,16.805
UNC2750068,2,16.817
JAX00485365,2,16.823
UNC2750266,2,16.826
UNC2750359,2,16.832
UNC2750445,2,16.839
UNCHS004231,2,16.849
UNCHS004232,2,16.852
UNCHS004234,2,16.874
UNCHS004235,2,16.875
UNCHS004236,2,16.877
JAX00485387,2,16.924
JAX00092260,2,16.93
UNCHS004237,2,16.946
UNCHS004238,2,16.951
JAX00485410,2,16.974
UNCHS004239,2,16.978
UNCHS004240,2,16.982
JAX00485435,2,17.084
JAX00485445,2,17.129
UNC2756005,2,17.202
UNCHS004241,2,17.202
UNCHS004242,2,17.209
JAX00485456,2,17.233
JAX00485457,2,17.236
JAX00485460,2,17.243
UNCrs27225503,2,17.307
UNCrs238339109,2,17.307
UNCrs238773155,2,17.307
UNCrs223450357,2,17.307
UNCrs27225502,2,17.308
UNCrs27225501,2,17.308
UNCrs27225500,2,17.308
UNCrs27225499,2,17.308
UNCrs248126306,2,17.308
UNCrs250289796,2,17.308
UNCrs29860368,2,17.308
UNCrs27225498,2,17.308
UNCrs27225497,2,17.309
UNCrs27225495,2,17.309
JAX00485486,2,17.329
UNC2757955,2,17.333
JAX00092302,2,17.449
