# Genetic map for GigaMUGA chromosome 9
# nrow 5875
# ncol 3
marker,chr,pos
JAX00168230,9,2.641
UNC15850312,9,2.643
UNC15850856,9,2.654
JAX00685834,9,2.692
JAX00168253,9,2.693
UNC15853462,9,2.7
UNCHS024692,9,2.706
UNC15854181,9,2.713
UNCHS024693,9,2.762
UNCHS024694,9,2.763
UNC15857086,9,2.769
JAX00685900,9,2.78
UNC15857881,9,2.781
JAX00685913,9,2.82
UNCHS024695,9,2.835
UNCHS024696,9,2.84
UNC15859395,9,2.842
UNC15860091,9,2.868
JAX00685940,9,2.902
UNCHS024699,9,2.92
UNCHS024701,9,2.921
UNCHS024700,9,2.922
UNCHS024702,9,2.923
UNC15861174,9,2.93
JAX00685952,9,2.955
UNC15861633,9,2.959
JAX00168326,9,2.965
UNC15863009,9,3.003
JAX00685971,9,3.008
UNCHS024703,9,3.012
UNCHS024704,9,3.013
UNC15863806,9,3.033
UNCHS024705,9,3.139
UNCHS024706,9,3.141
JAX00685996,9,3.145
UNC15865229,9,3.227
UNCHS024707,9,3.236
UNCHS024709,9,3.238
UNCHS024710,9,3.243
UNC15865886,9,3.293
UNC15866727,9,3.363
UNCHS024711,9,3.364
UNCHS024712,9,3.373
UNCHS024713,9,3.408
JAX00686041,9,3.41
UNCHS024714,9,3.411
UNC15867434,9,3.432
JAX00168368,9,3.452
UNCHS024716,9,3.479
UNCHS024717,9,3.479
UNCHS024718,9,3.481
UNCHS024719,9,3.485
UNCHS024721,9,3.486
UNC15867964,9,3.489
UNCHS024722,9,3.491
UNC15868560,9,3.549
JAX00686069,9,3.633
UNCHS024723,9,3.644
UNCHS024724,9,3.647
UNC15870038,9,3.668
UNCHS024725,9,3.685
UNCHS024726,9,3.69
UNC15870454,9,3.698
UNC15871417,9,3.778
backupJAX00168402,9,3.826
UNCHS024727,9,3.831
UNCHS024728,9,3.835
UNCHS024729,9,3.898
UNCHS024730,9,3.9
UNC15872990,9,3.907
UNCHS024731,9,3.948
JAX00236178,9,3.966
UNC15873666,9,3.967
UNC15874366,9,4.031
UNCHS024733,9,4.032
UNCHS024734,9,4.034
UNCHS024736,9,4.051
UNC15874772,9,4.086
JAX00168425,9,4.094
UNCHS024738,9,4.099
UNC15875575,9,4.129
UNCHS024739,9,4.16
UNCHS024740,9,4.162
UNC15876833,9,4.19
UNCHS024741,9,4.214
UNCHS024742,9,4.217
UNC15877983,9,4.248
JAX00686176,9,4.268
JAX00686181,9,4.284
UNCHS024743,9,4.308
UNCHS024744,9,4.31
JAX00686196,9,4.392
JAX00686200,9,4.4
JAX00168453,9,4.405
JAX00168453q,9,4.405
UNC15881390,9,4.453
UNC15882111,9,4.498
UNCHS024745,9,4.543
UNCHS024746,9,4.545
UNC15883508,9,4.57
UNCHS024747,9,4.597
UNCHS024748,9,4.6
UNC15884630,9,4.638
UNC15885072,9,4.661
JAX00686242,9,4.665
UNCHS024749,9,4.677
UNCHS024750,9,4.679
UNCHS024751,9,4.767
UNCHS024752,9,4.77
UNCHS024753,9,4.772
UNCHS024754,9,4.776
JAX00686257,9,4.782
JAX00686260,9,4.8
JAX00686260r,9,4.8
JAX00686267,9,4.828
UNCHS024755,9,4.829
UNC15887704,9,4.832
JAX00686276,9,4.9
JAX00168496,9,4.917
UNC15890506,9,4.992
UNCHS024757,9,5.039
UNC15891276,9,5.042
UNCHS024758,9,5.042
UNC15892219,9,5.088
UNCHS024759,9,5.093
UNCHS024760,9,5.096
UNC15892603,9,5.108
UNCHS024761,9,5.108
JAX00686326,9,5.113
UNC15893267,9,5.12
UNC15893663,9,5.125
UNC15893968,9,5.128
JAX00168522,9,5.133
UNC15894747,9,5.139
UNC15894820,9,5.14
UNCHS024763,9,5.151
UNCHS024764,9,5.152
UNC15895913,9,5.154
JAX00168530,9,5.16
JAX00168531,9,5.16
UNC15896492,9,5.162
UNCHS024765,9,5.164
UNC15896878,9,5.168
UNC15897111,9,5.171
JAX00686378,9,5.179
UNC15897603,9,5.179
UNC15897976,9,5.184
UNC15898123,9,5.186
UNC15898646,9,5.193
UNC15899093,9,5.197
UNC15899358,9,5.201
UNC15899963,9,5.21
UNC15900103,9,5.212
UNC15900371,9,5.216
UNC15900781,9,5.222
UNC15901256,9,5.227
UNC15901804,9,5.233
UNC15902100,9,5.237
UNC15902583,9,5.245
JAX00686470,9,5.245
UNC15902787,9,5.247
UNC15903337,9,5.252
UNCHS024767,9,5.255
JAX00686487,9,5.255
JAX00686488,9,5.255
UNC15903573,9,5.255
UNCHS024768,9,5.255
UNC15904048,9,5.261
UNC15904277,9,5.264
UNC15904517,9,5.267
UNCHS024769,9,5.273
UNCHS024770,9,5.274
UNC15905017,9,5.277
UNC15905217,9,5.281
UNC15905498,9,5.285
UNC15905680,9,5.289
UNC15905886,9,5.294
UNC15906546,9,5.306
UNCHS024772,9,5.31
UNC15907656,9,5.325
JAX00686553,9,5.346
JAX00686556,9,5.356
ICR5929,9,5.376
UNC15910874,9,5.382
ICR5930,9,5.393
JAX00168617,9,5.412
JAX00168622,9,5.432
JAX00168622q,9,5.432
UNCHS024773,9,5.585
UNCHS024775,9,5.605
UNCHS024776,9,5.612
ICR1933,9,5.65
JAX00686615,9,5.657
ICR5933,9,5.667
UNC15915505,9,5.734
UNCHS024778,9,5.999
UNC15917856,9,6.032
ICR1935,9,6.107
UNC15918889,9,6.197
JAX00686685,9,6.436
JAX00686712,9,6.608
JAX00686732,9,6.717
UNCHS024779,9,7.031
UNCHS024780,9,7.031
UNCHS024781,9,7.031
UNCHS024782,9,7.032
backupUNC090632081,9,7.037
UNCHS024784,9,7.037
JAX00168681,9,7.039
UNC15927356,9,7.047
JAX00686778,9,7.055
UNCHS024785,9,7.06
UNCHS024786,9,7.06
UNCHS024787,9,7.063
UNCHS024788,9,7.064
UNCHS024789,9,7.074
JAX00686792,9,7.084
UNC15929728,9,7.084
JAX00686796,9,7.097
UNC15930901,9,7.109
UNCHS024792,9,7.143
UNC15932393,9,7.144
UNCHS024793,9,7.145
UNCHS024794,9,7.146
JAX00686821,9,7.151
UNCHS024795,9,7.158
UNCHS024796,9,7.159
UNC15933598,9,7.163
UNC15934761,9,7.19
JAX00686837,9,7.19
JAX00686853,9,7.218
UNCHS024797,9,7.226
UNC15936989,9,7.226
UNCHS024798,9,7.227
JAX00168748,9,7.238
JAX00686862,9,7.24
UNC15938371,9,7.243
ICR1940,9,7.273
ICR5940,9,7.276
ICR1941,9,7.293
ICR5941,9,7.294
UNC15942710,9,7.317
JAX00686904,9,7.333
JAX00168783,9,7.333
JAX00686906,9,7.333
ICR1944,9,7.352
ICR5944,9,7.352
UNC15944830,9,7.369
JAX00168795,9,7.374
JAX00168795r,9,7.374
JAX00686920,9,7.375
ICR5946,9,7.392
UNC15946622,9,7.396
JAX00168811,9,7.421
UNC15948610,9,7.427
UNC15949809,9,7.465
UNCHS024799,9,7.468
UNCHS024800,9,7.469
JAX00686968,9,7.479
UNCHS024802,9,7.485
JAX00168833,9,7.486
UNC15952042,9,7.514
UNC15952870,9,7.535
JAX00168857,9,7.558
UNC15954014,9,7.561
UNC15956174,9,7.599
UNCHS024803,9,7.602
JAX00687025,9,7.602
UNCHS024806,9,7.604
UNC15956968,9,7.614
UNCHS024807,9,7.614
JAX00168877,9,7.618
UNCHS024810,9,7.622
UNCHS024811,9,7.626
UNCHS024812,9,7.627
JAX00687050,9,7.632
JAX00687050r,9,7.632
UNCHS024813,9,7.642
UNCHS024814,9,7.643
UNCHS024815,9,7.646
UNC15959170,9,7.651
UNC15960476,9,7.672
JAX00168896,9,7.673
ICR1948,9,7.674
UNC15961896,9,7.694
ICR1949,9,7.694
JAX00687104,9,7.699
JAX00168906,9,7.704
ICR1950,9,7.715
UNC15963011,9,7.715
UNCHS024820,9,7.718
UNCHS024821,9,7.74
UNCHS024822,9,7.741
backupUNC090022615,9,7.744
JAX00168921r,9,7.746
ICR5952,9,7.754
UNCHS024823,9,7.756
JAX00687141,9,7.762
UNCHS024825,9,7.764
UNC15965493,9,7.766
UNCHS024827,9,7.773
UNCHS024829,9,7.778
UNCHS024830,9,7.779
UNCHS024831,9,7.781
UNCHS024832,9,7.782
ICR1954,9,7.795
ICR5954,9,7.795
UNC15966964,9,7.795
ICR1955,9,7.812
UNC15968208,9,7.825
ICR1956,9,7.832
JAX00687184,9,7.839
UNCHS024833,9,7.84
UNCHS024835,9,7.841
UNCHS024836,9,7.842
UNC15968951,9,7.848
JAX00687198,9,7.858
UNCHS024837,9,7.865
UNCHS024838,9,7.865
UNC15970326,9,7.879
JAX00168966,9,7.88
JAX00687219,9,7.888
UNC15971675,9,7.902
JAX00687232,9,7.907
UNC15973001,9,7.947
JAX00687245,9,8.03
UNC15973814,9,8.157
UNCHS024839,9,8.189
JAX00687251,9,8.205
UNCHS024842,9,8.208
JAX00168992,9,8.208
UNCHS024843,9,8.247
UNCHS024844,9,8.254
UNC15974661,9,8.334
UNCHS024845,9,8.631
UNCHS024846,9,8.641
JAX00169004,9,8.669
UNC15976587,9,8.671
UNC15977993,9,8.877
UNCHS024849,9,8.945
UNCHS024850,9,8.955
UNCHS024851,9,8.991
UNCHS024852,9,9.01
UNCHS024853,9,9.034
JAX00687300,9,9.04
UNCHS024854,9,9.041
UNC15979030,9,9.117
JAX00687325,9,9.163
UNCHS024856,9,9.167
UNCHS024857,9,9.182
UNC15981731,9,9.198
JAX00687339,9,9.212
JAX00687342,9,9.221
UNCHS024859,9,9.222
UNCHS024860,9,9.223
UNCHS024861,9,9.23
UNCHS024862,9,9.234
UNC15983586,9,9.259
UNCHS024863,9,9.271
UNCHS024864,9,9.272
UNC15984537,9,9.283
JAX00687379,9,9.288
UNCHS024865,9,9.293
UNCHS024866,9,9.294
UNC15985320,9,9.309
UNC15986452,9,9.346
JAX00687401,9,9.347
UNC15987231,9,9.366
UNC15988737,9,9.409
JAX00169072,9,9.414
UNCHS024867,9,9.424
UNCHS024868,9,9.426
UNC15989994,9,9.439
JAX00687458,9,9.461
UNC15990881,9,9.469
JAX00687475,9,9.485
UNC15991874,9,9.497
UNCHS024869,9,9.502
UNCHS024870,9,9.503
UNC15992571,9,9.516
JAX00687500,9,9.527
JAX00687500r,9,9.527
UNCHS024871,9,9.529
UNCHS024872,9,9.531
UNC15994141,9,9.561
UNCHS024873,9,9.572
UNCHS024874,9,9.573
UNC15995608,9,9.591
JAX00687520,9,9.596
UNCHS024875,9,9.6
UNCHS024876,9,9.602
UNCHS024877,9,9.603
UNCHS024878,9,9.607
UNC15996893,9,9.623
UNCHS024117,9,9.637
UNCHS024880,9,9.639
JAX00687545,9,9.65
UNC16000376,9,9.699
JAX00687564,9,9.702
UNC16002026,9,9.742
UNCHS024881,9,9.781
UNCHS024882,9,9.782
JAX00169147,9,9.787
UNC16005203,9,9.816
UNCHS024883,9,9.821
JAX00687644,9,9.822
UNCHS024884,9,9.822
UNC16006222,9,9.844
UNCHS024885,9,9.85
UNCHS024886,9,9.852
UNC16007624,9,9.876
UNC16008744,9,9.898
JAX00687700,9,9.909
UNC16009822,9,9.918
JAX00169183,9,9.969
JAX00169183q,9,9.969
UNC16011378,9,9.973
UNC16011855,9,9.986
UNCHS024887,9,10.027
JAX00687749,9,10.032
UNCHS024889,9,10.041
UNCHS024890,9,10.043
UNC16014505,9,10.05
JAX00687757,9,10.051
JAX00687768,9,10.067
UNC16015252,9,10.072
ICR1959,9,10.092
ICR5959,9,10.095
UNC16016624,9,10.102
UNCHS024893,9,10.104
UNCHS024894,9,10.105
ICR5960,9,10.115
UNCHS024895,9,10.118
JAX00169212,9,10.12
ICR1961,9,10.122
UNC16018316,9,10.143
JAX00687820,9,10.147
UNCHS024897,9,10.147
UNCHS024898,9,10.148
UNC16020358,9,10.201
UNCHS024899,9,10.21
UNCHS024901,9,10.21
UNCHS024900,9,10.211
UNC16021446,9,10.231
UNCHS024903,9,10.231
UNCHS024904,9,10.233
UNC16022898,9,10.306
JAX00169244,9,10.324
UNC16023738,9,10.386
UNC16025126,9,10.537
UNC16026143,9,10.631
UNC16027819,9,10.805
UNCHS024905,9,10.909
UNCHS024906,9,10.915
UNC16030456,9,11.101
JAX00687958,9,11.151
UNC16031005,9,11.16
JAX00169291,9,11.302
UNC16032388,9,11.325
UNCHS024907,9,11.363
UNCHS024908,9,11.366
JAX00687984,9,11.409
UNC16033547,9,11.457
JAX00687996,9,11.547
UNCHS024909,9,11.559
UNCHS024910,9,11.564
UNC16034567,9,11.594
UNCHS024911,9,11.621
UNCHS024912,9,11.625
JAX00169312,9,11.733
UNCHS024913,9,11.785
UNCHS024914,9,11.791
UNC16035684,9,11.806
UNCHS024915,9,11.822
UNCHS024916,9,11.826
UNC16035876,9,11.844
UNC16036394,9,11.92
UNCHS024917,9,11.977
UNC16036678,9,11.981
UNCHS024918,9,11.986
JAX00688017,9,11.987
UNC16037526,9,12.119
UNC16038011,9,12.179
JAX00169335,9,12.188
JAX00169337,9,12.197
JAX00169337q,9,12.197
JAX00169339,9,12.26
UNC16038629,9,12.268
UNCHS024920,9,12.347
UNC16039631,9,12.393
UNC16040053,9,12.448
JAX00688054,9,12.492
UNCHS024921,9,12.516
UNCHS024922,9,12.522
UNC16040772,9,12.607
JAX00169356,9,12.61
UNC16041074,9,12.644
UNC16041454,9,12.71
UNC16041698,9,12.756
UNCHS024925,9,12.817
UNCHS024926,9,12.821
UNCHS024927,9,12.822
UNC16042190,9,12.849
UNC16042284,9,12.876
UNCHS024929,9,12.915
UNCHS024931,9,12.947
UNCHS024932,9,12.957
UNC16042689,9,12.999
UNCHS024934,9,13.031
JAX00688108r,9,13.034
UNCHS024935,9,13.037
JAX00688112,9,13.044
JAX00688119,9,13.063
UNC16043036,9,13.084
UNCHS024938,9,13.103
UNC16043611,9,13.171
UNCHS024939,9,13.174
UNCHS024940,9,13.188
JAX00169385,9,13.201
JAX00169385q,9,13.201
UNC16043985,9,13.241
UNCHS024941,9,13.294
UNC16044465,9,13.309
UNC16045028,9,13.367
UNCHS024943,9,13.424
UNCHS024944,9,13.434
UNC16045360,9,13.442
UNC16045772,9,13.503
UNCHS024945,9,13.537
UNCHS024946,9,13.555
UNC16046348,9,13.568
JAX00688165,9,13.572
JAX00688166,9,13.573
UNC16046907,9,13.644
UNC16047350,9,13.705
UNCHS024947,9,13.739
UNC16047603,9,13.761
UNC16048108,9,13.832
JAX00169417,9,13.832
JAX00688191,9,13.833
JAX00688202,9,13.89
UNC16048790,9,13.913
UNC16049746,9,13.988
UNC16049941,9,14.004
UNC16050220,9,14.034
UNC16050362,9,14.048
UNC16050575,9,14.076
UNC16050648,9,14.083
JAX00169430,9,14.098
UNC16050808,9,14.104
UNC16051012,9,14.126
UNC16051126,9,14.142
UNC16051429,9,14.175
JAX00688272,9,14.194
UNC16051554,9,14.196
UNC16051788,9,14.213
UNC16051986,9,14.234
UNC16052123,9,14.249
UNC16052385,9,14.271
UNC16052630,9,14.289
UNC16052878,9,14.308
JAX00688297,9,14.312
UNC16053041,9,14.314
UNC16053255,9,14.315
UNC16053538,9,14.316
JAX00688309,9,14.316
UNC16053685,9,14.317
UNC16053788,9,14.318
UNC16053942,9,14.319
UNCHS024949,9,14.319
UNC16054223,9,14.32
JAX00688335,9,14.32
UNCHS024952,9,14.321
UNC16054374,9,14.321
UNC16054540,9,14.322
UNC16054699,9,14.323
UNC16054811,9,14.323
UNC16055232,9,14.325
UNC16055521,9,14.326
UNC16055630,9,14.327
UNC16055875,9,14.328
JAX00688352,9,14.329
UNC16056266,9,14.33
UNC16056409,9,14.33
JAX00688355,9,14.331
UNC16056540,9,14.331
JAX00688362,9,14.332
UNC16056692,9,14.332
UNCHS024953,9,14.333
UNC16056904,9,14.333
UNCHS024954,9,14.333
UNC16057045,9,14.334
JAX00688378,9,14.334
UNC16057103,9,14.334
UNC16057373,9,14.336
UNCHS024955,9,14.336
UNC16057445,9,14.336
UNCHS024956,9,14.336
UNCHS024958,9,14.336
UNC16057545,9,14.337
UNC16057830,9,14.339
UNC16058012,9,14.34
UNC16058098,9,14.34
JAX00688393,9,14.341
UNC16058297,9,14.341
JAX00688396,9,14.341
UNC16058407,9,14.342
UNC16058759,9,14.343
UNC16058956,9,14.344
UNC16059203,9,14.346
UNCHS024959,9,14.346
UNC16059325,9,14.346
UNCHS024960,9,14.346
UNC16059444,9,14.347
UNCHS024961,9,14.347
UNCHS024962,9,14.347
UNC16059683,9,14.348
JAX00688419,9,14.348
UNC16059769,9,14.348
JAX00688425,9,14.35
UNC16060158,9,14.35
UNC16060305,9,14.351
JAX00688437,9,14.352
JAX00688437q,9,14.352
UNC16060522,9,14.352
UNC16060700,9,14.353
UNC16060906,9,14.353
UNCHS024963,9,14.353
UNCHS024965,9,14.354
UNCHS024964,9,14.354
UNCHS024966,9,14.354
UNC16061014,9,14.354
UNC16061318,9,14.355
UNC16061749,9,14.358
JAX00169489,9,14.358
UNC16062048,9,14.36
JAX00688476,9,14.36
UNCHS024967,9,14.363
UNCHS024968,9,14.363
UNC16062790,9,14.363
UNC16063207,9,14.365
UNC16063700,9,14.366
UNC16064163,9,14.369
UNC16064749,9,14.371
JAX00688524,9,14.372
UNCHS024969,9,14.376
UNCHS024970,9,14.376
UNC16066041,9,14.377
JAX00688548,9,14.378
UNC16066803,9,14.38
JAX00688567,9,14.383
backupUNC090407608,9,14.383
UNCHS024971,9,14.384
UNCHS024972,9,14.384
UNC16067518,9,14.384
UNCHS024974,9,14.385
UNC16067691,9,14.386
UNC16067949,9,14.388
UNCHS024975,9,14.388
UNCHS024976,9,14.389
JAX00688591,9,14.391
UNCHS024977,9,14.392
UNC16068815,9,14.417
UNC16069157,9,14.461
JAX00169532,9,14.503
UNC16069538,9,14.519
UNC16069900,9,14.578
UNC16070306,9,14.645
UNC16070489,9,14.671
UNCHS024979,9,14.699
UNCHS024980,9,14.705
UNCHS024981,9,14.734
UNCHS024982,9,14.741
UNCHS024983,9,14.752
UNC16070999,9,14.754
UNC16071270,9,14.802
UNCHS024985,9,14.817
UNCHS024986,9,14.822
UNC16071468,9,14.843
JAX00688656,9,14.898
UNC16072002,9,14.915
UNC16072326,9,14.952
UNCHS024988,9,14.962
JAX00688681,9,14.985
UNC16072801,9,15.026
JAX00688687,9,15.031
JAX00688695,9,15.092
UNC16073283,9,15.097
UNC16073638,9,15.137
JAX00688723,9,15.207
JAX00688737,9,15.255
UNC16074692,9,15.278
UNC16074865,9,15.306
UNCHS024990,9,15.336
UNC16075141,9,15.343
JAX00688761,9,15.357
UNCHS024991,9,15.371
UNCHS024992,9,15.376
UNC16075790,9,15.416
UNC16076472,9,15.501
UNC16076526,9,15.505
UNC16077246,9,15.555
UNC16077799,9,15.6
JAX00688817,9,15.606
UNCHS024993,9,15.608
UNCHS024994,9,15.613
JAX00688821,9,15.634
UNC16078442,9,15.652
UNCHS024995,9,15.657
UNCHS024996,9,15.66
UNC16078909,9,15.686
JAX00688833,9,15.699
UNC16079241,9,15.708
UNCHS024997,9,15.726
UNC16079629,9,15.741
UNCHS024999,9,15.749
UNCHS025000,9,15.757
UNC16080167,9,15.785
JAX00688847,9,15.795
UNC16080635,9,15.818
UNC16081010,9,15.845
UNC16081631,9,15.878
UNC16082183,9,15.911
UNC16082605,9,15.933
UNCHS025002,9,15.934
JAX00236537,9,15.949
UNC16082886,9,15.951
UNC16083432,9,15.98
JAX00688876,9,15.985
JAX00688876r,9,15.985
JAX00169612,9,15.986
UNC16084032,9,16.019
UNC16084401,9,16.042
UNC16084570,9,16.05
UNC16085152,9,16.089
UNC16085480,9,16.103
UNCHS025003,9,16.104
UNCHS025005,9,16.105
UNCHS025004,9,16.106
UNCHS025006,9,16.108
JAX00688908,9,16.111
JAX00169625,9,16.133
UNCHS025007,9,16.152
UNC16086491,9,16.157
UNC16086873,9,16.172
JAX00169629,9,16.176
UNCHS025009,9,16.202
UNCHS025010,9,16.204
UNC16087800,9,16.213
UNC16088049,9,16.231
UNC16088511,9,16.251
UNC16088841,9,16.271
JAX00169640,9,16.275
UNCHS025011,9,16.285
UNCHS025012,9,16.29
UNCHS025013,9,16.297
UNCHS025014,9,16.299
UNC16089695,9,16.301
UNC16090214,9,16.321
JAX00688972,9,16.332
UNC16090955,9,16.359
UNCHS025015,9,16.373
UNC16091560,9,16.39
UNC16092078,9,16.413
UNC16092493,9,16.436
UNC16093067,9,16.465
UNC16093394,9,16.479
UNC16093758,9,16.503
UNC16094003,9,16.536
JAX00689024,9,16.55
JAX00689030,9,16.575
UNCHS025017,9,16.579
UNCHS025018,9,16.582
UNC16095030,9,16.599
UNC16095405,9,16.624
JAX00689045,9,16.627
UNCHS025020,9,16.638
JAX00689048,9,16.672
UNC16096106,9,16.675
UNC16096561,9,16.7
UNCHS025021,9,16.7
UNCHS025023,9,16.701
UNCHS025022,9,16.703
UNCHS025024,9,16.704
UNC16096726,9,16.708
JAX00689061,9,16.728
JAX00689061r,9,16.728
JAX00689064,9,16.736
JAX00689064r,9,16.736
UNCHS025025,9,16.761
UNCHS025026,9,16.765
UNC16097873,9,16.789
UNCHS025027,9,16.805
UNC16098200,9,16.81
UNC16098593,9,16.835
UNC16099038,9,16.861
UNCHS025029,9,16.882
UNC16099473,9,16.884
UNCHS025031,9,16.892
UNCHS025032,9,16.894
UNC16100162,9,16.915
UNCHS025034,9,16.916
UNC16100361,9,16.929
JAX00169708,9,16.93
JAX00689108,9,16.934
UNC16100847,9,16.952
UNC16101351,9,16.976
JAX00689115,9,16.986
JAX00689115r,9,16.986
UNC16101806,9,16.999
UNC090733532,9,17.051
UNC16103412,9,17.068
JAX00689141,9,17.09
UNC16103896,9,17.091
JAX00169725,9,17.113
UNCHS025035,9,17.114
UNC16104318,9,17.115
UNCHS025036,9,17.116
UNC16104564,9,17.13
UNC16105067,9,17.162
JAX00689163,9,17.178
UNCHS025037,9,17.193
UNCHS024564,9,17.194
UNCHS025038,9,17.195
UNCHS025040,9,17.197
JAX00169734,9,17.199
UNC16105937,9,17.199
UNC16106581,9,17.23
JAX00689178,9,17.246
UNCHS025041,9,17.257
UNCHS025042,9,17.261
UNCHS025043,9,17.262
UNCHS025045,9,17.263
UNCHS025047,9,17.269
UNCHS025048,9,17.271
JAX00689186,9,17.28
UNC16107783,9,17.329
JAX00689190,9,17.33
UNCHS025049,9,17.333
UNCHS025050,9,17.339
UNCHS025052,9,17.394
