# Genetic map for GigaMUGA chromosome 11
# nrow 6363
# ncol 3
marker,chr,pos
UNCHS029672,11,3.566
UNCHS029673,11,3.574
UNCHS029674,11,3.575
UNC19004988,11,3.577
UNCHS029675,11,3.607
UNCHS029676,11,3.612
UNCHS029680,11,3.656
UNC19006176,11,3.657
UNCHS029681,11,3.66
UNCHS029682,11,3.664
UNCHS029683,11,3.675
UNCHS029684,11,3.678
UNC19006384,11,3.683
JAX00302991,11,3.694
JAX00302993,11,3.694
JAX00302996,11,3.717
UNC19006976,11,3.739
JAX00303006,11,3.764
UNC19007335,11,3.775
JAX00023971,11,3.781
UNCHS029686,11,3.83
UNC19008219,11,3.868
JAX00197224,11,3.872
UNC19008783,11,3.875
UNC19009169,11,3.881
UNCHS029687,11,3.881
UNCHS029688,11,3.882
JAX00303038,11,3.883
UNC19009427,11,3.884
UNCHS029689,11,3.888
UNCHS029690,11,3.889
UNC19009896,11,3.89
UNC19010021,11,3.891
UNCHS029691,11,3.893
UNCHS029692,11,3.894
UNC19010189,11,3.897
UNCHS029694,11,3.898
UNC19010416,11,3.901
JAX00303067,11,3.903
JAX00303069,11,3.906
JAX00023998,11,3.906
UNCHS029695,11,3.906
UNCHS029696,11,3.907
UNCHS029697,11,3.909
UNCHS029698,11,3.909
UNC19011005,11,3.909
JAX00303079,11,3.911
UNC19011215,11,3.912
UNCHS029699,11,3.914
UNCHS029700,11,3.915
JAX00024005,11,3.918
UNCHS029701,11,3.918
UNC19011636,11,3.918
UNCHS029702,11,3.918
UNCHS029703,11,3.919
UNCHS029704,11,3.919
UNCHS029705,11,3.92
UNCHS029706,11,3.92
UNC19011743,11,3.921
UNCHS029707,11,3.922
UNCHS029708,11,3.922
UNCHS029709,11,3.924
UNCHS029710,11,3.925
UNC19012055,11,3.928
UNCHS029712,11,3.928
UNC19012239,11,3.932
UNCHS029714,11,3.933
UNC19012419,11,3.936
UNC19012588,11,3.94
JAX00024020,11,3.945
JAX00024022,11,3.946
UNCHS028981,11,3.946
UNC19012937,11,3.946
UNCHS029716,11,3.947
UNC19013130,11,3.95
UNC19013461,11,3.955
UNC19013504,11,3.956
JAX00303143,11,3.994
JAX00303143r,11,3.994
UNCHS029717,11,4.119
UNCHS029718,11,4.143
UNC19014071,11,4.145
JAX00303150,11,4.191
UNC19014590,11,4.361
UNC19015418,11,4.602
UNCHS029720,11,4.602
UNC19015569,11,4.606
UNCHS029721,11,4.613
UNCHS029722,11,4.615
UNC19015832,11,4.617
UNCHS029723,11,4.618
UNCHS029724,11,4.619
UNCHS029725,11,4.627
UNCHS029728,11,4.63
UNC19016438,11,4.64
UNCHS029729,11,4.654
UNC19016786,11,4.654
UNCHS029730,11,4.654
UNC19016840,11,4.655
UNCHS029732,11,4.667
UNCHS029733,11,4.681
UNCHS029734,11,4.683
UNCHS029735,11,4.687
UNCHS029736,11,4.687
UNC19018757,11,4.693
JAX00303276,11,4.696
UNC19020032,11,4.704
UNC19020728,11,4.709
UNCHS029739,11,4.709
UNCHS029740,11,4.71
JAX00303318,11,4.712
JAX00303333,11,4.714
UNCHS029741,11,4.714
UNCHS029742,11,4.715
UNCHS029743,11,4.721
UNCHS029744,11,4.721
JAX00303349,11,4.722
UNC19022757,11,4.724
UNCHS029745,11,4.738
UNCHS029746,11,4.739
JAX00303381,11,4.743
JAX00024099,11,4.745
JAX00303400,11,4.746
UNCHS029747,11,4.75
UNCHS029748,11,4.75
UNC19026450,11,4.754
UNCHS029750,11,4.767
JAX00303438,11,4.769
JAX00303438r,11,4.769
JAX00303448,11,4.776
UNC19028669,11,4.782
UNCHS029752,11,4.799
JAX00303483,11,4.799
UNC19030936,11,4.816
UNC19031647,11,4.827
JAX00303516,11,4.835
UNC19033721,11,4.861
UNCHS029753,11,4.864
UNCHS029754,11,4.865
JAX00303550,11,4.867
UNCHS029755,11,4.867
UNCHS029756,11,4.867
UNC19034954,11,4.879
UNCHS029757,11,4.882
UNCHS029758,11,4.883
JAX00303579,11,4.898
UNC19036125,11,4.899
UNCHS029759,11,4.907
UNCHS029760,11,4.908
JAX00303583,11,4.912
UNC19037232,11,4.933
UNC19039019,11,4.981
UNC19039867,11,5.003
UNC19040179,11,5.01
UNCHS029761,11,5.014
UNCHS029762,11,5.015
UNC19040497,11,5.016
JAX00024182,11,5.019
UNCHS029764,11,5.069
JAX00303630,11,5.309
UNC19041208,11,5.309
UNC19041786,11,5.338
UNCHS029765,11,5.342
UNCHS029766,11,5.345
UNCHS029767,11,5.348
UNCHS029768,11,5.35
UNC19042369,11,5.366
UNCHS029769,11,5.376
UNC19042656,11,5.381
UNCHS029770,11,5.381
JAX00303657,11,5.386
UNCHS029772,11,5.387
UNC19043066,11,5.402
UNC19043401,11,5.424
UNC19043565,11,5.437
UNCHS029773,11,5.462
UNC19043991,11,5.463
JAX00197303,11,5.465
UNCHS029774,11,5.465
UNC19044241,11,5.479
JAX00024198,11,5.481
UNC19044781,11,5.512
UNC19045380,11,5.556
UNC19045570,11,5.573
UNC19046035,11,5.589
JAX00303679,11,5.593
UNC19046363,11,5.601
UNC19046581,11,5.61
UNC19046939,11,5.625
UNC19047186,11,5.637
UNC19047694,11,5.656
JAX00024212,11,5.665
UNC19047951,11,5.666
UNC19048306,11,5.678
UNCHS029775,11,5.7
UNCHS029776,11,5.702
UNC19049023,11,5.714
UNC19049167,11,5.72
UNC19049605,11,5.735
UNC19049919,11,5.749
UNC19050294,11,5.766
UNC19050597,11,5.776
UNC19050874,11,5.789
UNCHS029777,11,5.792
UNC19051216,11,5.802
UNC19051318,11,5.81
JAX00024228,11,5.811
UNC19051538,11,5.822
UNC19051789,11,5.833
UNCHS029779,11,5.841
UNCHS029780,11,5.843
UNCHS029781,11,5.849
UNCHS029782,11,5.85
JAX00303739,11,5.854
UNC19052890,11,5.871
UNC19053280,11,5.884
UNC19053972,11,5.906
UNC19054409,11,5.927
JAX00303763,11,5.931
UNC19055180,11,5.951
UNC19055538,11,5.972
backupUNC110245369,11,5.996
UNC19056716,11,6.02
UNC19057642,11,6.058
UNCHS029785,11,6.081
UNC19058452,11,6.082
UNCHS029786,11,6.083
UNC19059464,11,6.109
UNC19060097,11,6.126
UNCHS029787,11,6.127
UNCHS029788,11,6.127
UNC19060374,11,6.128
JAX00303816,11,6.129
JAX00024274,11,6.13
UNC19061070,11,6.133
UNC19061464,11,6.137
UNCHS029789,11,6.138
UNCHS029790,11,6.139
JAX00303862,11,6.153
UNC19064571,11,6.155
UNC19065101,11,6.159
UNC19065994,11,6.165
UNCHS029791,11,6.17
UNCHS029792,11,6.17
JAX00303880,11,6.171
UNC19067240,11,6.172
JAX00024301,11,6.173
UNCHS029794,11,6.173
UNC19067793,11,6.175
JAX00024307,11,6.181
UNC19069016,11,6.182
UNC19069346,11,6.185
UNC19069966,11,6.19
JAX00024315,11,6.191
JAX00024316,11,6.195
UNCHS029795,11,6.195
UNC19071259,11,6.2
JAX00303912,11,6.2
UNC19072079,11,6.205
UNCHS029797,11,6.21
UNCHS029799,11,6.21
UNCHS029798,11,6.21
UNC19072737,11,6.211
UNCHS029800,11,6.211
UNC19073349,11,6.218
UNC19074003,11,6.224
UNC19074609,11,6.228
JAX00303942,11,6.231
UNC19075205,11,6.232
JAX00303951,11,6.24
UNC19076532,11,6.243
UNCHS029801,11,6.246
UNC19076846,11,6.246
UNCHS029802,11,6.246
UNC19077597,11,6.251
UNC19078056,11,6.255
JAX00303958,11,6.256
JAX00303963,11,6.257
UNC19078817,11,6.261
UNC19079262,11,6.265
UNC19079544,11,6.269
UNCHS029803,11,6.269
UNCHS029252,11,6.27
JAX00303978,11,6.276
JAX00303979,11,6.282
UNC19080247,11,6.336
UNC19080517,11,6.382
UNC19081256,11,6.451
UNC19081632,11,6.502
UNC19082169,11,6.574
UNCHS029808,11,6.584
UNC19082590,11,6.634
JAX00304014,11,6.666
UNC19083219,11,6.671
UNC19083959,11,6.702
UNC19084748,11,6.736
JAX00304022,11,6.746
UNCHS029809,11,6.748
UNCHS029810,11,6.754
UNC19085255,11,6.771
UNC19086004,11,6.814
UNC19086215,11,6.84
UNC19086518,11,6.88
UNC19086999,11,6.908
JAX00304034,11,6.912
UNCHS029811,11,6.923
UNCHS029812,11,6.928
UNC19087483,11,6.931
UNC19087916,11,6.958
UNCHS029814,11,6.976
UNC19088751,11,6.987
UNC19089097,11,7.007
UNCHS029815,11,7.025
UNCHS029816,11,7.026
UNC19089950,11,7.035
UNC19090096,11,7.043
JAX00304059,11,7.056
UNC19090894,11,7.07
UNCHS029817,11,7.09
UNC19091580,11,7.1
UNCHS029819,11,7.103
UNCHS029820,11,7.108
JAX00024433,11,7.115
JAX00024433r,11,7.115
UNC19092125,11,7.123
UNC19092678,11,7.144
JAX00024437,11,7.154
UNCHS029821,11,7.157
UNCHS029822,11,7.159
UNC19093082,11,7.162
UNC19093440,11,7.181
UNC19094776,11,7.244
JAX00304156,11,7.248
UNC19094933,11,7.261
UNC19095072,11,7.268
JAX00024457,11,7.27
JAX00024457q,11,7.27
JAX00304184,11,7.289
UNC19096261,11,7.305
UNCHS029823,11,7.306
JAX00304194,11,7.306
UNCHS029824,11,7.309
UNC19096529,11,7.321
UNCHS029825,11,7.33
UNCHS029826,11,7.332
UNCHS029827,11,7.353
UNCHS029828,11,7.356
UNC19097144,11,7.357
UNC19098232,11,7.439
UNC19098824,11,7.478
JAX00304228,11,7.49
UNC19099408,11,7.506
UNCHS029829,11,7.532
UNC19099824,11,7.533
UNCHS029830,11,7.535
UNC19100416,11,7.572
JAX00024488,11,7.587
JAX00304238,11,7.595
UNCHS029831,11,7.6
UNC19100965,11,7.606
UNCHS029834,11,7.633
UNC19101445,11,7.643
UNC19102056,11,7.681
JAX00197412,11,7.7
UNC19102772,11,7.712
JAX00304254,11,7.73
JAX00304255,11,7.736
UNC19103178,11,7.74
UNC19103629,11,7.78
UNC19104307,11,7.816
JAX00304273,11,7.829
UNC19104645,11,7.841
UNC19105478,11,7.917
UNC19106398,11,7.927
UNC19107993,11,7.94
UNC19109203,11,7.954
JAX00304337,11,7.958
UNCHS029836,11,7.96
UNCHS029837,11,7.971
UNCHS029838,11,7.972
UNC19111907,11,7.983
UNC19113167,11,7.998
UNC19114033,11,8.006
UNC19114511,11,8.014
JAX00304404,11,8.027
JAX00304408,11,8.029
UNC19117198,11,8.045
UNC19117846,11,8.055
JAX00304430,11,8.07
JAX00304434,11,8.075
UNC19121167,11,8.145
UNC19122150,11,8.164
UNC19122873,11,8.185
UNCHS029843,11,8.191
UNCHS029844,11,8.192
UNC19124782,11,8.236
UNC19125036,11,8.242
UNCHS029845,11,8.264
UNCHS029846,11,8.265
JAX00304480,11,8.274
UNC19127275,11,8.293
UNCHS029847,11,8.31
UNCHS029848,11,8.311
UNC19128578,11,8.323
UNC19129775,11,8.355
UNCHS029850,11,8.39
JAX00304512,11,8.415
UNCHS029851,11,8.423
UNCHS029852,11,8.425
UNCHS029853,11,8.437
UNCHS029854,11,8.44
JAX00187454,11,8.459
UNCHS029855,11,8.459
UNCHS029856,11,8.461
UNC19134675,11,8.554
UNCHS029857,11,8.557
JAX00304557,11,8.631
UNCHS029859,11,8.637
UNC19139113,11,8.641
UNCHS029861,11,8.641
UNC19139554,11,8.645
UNCHS029864,11,8.647
UNCHS029865,11,8.655
UNCHS029866,11,8.655
JAX00304587,11,8.656
JAX00304589,11,8.657
UNC19141086,11,8.665
UNC19142213,11,8.678
UNCHS029867,11,8.685
UNCHS029868,11,8.685
UNC19143365,11,8.687
UNCHS029869,11,8.694
UNCHS029870,11,8.695
UNC19144795,11,8.696
UNCHS029871,11,8.699
JAX00304622,11,8.7
UNCHS029873,11,8.7
UNCHS029874,11,8.701
UNC19146014,11,8.705
UNC19147838,11,8.716
JAX00304633,11,8.718
UNC19148214,11,8.725
JAX00304639,11,8.729
UNC19149371,11,8.746
JAX00197482,11,8.762
JAX00024725,11,8.773
UNC19151430,11,8.784
UNC19152063,11,8.798
JAX00024734,11,8.808
UNC19152886,11,8.814
JAX00304681,11,8.83
JAX00024747,11,8.86
UNCHS029877,11,8.866
UNCHS029878,11,8.869
UNC19157089,11,8.899
UNCHS029879,11,8.902
UNCHS029880,11,8.904
JAX00304714,11,8.908
JAX00024761,11,8.911
UNCHS029881,11,8.94
UNCHS029882,11,8.945
UNCHS029883,11,8.945
UNC19158276,11,8.992
UNC19158627,11,9.041
UNC19160216,11,9.133
JAX00304757,11,9.206
JAX00024782,11,9.221
UNC19161287,11,9.223
UNCHS029885,11,9.223
UNCHS029886,11,9.225
JAX00024785,11,9.287
UNC19162190,11,9.301
UNC19163351,11,9.381
JAX00304794,11,9.392
UNC19164467,11,9.469
JAX00304818,11,9.481
JAX00024799,11,9.492
JAX00024802,11,9.532
UNCHS029888,11,9.547
UNCHS029889,11,9.561
UNCHS029890,11,9.564
UNC19166351,11,9.579
UNCHS029891,11,9.585
UNC19166753,11,9.609
UNC19166973,11,9.626
UNCHS029893,11,9.642
UNC19167131,11,9.644
UNCHS029894,11,9.644
UNC19167320,11,9.657
UNC19167586,11,9.68
UNC19168123,11,9.701
UNC19168227,11,9.707
UNC19168786,11,9.739
JAX00024822,11,9.788
UNC19169463,11,9.788
UNC19169866,11,9.808
UNC19169985,11,9.817
UNC19170374,11,9.843
JAX00304902,11,9.843
UNCHS029895,11,9.856
UNCHS029896,11,9.859
UNC19170651,11,9.863
UNC19170851,11,9.875
UNC19171195,11,9.897
UNCHS029897,11,9.919
UNCHS029898,11,9.921
UNC19171673,11,9.921
UNC19171906,11,9.979
UNC19172219,11,10.068
UNC19172463,11,10.084
UNC19172713,11,10.122
UNC19172897,11,10.149
UNC19173299,11,10.177
UNCHS029899,11,10.19
UNC19173443,11,10.201
UNCHS029900,11,10.201
UNCHS029901,11,10.22
UNC19173979,11,10.263
UNCHS029903,11,10.275
UNCHS029904,11,10.278
UNC19174169,11,10.28
JAX00304933,11,10.291
backupUNC110020994,11,10.293
UNCHS029905,11,10.293
UNCHS029906,11,10.297
UNC19174738,11,10.299
UNC19175039,11,10.314
JAX00304943,11,10.32
JAX00304947,11,10.332
UNC19175348,11,10.333
UNC19175925,11,10.354
UNC19176153,11,10.365
UNCHS029907,11,10.37
UNC19176365,11,10.371
UNCHS029908,11,10.371
UNC19176653,11,10.387
UNC19176963,11,10.397
JAX00024868,11,10.407
UNC19177811,11,10.42
UNCHS029909,11,10.433
UNCHS029910,11,10.435
UNC19178431,11,10.44
UNC19178569,11,10.443
UNC19179915,11,10.457
UNC19180215,11,10.461
UNC19180554,11,10.466
UNC19180640,11,10.467
JAX00304996,11,10.468
JAX00305002,11,10.469
UNC19181047,11,10.475
JAX00024885,11,10.478
UNC19181240,11,10.478
UNC19181711,11,10.484
JAX00305017,11,10.489
JAX00305030,11,10.497
UNC19182694,11,10.5
UNC19183008,11,10.504
UNCHS029912,11,10.505
UNC19183450,11,10.51
JAX00024896,11,10.511
UNCHS029913,11,10.511
UNCHS029914,11,10.512
UNC19183672,11,10.515
UNC19183946,11,10.522
UNC19184090,11,10.531
JAX00024901,11,10.536
UNC19184211,11,10.538
UNC19184902,11,10.568
UNC19185050,11,10.581
UNC19185178,11,10.588
UNC19185527,11,10.6
UNCHS029915,11,10.605
JAX00305061,11,10.605
UNCHS029916,11,10.606
UNC19185966,11,10.616
UNC19186195,11,10.629
UNC19186360,11,10.635
JAX00305075,11,10.655
UNC19186816,11,10.657
UNC19186862,11,10.659
UNC19187431,11,10.678
JAX00305087,11,10.689
UNC19187833,11,10.697
UNC19188115,11,10.711
UNC19189073,11,10.739
UNC19189318,11,10.754
UNC19189519,11,10.762
UNCHS029918,11,10.768
UNC19189876,11,10.777
UNCHS029919,11,10.788
UNC19190246,11,10.79
UNCHS029921,11,10.79
JAX00305110,11,10.794
UNC19190327,11,10.795
UNCHS029922,11,10.795
UNC19190754,11,10.811
UNC19191236,11,10.838
UNC19191323,11,10.846
JAX00305137,11,10.873
UNC19191719,11,10.881
UNC19192009,11,10.911
UNC19192485,11,10.959
JAX00305157,11,10.966
UNC19192580,11,10.97
UNC19192769,11,11
UNC19193003,11,11.027
UNC19193191,11,11.043
UNC19193689,11,11.074
UNC19193925,11,11.098
UNC19194096,11,11.127
UNC19194238,11,11.144
UNC19194490,11,11.173
JAX00305187,11,11.18
UNC19194670,11,11.192
UNC19195028,11,11.22
UNC19195103,11,11.233
UNCHS029923,11,11.239
UNCHS029924,11,11.242
UNCHS029925,11,11.248
UNCHS029926,11,11.252
UNC19195328,11,11.261
UNCHS029927,11,11.276
UNCHS029928,11,11.28
UNC19195795,11,11.302
UNC19196097,11,11.336
UNC19196198,11,11.358
UNC19196479,11,11.381
UNC19196717,11,11.404
UNC19196991,11,11.427
UNC19197779,11,11.506
UNC19197885,11,11.514
UNCHS029929,11,11.524
UNCHS029930,11,11.526
UNCHS029931,11,11.541
UNCHS029932,11,11.548
UNC19198433,11,11.562
JAX00024985,11,11.588
UNCHS029933,11,11.597
UNCHS029934,11,11.605
UNC19199582,11,11.651
UNC19199977,11,11.686
UNCHS029935,11,11.762
UNCHS029936,11,11.764
UNC19200972,11,11.77
UNC19201680,11,11.824
JAX00305287,11,11.839
JAX00025003,11,11.869
JAX00305294,11,11.877
UNC19202688,11,11.918
UNCHS029938,11,12.008
UNCHS029939,11,12.256
UNC19204594,11,12.293
JAX00305347,11,12.334
UNCHS029941,11,12.339
UNCHS029942,11,12.347
JAX00305352,11,12.44
UNC19205365,11,12.448
UNCHS029943,11,12.654
UNC19206451,11,12.659
UNCHS029944,11,12.661
JAX00305366,11,12.687
UNC19207387,11,12.734
JAX00025031,11,12.765
UNC19208250,11,12.82
UNCHS029945,11,12.843
UNCHS029946,11,12.846
JAX00305381,11,12.849
UNC19209071,11,12.871
UNC19209685,11,12.879
UNCHS029947,11,12.888
UNCHS029948,11,12.888
UNCHS029949,11,12.889
UNCHS029950,11,12.89
UNC19210961,11,12.894
JAX00305430,11,12.901
UNC19212340,11,12.909
UNC19212888,11,12.92
JAX00305470,11,12.95
UNCHS029951,11,12.951
UNC19214490,11,12.952
UNCHS029952,11,12.953
UNC19214924,11,12.964
UNCHS029953,11,12.994
JAX00025074,11,13.009
UNC19218987,11,13.046
UNCHS029957,11,13.17
UNC19219755,11,13.177
UNCHS029958,11,13.177
UNCHS029959,11,13.183
UNCHS029960,11,13.187
JAX00305542,11,13.205
UNCHS029961,11,13.218
UNC19220314,11,13.26
UNCHS029963,11,13.291
UNCHS029964,11,13.297
JAX00025093,11,13.317
JAX00305551,11,13.336
UNCHS029965,11,13.339
UNCHS029966,11,13.348
UNC19221140,11,13.44
UNC19221640,11,13.49
UNCHS029970,11,13.492
JAX00025098,11,13.508
UNCHS029971,11,13.608
UNCHS029972,11,13.612
JAX00305580,11,13.653
UNCHS029973,11,13.658
UNCHS029974,11,13.661
UNC19223783,11,13.694
UNCHS029975,11,13.695
UNCHS029976,11,13.698
UNCHS029977,11,13.72
UNCHS029978,11,13.721
UNCHS029980,11,13.725
UNCHS029981,11,13.725
UNCHS029982,11,13.726
UNC19225004,11,13.738
UNC19225820,11,13.758
JAX00025118,11,13.766
UNC19226457,11,13.783
B6_rs29413390,11,13.791
sanger654,11,13.791
sanger654q,11,13.791
UNC19228013,11,13.831
UNC19228631,11,13.855
UNCHS029983,11,13.859
UNCHS029984,11,13.86
UNC19229155,11,13.873
JAX00305642,11,13.89
UNC19230044,11,13.904
JAX00305644,11,13.906
UNC19230564,11,13.925
UNC19230977,11,13.949
JAX00305667,11,13.967
UNCHS029985,11,13.969
UNC19231645,11,13.971
UNCHS029986,11,13.971
JAX00025159,11,13.978
backupJAX00025163,11,14.003
UNC19232935,11,14.025
UNCHS029987,11,14.028
UNCHS029988,11,14.029
JAX00305679,11,14.03
UNCHS029989,11,14.03
UNCHS029992,11,14.038
JAX00025170,11,14.043
UNC19233902,11,14.062
UNC19234405,11,14.08
UNCHS029993,11,14.081
UNCHS029994,11,14.081
JAX00305693,11,14.085
UNC19235033,11,14.09
UNCHS029997,11,14.095
UNCHS029998,11,14.095
UNC19235911,11,14.103
UNCHS030000,11,14.104
UNCHS030002,11,14.108
UNCHS030003,11,14.108
UNC19236390,11,14.11
UNCHS030005,11,14.118
UNC19237043,11,14.119
UNCHS030006,11,14.119
UNCHS030008,11,14.126
UNC19237543,11,14.126
JAX00305735,11,14.134
JAX00025204,11,14.135
UNC19238750,11,14.144
UNCHS030009,11,14.148
UNCHS030010,11,14.149
JAX00305747,11,14.154
UNC19239754,11,14.16
JAX00305754,11,14.161
UNC19240499,11,14.17
UNCHS030011,11,14.174
UNCHS030012,11,14.175
UNC19241236,11,14.179
UNC19241777,11,14.187
UNC19242388,11,14.194
UNCHS030013,11,14.203
UNC19243545,11,14.203
UNCHS030014,11,14.204
JAX00025238,11,14.206
UNC19244866,11,14.215
UNC19245397,11,14.219
JAX00305821,11,14.224
UNCHS030015,11,14.224
UNCHS030016,11,14.224
JAX00305830,11,14.228
JAX00305831,11,14.228
UNCHS030017,11,14.234
UNC19246893,11,14.237
UNCHS030019,11,14.24
UNCHS030020,11,14.24
UNC19247802,11,14.248
JAX00025265,11,14.257
UNC19248706,11,14.258
UNC19249179,11,14.262
UNCHS030021,11,14.269
UNCHS030022,11,14.27
JAX00305866,11,14.271
UNC19250502,11,14.273
UNC19251248,11,14.286
UNCHS030023,11,14.291
UNCHS030024,11,14.291
UNC19251467,11,14.291
JAX00305888,11,14.291
UNCHS030025,11,14.296
UNCHS030026,11,14.297
UNCHS030027,11,14.299
UNCHS030029,11,14.299
UNCHS030030,11,14.3
UNCHS030031,11,14.303
UNC19252182,11,14.307
UNC19252643,11,14.317
JAX00305916,11,14.332
UNC19253819,11,14.334
UNCHS030034,11,14.343
UNC19254418,11,14.343
UNCHS030035,11,14.35
UNC19255016,11,14.352
UNCHS030037,11,14.352
UNCHS030039,11,14.357
UNCHS030040,11,14.357
JAX00305932,11,14.357
UNC19255381,11,14.357
UNCHS030041,11,14.365
UNC19256194,11,14.369
UNCHS030044,11,14.378
UNC19256687,11,14.379
UNC19257146,11,14.387
UNC19257654,11,14.395
JAX00025334,11,14.402
UNC19258427,11,14.403
UNCHS030046,11,14.406
UNC19258918,11,14.412
JAX00305978,11,14.414
UNC19259371,11,14.42
UNC19260227,11,14.48
UNCHS030047,11,14.56
UNCHS030048,11,14.565
JAX00306019,11,14.591
UNC19260963,11,14.594
JAX00306022,11,14.594
JAX00306029,11,14.633
UNC19261865,11,14.716
UNCHS030049,11,14.814
UNC19262513,11,14.823
JAX00306065,11,14.934
UNCHS030051,11,14.939
UNC19263080,11,14.943
UNCHS030052,11,14.945
JAX00306074,11,15.001
UNC19264210,11,15.098
UNC19264343,11,15.113
UNC19265057,11,15.193
UNCHS030053,11,15.197
UNCHS030054,11,15.198
UNCHS030055,11,15.203
UNCHS030056,11,15.205
JAX00306103,11,15.221
UNC19265936,11,15.236
JAX00306133,11,15.239
UNC19266362,11,15.243
UNCHS030057,11,15.247
UNCHS030058,11,15.247
JAX00306174,11,15.266
UNCHS030059,11,15.267
UNCHS030060,11,15.267
JAX00306183,11,15.269
UNC19268996,11,15.281
UNC19270598,11,15.304
UNC19270869,11,15.309
UNC19271184,11,15.317
UNC19271584,11,15.324
UNC19271912,11,15.329
UNC19272190,11,15.334
UNC19272703,11,15.341
JAX00025434,11,15.349
UNC19273162,11,15.349
JAX00306249,11,15.35
UNC19273380,11,15.353
JAX00306250,11,15.357
UNC19273683,11,15.363
UNC19274069,11,15.371
UNC19274311,11,15.374
JAX00025442,11,15.375
JAX00306264,11,15.388
UNC19275254,11,15.408
UNC19275690,11,15.423
UNC19276257,11,15.441
JAX00306303,11,15.47
UNC19277098,11,15.475
UNCHS030062,11,15.481
UNC19277356,11,15.486
JAX00306317,11,15.492
UNC19277797,11,15.509
UNC19278514,11,15.542
JAX00306335,11,15.554
UNC19279031,11,15.561
JAX00306340,11,15.565
UNCHS030063,11,15.569
UNCHS030064,11,15.57
UNC19280297,11,15.598
UNCHS030066,11,15.602
UNC19280617,11,15.613
UNC19280926,11,15.625
UNC19281407,11,15.643
UNC19281783,11,15.66
UNCHS030067,11,15.664
UNCHS030068,11,15.667
UNC19282079,11,15.673
UNC19282332,11,15.684
UNC19282807,11,15.702
