# Genetic map for GigaMUGA chromosome 19
# nrow 3110
# ncol 3
marker,chr,pos
UNCHS047177,19,8.072
UNCHS047178,19,8.078
JAX00470506,19,8.143
UNC29893945,19,8.19
UNC29894001,19,8.204
UNC29894668,19,8.299
UNC29895024,19,8.362
UNCHS047179,19,8.445
JAX00470558,19,8.446
JAX00086907,19,8.451
JAX00470571,19,8.451
JAX00086915,19,8.466
UNCHS047181,19,8.469
UNCHS047182,19,8.469
UNC29898159,19,8.473
UNCHS047183,19,8.478
UNCHS047184,19,8.479
JAX00470649,19,8.487
JAX00470651,19,8.488
UNC29899468,19,8.503
UNCHS047185,19,8.526
UNCHS046554,19,8.529
JAX00470703,19,8.537
JAX00470711,19,8.547
JAX00470713,19,8.547
UNC29902290,19,8.554
JAX00086942,19,8.564
UNC29903693,19,8.596
JAX00470771,19,8.634
JAX00470772,19,8.645
UNC29905027,19,8.652
UNCHS047187,19,8.678
JAX00470781,19,8.683
UNC29907130,19,8.71
JAX00470812,19,8.71
UNC29908079,19,8.712
UNCHS047189,19,8.712
UNCHS047190,19,8.712
JAX00470860,19,8.713
UNCHS047192,19,8.713
JAX00470887,19,8.715
UNC29909826,19,8.715
UNCHS047193,19,8.716
UNCHS047194,19,8.716
UNC29911918,19,8.719
JAX00087002,19,8.719
UNCHS047195,19,8.719
UNCHS047196,19,8.719
JAX00470945,19,8.719
JAX00214366,19,8.72
JAX00470959,19,8.72
UNC29912474,19,8.72
UNCHS047197,19,8.72
UNCHS047198,19,8.721
UNCHS047199,19,8.721
UNCHS047200,19,8.721
JAX00470984,19,8.723
JAX00470995,19,8.725
UNC29914887,19,8.725
UNC29916571,19,8.734
JAX00214380,19,8.747
UNC29917420,19,8.749
UNCHS047201,19,8.768
UNCHS047202,19,8.77
JAX00471049,19,8.783
UNC29919321,19,8.785
JAX00471088,19,8.837
UNC29922359,19,8.86
JAX00471117,19,8.871
backupJAX00471123,19,8.879
UNC29924973,19,8.922
JAX00087090,19,8.929
UNC29926482,19,8.955
UNCHS047205,19,8.983
UNCHS047206,19,8.984
UNC29928057,19,8.99
JAX00471197,19,8.991
JAX00087108,19,9.001
ICR4986,19,9.005
UNCHS047207,19,9.011
UNC29928949,19,9.013
UNCHS047208,19,9.013
UNC29930708,19,9.068
UNCHS047209,19,9.109
UNC29931917,19,9.11
JAX00471302,19,9.118
UNCHS047212,19,9.143
UNC29932950,19,9.156
JAX00471319,19,9.158
JAX00471333,19,9.177
JAX00087144,19,9.207
UNC29934392,19,9.299
JAX00471368,19,9.515
UNC29936159,19,9.707
JAX00471402,19,9.834
UNCHS047213,19,9.896
UNC29937035,19,9.937
UNCHS047215,19,9.973
UNCHS047216,19,9.985
JAX00471425,19,10.013
UNCHS047217,19,10.022
UNCHS047218,19,10.033
UNC29937544,19,10.052
UNC29937819,19,10.144
UNC29938361,19,10.196
UNCHS047220,19,10.196
UNC29938807,19,10.211
UNC29939243,19,10.222
UNCHS047221,19,10.228
UNCHS047222,19,10.23
UNC29939434,19,10.23
UNC29939979,19,10.25
UNCHS047223,19,10.261
UNC29940387,19,10.263
JAX00471493,19,10.27
UNC29941057,19,10.281
UNCHS047225,19,10.287
UNCHS047226,19,10.291
UNC29941286,19,10.292
UNC29941521,19,10.308
UNC29941863,19,10.321
JAX00471535,19,10.339
UNC29942382,19,10.341
UNC29942477,19,10.344
backupUNC190150199,19,10.356
UNC29943742,19,10.387
JAX00471573,19,10.396
UNC29944287,19,10.419
JAX00471594,19,10.469
UNC29945134,19,10.496
UNC29945522,19,10.523
UNCHS047227,19,10.524
UNC29946099,19,10.568
UNC29946550,19,10.612
UNC29946873,19,10.637
UNC29947208,19,10.663
UNC29947593,19,10.701
UNCHS047229,19,10.733
UNCHS047230,19,10.736
UNC29948342,19,10.77
B6_rs30616566,19,10.782
UNC29949105,19,10.806
UNC29949215,19,10.809
JAX00471684,19,10.813
UNC29949622,19,10.828
UNC29950329,19,10.856
JAX00471714,19,10.878
UNC29951090,19,10.878
JAX00471717,19,10.885
UNC29951460,19,10.891
UNCHS047232,19,10.899
UNC29952194,19,10.908
JAX00087243,19,10.914
UNC29953093,19,10.932
UNCHS047233,19,10.945
UNCHS047234,19,10.949
UNC29953665,19,10.953
UNC29954046,19,10.988
JAX00087252,19,10.99
JAX00471766,19,10.993
UNCHS047235,19,11.002
UNC190219180,19,11.005
UNCHS047236,19,11.006
UNC29954828,19,11.047
JAX00087260,19,11.086
UNCHS047237,19,11.09
UNCHS047238,19,11.093
UNCHS047239,19,11.101
UNCHS047240,19,11.105
UNC29955868,19,11.119
UNC29956097,19,11.136
JAX00471802,19,11.159
UNC29956737,19,11.182
UNCHS047242,19,11.212
UNCHS047243,19,11.231
UNCHS047244,19,11.234
UNCHS047245,19,11.238
UNCHS047246,19,11.24
UNC29957779,19,11.244
UNC29958374,19,11.304
UNCHS047247,19,11.354
UNCHS047248,19,11.359
UNC29959158,19,11.396
UNCHS047249,19,11.402
UNC29959263,19,11.405
UNCHS047252,19,11.415
UNC29959891,19,11.481
UNCHS047253,19,11.484
UNCHS047254,19,11.49
JAX00087284,19,11.559
UNC29960639,19,11.584
JAX00087286,19,11.612
UNC29960872,19,11.618
UNCHS047255,19,11.689
UNCHS047256,19,11.695
UNC29961581,19,11.723
UNC29961782,19,11.773
JAX00471909,19,11.839
UNC29962120,19,11.858
UNC29962412,19,11.938
UNC29962820,19,12.001
UNCHS047258,19,12.007
UNCHS047261,19,12.1
UNCHS047262,19,12.106
UNC29963455,19,12.107
UNC29963672,19,12.134
JAX00087302,19,12.138
UNCHS047264,19,12.216
UNCHS047265,19,12.246
UNC29964775,19,12.275
UNCHS047267,19,12.277
UNCHS047268,19,12.28
UNC29965246,19,12.302
JAX00471977,19,12.315
UNC29965991,19,12.337
JAX00471997,19,12.387
UNC29967020,19,12.392
UNC29967755,19,12.441
UNC29968044,19,12.459
UNC29968746,19,12.504
UNCHS047269,19,12.511
UNCHS047270,19,12.514
UNC29969287,19,12.528
UNCHS047271,19,12.54
UNCHS047272,19,12.541
UNCHS047274,19,12.557
UNC29970734,19,12.573
UNCHS047276,19,12.581
UNC29971338,19,12.587
UNC29972530,19,12.607
UNC29973573,19,12.629
UNC29974085,19,12.642
UNC29975168,19,12.666
JAX00472093,19,12.669
UNCHS047277,19,12.674
UNC29975528,19,12.676
UNCHS047278,19,12.676
UNCHS047279,19,12.698
UNC29976303,19,12.7
UNCHS047281,19,12.714
UNC29976876,19,12.714
UNCHS047282,19,12.715
UNC29977806,19,12.74
UNCHS047283,19,12.748
UNCHS047284,19,12.75
UNC29978163,19,12.758
UNC29978405,19,12.769
UNCHS047285,19,12.786
UNCHS047286,19,12.788
UNC29979011,19,12.796
JAX00724507,19,12.802
UNCHS047287,19,12.805
UNCHS047288,19,12.807
UNC29979375,19,12.814
UNC29979813,19,12.831
UNC29980198,19,12.849
JAX00087368,19,12.861
UNCHS047290,19,12.865
UNC29980781,19,12.871
UNC29981183,19,12.88
JAX00472188,19,12.885
UNC29981886,19,12.895
JAX00472209,19,12.898
UNC29982619,19,12.913
UNC29982703,19,12.915
UNCHS047291,19,12.923
UNCHS047292,19,12.924
UNC29983221,19,12.93
UNCHS047293,19,12.933
UNCHS047295,19,12.943
UNC29984777,19,12.975
JAX00087390,19,12.979
UNC29986094,19,13.006
UNC29986400,19,13.016
UNC29986740,19,13.025
UNC29986867,19,13.028
UNC29987246,19,13.035
UNC29987431,19,13.04
UNC29987683,19,13.047
UNC29987937,19,13.051
UNC29988128,19,13.057
UNC29988232,19,13.059
UNC29988545,19,13.07
UNC29988765,19,13.075
UNC29989167,19,13.084
UNCHS047297,19,13.087
UNCHS047298,19,13.088
UNC29989401,19,13.091
UNCHS047299,19,13.093
UNCHS047300,19,13.098
UNC29989459,19,13.098
UNC29989593,19,13.101
UNC29989796,19,13.107
UNC29989895,19,13.111
UNCHS047301,19,13.113
UNC29990033,19,13.115
UNC29990134,19,13.119
UNC29990261,19,13.127
UNC29990402,19,13.13
UNC29990641,19,13.135
UNC29990937,19,13.141
UNC29991125,19,13.146
UNC29991297,19,13.153
UNCHS047303,19,13.155
UNCHS047304,19,13.157
UNC29991449,19,13.157
UNC29992102,19,13.173
JAX00472418,19,13.179
JAX00472419,19,13.18
UNC29993459,19,13.209
UNC29994726,19,13.23
UNCHS047306,19,13.239
UNCHS047307,19,13.24
UNCHS047308,19,13.24
UNC29995760,19,13.245
UNC29996617,19,13.259
UNC29997895,19,13.285
JAX00472514,19,13.296
UNC29999296,19,13.311
UNC30000038,19,13.325
UNC30000910,19,13.345
UNCHS047309,19,13.354
UNCHS047310,19,13.354
UNC30001791,19,13.363
JAX00472585,19,13.363
UNC30002902,19,13.39
UNC30004268,19,13.428
UNC30005204,19,13.45
JAX00472626,19,13.451
JAX00472638,19,13.475
UNC30006733,19,13.475
UNC30008575,19,13.516
JAX00472696,19,13.571
UNC30011308,19,13.579
JAX00472701,19,13.58
UNC30014063,19,13.632
UNCHS047311,19,13.658
UNCHS047312,19,13.659
UNC30015695,19,13.665
JAX00472764,19,13.667
UNCHS047313,19,13.671
UNCHS047314,19,13.672
UNC30016856,19,13.686
UNC30018487,19,13.705
JAX00472813,19,13.715
UNCHS047315,19,13.718
UNC30019704,19,13.725
UNC30022738,19,13.78
UNC30023004,19,13.787
JAX00472893,19,13.797
UNC30025262,19,13.832
JAX00472922,19,13.847
UNC30026456,19,13.851
UNC30027347,19,13.866
UNC30028496,19,13.891
JAX00087590,19,13.911
JAX00087590q,19,13.911
UNC30029578,19,13.914
UNC30030595,19,13.931
UNC30031959,19,13.962
UNC_rs48616694,19,13.975
UNCHS047318,19,13.982
UNCHS047319,19,13.999
UNCHS047320,19,14
UNC30034091,19,14.003
JAX00473009,19,14.008
UNC30034523,19,14.014
JAX00473033,19,14.054
UNC30036431,19,14.073
UNC30037239,19,14.117
JAX00473057,19,14.149
UNC30038296,19,14.172
UNCHS047321,19,14.179
UNCHS047322,19,14.187
UNC30040019,19,14.265
UNCHS047323,19,14.277
UNCHS047324,19,14.279
UNCHS047325,19,14.283
UNCHS047327,19,14.362
UNCHS047328,19,14.386
UNCHS047329,19,14.463
UNC30041866,19,14.488
UNC30042645,19,14.605
UNCHS047332,19,14.927
UNCHS047333,19,14.964
UNCHS047334,19,14.97
JAX00473171,19,15.152
UNC30047104,19,15.176
UNC30047816,19,15.323
UNCHS047335,19,15.462
UNCHS047336,19,15.472
UNC30048931,19,15.543
UNC30050142,19,15.599
UNC30050953,19,15.636
UNCHS047337,19,15.662
UNCHS047338,19,15.666
UNC30053031,19,15.726
UNCHS047339,19,15.741
UNCHS047340,19,15.746
UNCHS047342,19,15.767
UNCHS047344,19,15.848
UNC30055933,19,15.903
UNC30058067,19,16.007
UNC30058439,19,16.023
UNC30059107,19,16.056
UNC30059190,19,16.062
UNCHS047345,19,16.064
UNCHS047346,19,16.066
UNC30059483,19,16.079
UNC30059742,19,16.094
UNC30059880,19,16.099
UNC30060151,19,16.108
UNC30060418,19,16.121
UNC30060698,19,16.134
UNC30060865,19,16.16
UNC30061160,19,16.216
UNC30061553,19,16.302
UNC30061755,19,16.367
UNCHS047348,19,16.395
UNC30062259,19,16.472
UNC30062476,19,16.521
UNC30062611,19,16.569
UNC30062740,19,16.604
UNC30062848,19,16.658
UNC30063108,19,16.722
UNC30063356,19,16.775
UNCHS047349,19,16.832
UNC30063476,19,16.843
UNCHS047350,19,16.844
UNC30063500,19,16.858
UNC30063721,19,16.904
UNC30063842,19,16.912
UNC30064187,19,16.938
UNC30064318,19,16.95
UNC30064552,19,16.962
UNC30064692,19,16.973
UNC30064886,19,16.984
UNC30065348,19,17.013
UNC30065671,19,17.028
UNC30066092,19,17.04
UNC30066270,19,17.046
UNC30066440,19,17.053
UNC30066455,19,17.054
UNC30066521,19,17.058
UNC30066540,19,17.059
UNC30066561,19,17.061
UNC30066607,19,17.064
UNC30066642,19,17.066
UNC30066672,19,17.068
UNC30066709,19,17.07
UNC30066724,19,17.072
UNC30066749,19,17.074
UNC30066767,19,17.076
UNC30066843,19,17.081
UNC30066875,19,17.082
UNC30066899,19,17.084
UNC30066936,19,17.087
UNC30066970,19,17.089
UNC30066989,19,17.091
UNCHS047351,19,17.092
UNC30067012,19,17.093
UNC30067042,19,17.095
UNCHS047352,19,17.096
UNC30067256,19,17.119
UNC30067657,19,17.159
UNCHS047353,19,17.194
UNCHS047355,19,17.197
UNC30067939,19,17.2
UNCHS047356,19,17.201
UNC30068300,19,17.234
UNC30068568,19,17.265
JAX00473523,19,17.296
UNC30069000,19,17.297
UNC30069398,19,17.325
JAX00087756,19,17.371
UNC30069852,19,17.398
UNC30070164,19,17.425
UNCHS047359,19,17.489
UNC30070776,19,17.494
UNCHS047360,19,17.494
JAX00473554,19,17.533
UNC30071226,19,17.545
UNCHS047361,19,17.589
UNCHS047362,19,17.597
UNC30071922,19,17.649
UNC30072077,19,17.673
UNC30073684,19,17.839
UNCHS047363,19,17.84
UNCHS047364,19,17.846
UNCHS047365,19,17.855
UNC30073846,19,17.886
UNC30074481,19,17.984
UNCHS047367,19,17.992
UNCHS047368,19,17.997
UNCHS047369,19,18.049
UNCHS047370,19,18.055
UNC30075310,19,18.138
UNC30075530,19,18.168
UNC30075931,19,18.23
UNC30076257,19,18.29
UNCHS047371,19,18.3
UNCHS047372,19,18.308
UNCHS047373,19,18.351
UNC30076859,19,18.356
UNCHS047374,19,18.356
UNCHS047375,19,18.367
UNCHS047376,19,18.375
UNC30077035,19,18.386
UNCHS047377,19,18.394
UNC30077480,19,18.394
UNC30078218,19,18.402
JAX00087803,19,18.405
UNC30078738,19,18.407
UNC30079282,19,18.413
UNC30079595,19,18.418
UNC30079939,19,18.422
UNC30080726,19,18.43
UNC30081265,19,18.436
UNC30081443,19,18.438
UNC30082027,19,18.444
UNCHS047380,19,18.457
UNC30082444,19,18.491
UNC30082900,19,18.55
UNC30083200,19,18.601
UNCHS047381,19,18.743
UNCHS047382,19,18.748
UNC30084504,19,18.749
UNC30084655,19,18.768
UNC30085531,19,18.848
UNC30085927,19,18.898
UNCHS047383,19,18.899
UNCHS047384,19,18.909
UNC30086534,19,18.961
UNC30087193,19,19.003
UNC30087701,19,19.033
UNC30088360,19,19.087
UNC30088468,19,19.094
backupUNC190160608,19,19.137
UNCHS047385,19,19.15
UNCHS047386,19,19.154
UNC30089534,19,19.167
UNC30090430,19,19.219
UNC30091044,19,19.26
UNC30091384,19,19.285
UNC30091927,19,19.327
UNC30092679,19,19.368
UNC30092955,19,19.39
UNC30093443,19,19.42
UNCHS047387,19,19.452
UNCHS047388,19,19.455
UNC30094417,19,19.472
UNCHS047389,19,19.483
UNC30094591,19,19.483
UNCHS047390,19,19.487
UNCHS047392,19,19.529
UNC30095890,19,19.566
UNC30096312,19,19.59
UNCHS047394,19,19.632
UNC30097327,19,19.645
UNC30097665,19,19.673
UNC30098100,19,19.697
UNC30098828,19,19.738
UNCHS047396,19,19.741
UNC30099221,19,19.762
UNCHS047397,19,19.766
UNCHS047398,19,19.769
UNC30099465,19,19.776
UNC30100148,19,19.816
UNC30100604,19,19.822
UNCHS047399,19,19.823
UNCHS047400,19,19.824
UNCHS047401,19,19.826
UNC30101148,19,19.828
UNC30101693,19,19.836
UNC30102034,19,19.839
JAX00474154,19,19.845
UNC30103065,19,19.852
UNC30103151,19,19.854
UNC30104199,19,19.868
UNC30106027,19,19.965
UNC30106304,19,19.982
UNC30106772,19,20.021
UNC30107261,19,20.052
UNCHS047403,19,20.075
UNCHS047404,19,20.083
UNC30107716,19,20.093
UNC30108070,19,20.139
UNC30108228,19,20.163
UNC30108503,19,20.2
UNCHS047405,19,20.202
UNCHS047407,19,20.208
UNCHS047406,19,20.21
UNCHS047408,19,20.22
UNC30108783,19,20.245
UNCHS047409,19,20.247
UNCHS047410,19,20.273
UNC30109066,19,20.287
UNC30109247,19,20.318
UNC30109500,19,20.323
UNC30109707,19,20.328
UNC30109889,19,20.334
UNC30109923,19,20.336
UNC30110173,19,20.344
UNC30110608,19,20.352
UNC30110929,19,20.36
UNC30111172,19,20.367
UNC30111243,19,20.368
UNC30111529,19,20.375
UNC30111972,19,20.385
UNC30112382,19,20.395
UNCHS047411,19,20.395
UNC30112605,19,20.4
UNC30112848,19,20.405
UNC30113043,19,20.411
UNC30113192,19,20.416
UNC30113599,19,20.425
UNCHS047414,19,20.426
UNC30113928,19,20.432
UNC30114204,19,20.438
UNC30114397,19,20.443
UNC30114583,19,20.447
UNCHS047415,19,20.45
UNC30114780,19,20.453
UNC30114925,19,20.458
UNC30115180,19,20.464
UNC30115621,19,20.473
UNC30115852,19,20.479
UNC30116015,19,20.483
UNC30116243,19,20.489
UNC30116486,19,20.495
UNC30116610,19,20.5
UNC30116751,19,20.504
UNCHS047417,19,20.507
UNCHS047419,19,20.508
UNCHS047418,19,20.508
UNC30116915,19,20.509
UNCHS047420,19,20.509
UNC30117152,19,20.515
UNC30117332,19,20.52
UNC30117824,19,20.547
UNC30117950,19,20.562
UNC30118067,19,20.571
UNCHS047421,19,20.583
UNCHS047422,19,20.585
UNCHS047423,19,20.59
UNC30118461,19,20.59
UNCHS047424,19,20.592
UNC30118681,19,20.606
UNC30118998,19,20.638
UNC30119513,19,20.68
UNCHS047425,19,20.707
UNCHS047426,19,20.709
UNC30120025,19,20.71
UNCHS047427,19,20.74
UNCHS047428,19,20.744
JAX00087986,19,20.757
JAX00474414,19,20.761
UNC30121010,19,20.766
UNCHS047429,19,20.82
UNCHS047430,19,20.823
UNC30122445,19,20.851
JAX00474436,19,20.892
JAX00087994,19,20.893
JAX00474437,19,20.893
UNC30123246,19,20.901
JAX00474442,19,20.908
UNC30123621,19,20.918
JAX00474447,19,20.919
UNCHS047431,19,20.923
UNCHS047432,19,20.924
JAX00088002,19,20.929
UNC30124707,19,20.939
UNC30125200,19,20.948
UNC30125619,19,20.958
JAX00088010,19,20.961
UNCHS047433,19,20.966
UNCHS047434,19,20.967
UNC30125929,19,20.968
UNCHS047435,19,20.969
UNCHS047436,19,20.97
UNC30126123,19,20.972
JAX00474500,19,20.981
JAX00088015,19,20.983
UNC30126613,19,20.983
UNCHS047437,19,20.983
UNCHS047438,19,20.985
JAX00474507,19,20.992
UNC30127177,19,21.004
UNC30127795,19,21.03
JAX00474521,19,21.033
UNC30128348,19,21.047
UNC30128908,19,21.065
UNC30129668,19,21.102
UNCHS047439,19,21.123
JAX00474559,19,21.133
UNC30130210,19,21.133
UNC30130382,19,21.145
UNCHS047441,19,21.145
UNCHS047442,19,21.149
UNCHS047443,19,21.162
UNCHS047444,19,21.164
UNC30131122,19,21.19
JAX00474591,19,21.203
UNC30131992,19,21.226
UNC30133329,19,21.3
UNCHS047445,19,21.304
UNCHS047446,19,21.308
JAX00474634,19,21.312
UNC30133801,19,21.331
UNCHS047447,19,21.364
UNCHS047448,19,21.368
UNCHS047450,19,21.397
UNC30135096,19,21.405
UNC30135550,19,21.441
UNC30136851,19,21.517
UNC30137292,19,21.55
UNC30137555,19,21.573
UNC30138111,19,21.61
UNC30138828,19,21.659
UNCHS047453,19,21.706
UNCHS047454,19,21.709
UNC30139799,19,21.73
JAX00474740,19,21.764
UNC30140453,19,21.774
UNC30141159,19,21.82
UNC30141470,19,21.849
JAX00474772,19,21.878
UNCHS047455,19,21.905
UNCHS047456,19,21.908
UNCHS047457,19,21.913
UNCHS047458,19,21.916
UNC30142554,19,21.924
UNCHS047459,19,21.933
UNCHS047460,19,21.936
UNCHS047461,19,21.959
UNC30142970,19,21.96
UNCHS047462,19,21.962
JAX00474795,19,21.967
