# Genetic map for GigaMUGA chromosome 5
# nrow 6577
# ncol 3
marker,chr,pos
UNC8723108,5,8.2
JAX00575003,5,8.208
JAX00575008,5,8.211
UNC8723645,5,8.215
UNC8724314,5,8.232
UNCHS013567,5,8.242
UNC8724809,5,8.245
UNCHS013568,5,8.245
UNC8725774,5,8.27
UNC8726687,5,8.287
JAX00575061,5,8.332
UNC8729051,5,8.34
UNC8729589,5,8.357
JAX00575071,5,8.358
B6_rs33367397,5,8.365
UNC8730979,5,8.392
JAX00575089,5,8.393
JAX00575093,5,8.398
UNC8731683,5,8.407
UNCHS013571,5,8.417
UNCHS013573,5,8.44
UNCHS013574,5,8.443
UNC8733287,5,8.465
JAX00575130,5,8.469
UNC8733898,5,8.482
UNCHS013575,5,8.487
JAX00575136,5,8.489
UNCHS013578,5,8.492
UNC8734617,5,8.499
UNC8735556,5,8.532
JAX00575166,5,8.545
JAX00575168,5,8.545
JAX00575181,5,8.556
UNCHS013581,5,8.557
UNCHS013582,5,8.559
UNC8737327,5,8.58
UNC8738340,5,8.609
UNC8738946,5,8.634
JAX00575243,5,8.661
UNC8739823,5,8.67
UNCHS013583,5,8.676
JAX00127582,5,8.686
UNC8740490,5,8.7
UNC8740732,5,8.716
JAX00127589,5,8.765
JAX00127593,5,8.797
UNC8743198,5,8.82
UNC8743835,5,8.85
JAX00575312,5,8.876
UNC8744319,5,8.879
JAX00127606,5,8.9
UNCHS013585,5,8.91
UNCHS013586,5,8.912
JAX00575317,5,8.914
UNC8745279,5,8.934
UNC8745877,5,8.97
UNC8746256,5,8.989
JAX00575344,5,9.026
JAX00575344r,5,9.026
JAX00575346,5,9.039
UNC8747544,5,9.06
UNC8748203,5,9.09
UNC8749143,5,9.143
UNC8749680,5,9.167
JAX00575406,5,9.213
UNC8751385,5,9.239
UNC8752118,5,9.271
UNCHS013587,5,9.294
UNCHS013588,5,9.295
JAX00127650,5,9.295
UNC8752957,5,9.31
UNC8753398,5,9.337
UNCHS013590,5,9.354
UNC8754082,5,9.362
JAX00127658,5,9.386
UNC8755644,5,9.422
UNC8756472,5,9.454
UNCHS013592,5,9.475
UNC8757015,5,9.479
UNCHS013593,5,9.504
UNC8757558,5,9.505
UNCHS013594,5,9.507
UNC8758248,5,9.541
JAX00575527,5,9.572
JAX00575531,5,9.584
UNC8759619,5,9.611
UNC8759810,5,9.621
UNC8760307,5,9.658
UNCHS013599,5,9.675
UNCHS013598,5,9.679
UNCHS013601,5,9.68
UNCHS013600,5,9.682
UNCHS013602,5,9.684
UNC8760878,5,9.696
UNCHS013603,5,9.703
UNCHS013604,5,9.705
UNC8761441,5,9.721
JAX00575565,5,9.746
UNCHS013605,5,9.771
sanger3094,5,9.783
sanger3094q,5,9.783
JAX00127710,5,9.835
UNC8764580,5,9.849
UNC8765725,5,9.864
UNCHS013609,5,9.865
UNCHS013610,5,9.866
UNC8766194,5,9.873
UNC8766873,5,9.888
UNC8766986,5,9.889
UNC8767041,5,9.891
UNCHS013611,5,9.891
UNCHS013613,5,9.893
UNC8767273,5,9.894
JAX00575643,5,9.896
UNC8767358,5,9.896
UNC8767725,5,9.902
UNC8768189,5,9.907
UNC8768411,5,9.909
UNC8768685,5,9.912
UNC8768915,5,9.915
UNC8769129,5,9.917
UNC8769681,5,9.921
JAX00225629,5,9.926
UNC8770141,5,9.927
UNC8770322,5,9.929
UNC8770449,5,9.931
UNC8770651,5,9.934
UNC8770893,5,9.936
UNC8771158,5,9.94
UNC8771365,5,9.942
UNC8771430,5,9.944
UNCHS013615,5,9.944
UNCHS013616,5,9.944
UNC8772098,5,9.955
JAX00575745,5,9.967
JAX00575782,5,9.984
JAX00575792,5,9.986
JAX00127766,5,9.987
UNC8776478,5,9.991
ICR1572,5,10.003
ICR5572,5,10.004
JAX00575861,5,10.005
JAX00575863,5,10.006
ICR1573,5,10.006
JAX00127778,5,10.006
UNCHS013619,5,10.015
UNCHS013620,5,10.015
JAX00575895,5,10.019
UNCHS013621,5,10.027
UNCHS013622,5,10.027
ICR1575,5,10.029
ICR5575,5,10.029
JAX00575919,5,10.029
UNCHS013623,5,10.034
UNCHS013624,5,10.034
JAX00575946,5,10.036
ICR1576,5,10.036
UNC8782574,5,10.037
UNCHS013625,5,10.039
JAX00575970,5,10.046
UNCHS013627,5,10.048
UNCHS013628,5,10.049
UNC8784386,5,10.054
ICR1578,5,10.056
UNCHS013629,5,10.057
UNCHS013631,5,10.057
UNCHS013632,5,10.058
JAX00576014,5,10.066
UNCHS013634,5,10.072
UNC8786801,5,10.074
UNCHS013635,5,10.089
UNCHS013637,5,10.1
UNC8787778,5,10.101
UNCHS013639,5,10.12
UNCHS013640,5,10.121
JAX00127843,5,10.135
JAX00576090,5,10.142
UNC8791233,5,10.152
UNCHS013641,5,10.152
UNCHS013642,5,10.153
JAX00576132,5,10.168
UNCHS013644,5,10.195
UNC8794517,5,10.2
UNCHS013645,5,10.203
UNCHS013646,5,10.203
JAX00576173,5,10.209
UNC8795767,5,10.229
UNCHS013648,5,10.244
UNCHS013650,5,10.27
UNC8797371,5,10.285
UNCHS013651,5,10.29
UNCHS013652,5,10.291
JAX00127881,5,10.304
JAX00576222,5,10.343
JAX00576232,5,10.364
JAX00576239,5,10.375
JAX00576245,5,10.381
UNCHS013653,5,10.39
UNCHS013654,5,10.391
UNC8799980,5,10.406
UNC8801059,5,10.447
UNC8801502,5,10.46
JAX00576269,5,10.467
JAX00127910,5,10.488
UNC8802660,5,10.49
UNCHS013657,5,10.51
UNCHS013658,5,10.511
UNC8804086,5,10.526
JAX00576291,5,10.535
UNCHS013659,5,10.54
UNCHS013660,5,10.543
UNCHS013661,5,10.588
UNCHS013663,5,10.597
UNCHS013664,5,10.602
JAX00576311,5,10.651
UNCHS013666,5,10.657
JAX00127929,5,10.658
UNC8807441,5,10.663
UNC8808503,5,10.716
UNC8809033,5,10.775
JAX00127940,5,10.785
UNCHS013667,5,10.81
UNCHS013668,5,10.813
JAX00576349,5,10.885
UNCHS013670,5,10.924
JAX00576361,5,10.939
UNCHS013671,5,11.116
UNCHS013672,5,11.149
UNC8811558,5,11.237
UNCHS013674,5,11.286
UNCHS013675,5,11.311
UNCHS013676,5,11.36
JAX00576398,5,11.693
UNCHS013678,5,11.711
UNC8812264,5,11.719
UNCHS013680,5,11.753
UNC8812638,5,11.756
UNC8813170,5,11.795
UNCHS013681,5,11.812
UNCHS013682,5,11.815
UNC8813579,5,11.838
UNC8813825,5,11.863
UNCHS013683,5,11.882
UNC8815295,5,11.932
JAX00576478,5,11.937
UNC8816065,5,11.96
UNC8816497,5,11.986
UNCHS013685,5,11.987
JAX00576506,5,11.991
UNCHS013687,5,11.991
UNC8816858,5,12.005
UNC8817735,5,12.033
JAX00576541,5,12.046
UNC8818256,5,12.05
UNCHS013689,5,12.077
UNCHS013690,5,12.078
UNCHS013691,5,12.089
UNC8819739,5,12.09
UNCHS013692,5,12.091
JAX00576597,5,12.114
UNC8820726,5,12.117
UNCHS013693,5,12.129
UNCHS013694,5,12.13
UNCHS013695,5,12.149
UNCHS013696,5,12.151
JAX00576630,5,12.164
UNC8822438,5,12.173
UNCHS013697,5,12.177
JAX00576635,5,12.178
UNC8823459,5,12.201
UNCHS013699,5,12.244
UNCHS013700,5,12.246
UNCHS013701,5,12.267
UNC8824747,5,12.268
UNCHS013702,5,12.268
UNC8825065,5,12.282
UNCHS013704,5,12.288
UNC8825437,5,12.31
UNCHS013705,5,12.312
UNCHS013707,5,12.312
UNCHS013708,5,12.315
JAX00576674,5,12.322
UNCHS013709,5,12.33
UNCHS013710,5,12.331
UNC8825810,5,12.334
UNCHS013711,5,12.336
UNCHS013712,5,12.337
JAX00576688,5,12.353
UNCHS013713,5,12.355
UNCHS013714,5,12.356
UNC8826551,5,12.357
UNC8826970,5,12.361
UNC8828187,5,12.371
UNCHS013715,5,12.372
UNCHS013716,5,12.372
UNC8829061,5,12.378
JAX00576714,5,12.379
UNCHS013717,5,12.382
UNCHS013718,5,12.383
JAX00128054,5,12.388
JAX00576741,5,12.393
UNC8831288,5,12.396
UNC_rs51195662,5,12.402
UNCHS013719,5,12.406
JAX00576769,5,12.406
UNC8832918,5,12.408
UNCHS013721,5,12.411
JAX00576778,5,12.411
JAX00225701,5,12.411
UNCHS013722,5,12.411
JAX00576785,5,12.426
JAX00128078,5,12.448
UNCHS013726,5,12.453
UNC8834177,5,12.455
UNCHS013727,5,12.455
JAX00128083,5,12.457
JAX00576811,5,12.522
UNCHS013729,5,12.685
UNC8835338,5,12.749
UNC8835921,5,12.779
JAX00576862,5,12.779
UNC8836577,5,12.812
JAX00576880,5,12.85
UNC8837934,5,12.861
UNCHS013731,5,12.864
UNCHS013732,5,12.864
UNC8838707,5,12.868
UNCHS013733,5,12.874
UNCHS013734,5,12.874
JAX00576916,5,12.878
UNC8839810,5,12.882
UNCHS013735,5,12.885
UNCHS013736,5,12.886
UNC8840398,5,12.889
UNC8841166,5,12.896
UNCHS013737,5,12.9
UNCHS013738,5,12.9
UNC8841943,5,12.904
UNC8842110,5,12.907
UNCHS013740,5,12.91
UNC8842632,5,12.913
UNC8843666,5,12.923
UNC8844146,5,12.932
UNCHS013741,5,12.933
UNCHS013742,5,12.934
UNC8844535,5,12.935
UNC8845250,5,12.943
UNC8845590,5,12.946
JAX00128139,5,12.947
UNCHS013743,5,12.95
UNC8846261,5,12.953
JAX00128144,5,12.977
UNC8847829,5,13.058
UNCHS013745,5,13.084
UNCHS013746,5,13.088
UNC8848351,5,13.103
UNC8849091,5,13.143
UNCHS013747,5,13.145
UNCHS013748,5,13.146
UNC8849528,5,13.147
UNC8850305,5,13.155
UNCHS013749,5,13.158
UNCHS013750,5,13.159
UNCHS013751,5,13.16
UNC8850837,5,13.162
UNCHS013753,5,13.164
UNCHS013754,5,13.165
UNC8851119,5,13.168
JAX00128165,5,13.172
UNC8851714,5,13.176
UNC8852133,5,13.182
UNC8852898,5,13.188
UNCHS013756,5,13.191
UNCHS013757,5,13.191
UNCHS013758,5,13.192
UNC8853424,5,13.195
UNC8854117,5,13.2
UNC8854298,5,13.202
JAX00577112,5,13.207
UNC8854703,5,13.211
UNC8855307,5,13.217
JAX00577132,5,13.221
UNC8856513,5,13.248
JAX00577147,5,13.276
UNC8857841,5,13.348
UNC8858497,5,13.405
UNC8858770,5,13.45
JAX00577208,5,13.474
UNC8859086,5,13.493
UNC8859623,5,13.543
UNCHS013760,5,13.577
JAX00128204,5,13.581
UNC8860488,5,13.619
UNCHS013761,5,13.717
UNCHS013762,5,13.721
UNC8861557,5,13.77
UNC8861998,5,13.819
UNCHS013763,5,13.9
UNC8862591,5,13.91
UNCHS013764,5,13.91
JAX00577269,5,13.92
UNC8862684,5,13.927
JAX00128223,5,13.944
UNC8863233,5,13.973
UNCHS013765,5,14.016
UNCHS013766,5,14.019
UNC8863806,5,14.019
UNCHS013767,5,14.034
UNCHS013768,5,14.037
UNC8864246,5,14.047
UNCHS013769,5,14.113
UNCHS013770,5,14.116
UNC8865208,5,14.123
UNCHS013771,5,14.131
UNCHS013772,5,14.135
UNCHS013773,5,14.154
UNCHS013774,5,14.157
UNC8865853,5,14.171
UNCHS013775,5,14.172
UNCHS013776,5,14.174
UNC8866057,5,14.205
UNC8866459,5,14.251
JAX00577329,5,14.254
UNC8866674,5,14.275
UNC8867048,5,14.311
UNCHS013777,5,14.318
UNCHS013778,5,14.32
UNC8867364,5,14.347
UNC8867706,5,14.372
UNC8868090,5,14.399
UNC8868693,5,14.434
JAX00577391,5,14.451
UNC8868989,5,14.452
UNC8869898,5,14.504
UNCHS013779,5,14.518
UNCHS013780,5,14.52
JAX00128270,5,14.531
UNC8870668,5,14.547
JAX00128274,5,14.562
UNC8871075,5,14.572
UNCHS013781,5,14.576
UNCHS013782,5,14.578
JAX00577433,5,14.583
UNCHS013783,5,14.598
UNCHS013784,5,14.6
UNC8871723,5,14.606
JAX00577462,5,14.665
UNCHS013785,5,14.672
UNCHS013786,5,14.674
UNC8873202,5,14.684
UNC8873691,5,14.709
UNCHS013787,5,14.718
UNCHS013788,5,14.72
UNC8873814,5,14.724
UNCHS013789,5,14.724
UNCHS013790,5,14.727
JAX00577482,5,14.738
UNCHS013791,5,14.755
UNCHS013792,5,14.757
UNC8874273,5,14.758
UNC8874681,5,14.79
UNC8874897,5,14.805
UNC8875192,5,14.825
UNC8875710,5,14.859
JAX00128304,5,14.866
UNC8876041,5,14.884
UNCHS013793,5,14.9
UNCHS013794,5,14.902
UNCHS013795,5,14.902
UNC8876306,5,14.909
JAX00577508,5,14.91
JAX00577511,5,14.914
UNCHS013797,5,14.934
UNC8876496,5,14.934
UNCHS013800,5,14.946
UNCHS013801,5,14.947
UNCHS013802,5,14.95
UNC8876904,5,14.959
UNCHS013803,5,14.966
UNCHS013804,5,14.972
UNCHS013805,5,14.975
UNCHS013806,5,14.978
UNC8878911,5,15.085
UNC8879295,5,15.11
UNC8879753,5,15.136
UNCHS013807,5,15.144
JAX00128331,5,15.145
UNCHS013808,5,15.146
UNCHS013809,5,15.175
UNCHS013811,5,15.178
UNCHS013810,5,15.178
UNCHS013812,5,15.18
UNC8880487,5,15.186
UNCHS013813,5,15.202
UNCHS013814,5,15.205
UNC8880770,5,15.211
JAX00577570,5,15.24
JAX00577572,5,15.256
JAX00577572q,5,15.256
UNC8881391,5,15.263
UNCHS013816,5,15.272
UNCHS013817,5,15.28
UNCHS013819,5,15.299
UNCHS013820,5,15.304
JAX00128348,5,15.32
JAX00128349,5,15.32
UNC8882107,5,15.336
UNCHS013821,5,15.347
UNCHS013822,5,15.349
UNC050078494,5,15.352
UNC8882947,5,15.384
UNC8883426,5,15.423
UNC8883748,5,15.492
UNCHS013824,5,15.568
UNC8884202,5,15.57
UNC8884362,5,15.598
JAX00577629,5,15.646
JAX00128367,5,15.669
UNC8884782,5,15.691
UNCHS013826,5,15.78
UNC8885209,5,15.803
UNCHS013827,5,15.943
UNCHS013828,5,15.95
JAX00577657,5,16.017
UNC8886310,5,16.045
UNC8886626,5,16.121
UNC8886833,5,16.187
JAX00577675,5,16.255
UNC8887312,5,16.257
JAX00577678,5,16.26
UNC8887461,5,16.38
UNC8887771,5,16.415
UNCHS013829,5,16.424
UNCHS013830,5,16.431
UNC8888527,5,16.521
UNC8889069,5,16.559
UNCHS013831,5,16.57
UNCHS013832,5,16.572
UNC8889701,5,16.585
JAX00577708,5,16.598
JAX00225794,5,16.649
UNC8890830,5,16.652
UNCHS013833,5,16.658
UNCHS013834,5,16.66
UNC8891218,5,16.683
UNCHS013835,5,16.701
UNCHS013836,5,16.703
UNCHS013837,5,16.705
UNC8891544,5,16.707
UNCHS013838,5,16.707
JAX00577733,5,16.717
UNC8891744,5,16.726
UNC8892103,5,16.751
UNC8892642,5,16.778
JAX00577757,5,16.785
UNCHS013839,5,16.795
UNCHS013840,5,16.797
UNC8893302,5,16.804
UNC8893942,5,16.83
UNCHS013841,5,16.836
UNC8894260,5,16.85
UNCHS013843,5,16.865
UNCHS013844,5,16.868
UNC8894712,5,16.872
UNCHS013845,5,16.9
UNC8895094,5,16.901
UNCHS013846,5,16.901
UNC8895346,5,16.908
JAX00577814,5,16.915
UNC8895648,5,16.917
UNCHS013847,5,16.922
UNCHS013848,5,16.923
JAX00577820,5,16.923
UNC8896399,5,16.931
JAX00577825,5,16.932
UNCHS013849,5,16.958
UNCHS013850,5,16.96
UNC8897625,5,16.975
UNCHS013852,5,16.982
UNC8898146,5,17.004
UNCHS013854,5,17.021
UNC8898455,5,17.031
JAX00577858,5,17.043
UNC8898671,5,17.053
UNCHS013855,5,17.059
UNCHS013856,5,17.061
UNC8898918,5,17.077
UNC8899095,5,17.099
UNCHS013858,5,17.104
JAX00577871,5,17.109
UNC8900045,5,17.175
UNC8900750,5,17.25
UNC8901129,5,17.268
UNC8901484,5,17.27
UNCHS013860,5,17.272
UNC8902021,5,17.273
UNC8902580,5,17.275
JAX00128483,5,17.276
UNCHS013861,5,17.276
UNCHS013862,5,17.277
JAX00577914,5,17.277
JAX00577920,5,17.28
UNCHS013863,5,17.28
UNCHS013865,5,17.281
UNC8904023,5,17.282
UNC8904364,5,17.285
