# Genetic map for GigaMUGA chromosome 14
# nrow 5043
# ncol 3
marker,chr,pos
UNCHS037422,14,6.971
UNCHS037423,14,6.971
UNCHS037425,14,6.971
UNCHS037424,14,6.971
UNCHS037426,14,6.971
UNCHS037427,14,6.974
UNCHS037428,14,6.974
JAX00050321,14,6.977
ICR4615,14,6.979
UNCHS037429,14,6.979
UNCHS037430,14,6.979
ICR616,14,6.979
ICR4616,14,6.98
JAX00373560,14,6.983
JAX00373567,14,6.985
ICR617,14,6.986
ICR4617,14,6.986
JAX00373571,14,6.986
UNCHS037431,14,6.993
UNCHS037432,14,6.993
ICR4619,14,6.999
JAX00050349,14,7.003
ICR620,14,7.005
ICR4620,14,7.006
UNCHS037434,14,7.006
JAX00373619,14,7.008
JAX00373620,14,7.008
ICR621,14,7.011
JAX00373626,14,7.011
ICR4621,14,7.012
UNCHS037436,14,7.012
JAX00050361,14,7.015
UNCHS037437,14,7.018
UNCHS037438,14,7.018
JAX00373647,14,7.02
JAX00373650,14,7.021
UNCHS037439,14,7.025
UNCHS037440,14,7.025
JAX00373661,14,7.026
ICR623,14,7.026
JAX00187931,14,7.027
ICR624,14,7.03
ICR4624,14,7.031
JAX00373672,14,7.037
ICR4625,14,7.037
JAX00050388,14,7.039
JAX00373682,14,7.039
JAX00050393,14,7.044
UNCHS037443,14,7.049
UNCHS037444,14,7.049
ICR627,14,7.056
JAX00373735,14,7.06
JAX00373736,14,7.06
ICR4629,14,7.069
UNCHS037447,14,7.073
UNCHS037448,14,7.074
UNCHS037449,14,7.074
UNCHS037450,14,7.074
JAX00373763,14,7.074
UNCHS037451,14,7.079
UNCHS037452,14,7.079
ICR631,14,7.119
ICR4631,14,7.131
JAX00050435,14,7.157
JAX00373788,14,7.168
UNCHS037453,14,7.18
UNCHS037454,14,7.188
UNCHS037455,14,7.201
UNCHS037456,14,7.204
UNCHS037457,14,7.237
UNCHS037458,14,7.241
UNCHS037459,14,7.317
UNCHS037460,14,7.32
ICR4633,14,7.329
JAX00373835,14,7.363
UNCHS037461,14,7.403
JAX00373843,14,7.404
UNCHS037462,14,7.411
JAX00050453,14,7.426
ICR634,14,7.432
ICR4635,14,7.536
UNCHS037464,14,7.569
UNCHS037466,14,7.575
JAX00373865,14,7.578
JAX00373865r,14,7.578
JAX00373876,14,7.692
UNCHS037468,14,7.729
JAX00373888,14,7.74
UNCHS037469,14,7.746
ICR636,14,7.749
ICR4636,14,7.749
JAX00373895,14,7.78
ICR639,14,8.069
JAX00373949,14,8.102
JAX00373953,14,8.123
UNCJPD008355,14,8.139
ICR4640,14,8.176
JAX00373970,14,8.261
UNCHS037471,14,8.34
UNCHS037472,14,8.343
UNCHS037473,14,8.384
ICR642,14,8.387
ICR4642,14,8.39
UNCHS037474,14,8.39
UNCHS037475,14,8.399
UNCHS037477,14,8.402
JAX00050517,14,8.404
UNCHS037478,14,8.404
JAX00374004,14,8.474
UNCHS037479,14,8.549
UNCHS037480,14,8.556
ICR644,14,8.628
UNCHS037481,14,8.673
ICR645,14,8.7
JAX00374030,14,8.711
JAX00374030r,14,8.711
UNCHS037483,14,8.711
UNCHS037484,14,8.715
JAX00374044,14,8.766
JAX00374052,14,8.803
UNCHS037486,14,8.907
ICR646,14,8.92
UNC23643611,14,8.987
ICR4647,14,9.037
UNCHS037487,14,9.042
UNCHS037488,14,9.046
JAX00050562,14,9.119
ICR648,14,9.135
ICR4648,14,9.137
JAX00374111,14,9.212
JAX00050577,14,9.345
JAX00050582,14,9.441
UNCHS037491,14,9.455
UNCHS037494,14,9.634
UNCHS037495,14,9.761
UNCHS037496,14,9.767
JAX00050604,14,9.786
UNCHS037497,14,9.869
UNCHS037498,14,9.872
ICR655,14,9.874
JAX00050614,14,9.929
UNCHS037499,14,10.013
UNCHS037500,14,10.016
JAX00374189,14,10.062
JAX00374191,14,10.065
UNCHS037501,14,10.147
UNCHS037502,14,10.15
JAX00374205,14,10.246
JAX00050649,14,10.47
JAX00050650,14,10.48
UNCHS037503,14,10.585
JAX00374238,14,10.726
UNC23654392,14,10.99
UNC23654446,14,11.012
UNC23654491,14,11.021
UNC23654589,14,11.049
UNC23654644,14,11.062
UNCHS037505,14,11.067
UNC23655107,14,11.101
UNC23655264,14,11.121
JAX00374266,14,11.131
UNCHS037508,14,11.132
UNC23655457,14,11.139
UNC23655538,14,11.149
UNCHS037510,14,11.168
UNC23655738,14,11.168
UNC23656406,14,11.224
UNCHS037511,14,11.239
UNCHS037512,14,11.242
UNC23656948,14,11.273
UNCHS037513,14,11.28
UNCHS037514,14,11.284
JAX00374297,14,11.294
UNC23657910,14,11.332
UNC23658368,14,11.341
UNC23659321,14,11.358
UNCHS037515,14,11.36
UNCHS037516,14,11.361
UNC23659908,14,11.369
JAX00374342,14,11.389
UNC23661020,14,11.391
UNCHS037517,14,11.399
UNCHS037518,14,11.4
UNC23661490,14,11.402
UNC23661740,14,11.408
JAX00374361,14,11.411
UNCHS037520,14,11.415
UNC23662352,14,11.421
UNC23662656,14,11.428
UNC23663369,14,11.438
UNCHS037521,14,11.445
UNCHS037522,14,11.446
UNC23663703,14,11.449
UNC23664062,14,11.46
UNC23664511,14,11.467
UNC23665083,14,11.478
UNCHS037524,14,11.479
UNCHS037525,14,11.479
UNCHS037526,14,11.482
UNC23665402,14,11.488
UNCHS037527,14,11.49
UNC23665516,14,11.495
UNC23665803,14,11.508
UNC23666004,14,11.517
UNCHS037529,14,11.518
UNC23666261,14,11.526
UNC23666580,14,11.53
UNC23666960,14,11.535
UNC23667052,14,11.536
UNC23667369,14,11.541
UNCHS037531,14,11.545
JAX00374474,14,11.548
JAX00374478,14,11.549
UNC23668279,14,11.55
UNC23668700,14,11.553
UNCHS037533,14,11.554
UNC23668865,14,11.554
UNCHS037534,14,11.554
UNCHS037536,14,11.555
UNCHS037537,14,11.557
UNC23669266,14,11.56
UNC23669613,14,11.563
UNCHS037540,14,11.565
UNC23670410,14,11.57
UNCHS037541,14,11.571
UNCHS037544,14,11.572
UNCHS037545,14,11.578
UNCHS037546,14,11.578
UNC23672337,14,11.59
UNC23672654,14,11.598
UNCHS037547,14,11.608
UNCHS037548,14,11.609
UNC23673298,14,11.618
UNC23673701,14,11.634
UNCHS037549,14,11.639
JAX00204385,14,11.643
UNC23674339,14,11.655
UNCHS037551,14,11.659
B6_rs31151615,14,11.659
UNCHS037552,14,11.661
UNCHS037553,14,11.661
UNCHS037554,14,11.663
UNC23674868,14,11.67
UNC23675166,14,11.684
UNCHS037555,14,11.692
UNCHS037556,14,11.696
UNC23675570,14,11.699
UNC23676126,14,11.726
UNC23676333,14,11.734
UNC23676668,14,11.747
UNCHS037559,14,11.759
UNCHS037560,14,11.761
UNC23677579,14,11.787
JAX00374662,14,11.788
UNCHS037561,14,11.79
UNCHS037562,14,11.793
UNCHS037563,14,11.795
UNCHS037564,14,11.799
JAX00374669,14,11.808
UNCHS037566,14,11.821
UNCHS037567,14,11.821
UNCHS037568,14,11.825
UNC23678312,14,11.827
UNC23679461,14,11.872
UNCHS037569,14,11.909
UNC23680310,14,11.91
UNCHS037570,14,11.91
UNC23680753,14,11.93
JAX00374730,14,11.95
UNCHS037571,14,11.958
UNCHS037573,14,11.961
UNCHS037572,14,11.961
UNCHS037574,14,11.963
UNC23681697,14,11.97
UNCHS037575,14,11.976
UNCHS037576,14,11.977
UNC23681924,14,11.985
UNC23682331,14,12.008
UNCHS037578,14,12.021
UNC23682990,14,12.026
UNCHS037579,14,12.03
UNCHS037580,14,12.032
UNC23683302,14,12.035
UNCHS037582,14,12.042
UNC23683937,14,12.052
UNCHS037584,14,12.052
UNC23684408,14,12.065
JAX00374789,14,12.069
UNC23684935,14,12.083
UNC23685230,14,12.09
UNC23686089,14,12.113
UNC23686494,14,12.13
UNC23686788,14,12.153
UNCHS037585,14,12.19
UNC23687285,14,12.196
UNCHS037586,14,12.196
JAX00374880,14,12.204
UNC23688028,14,12.256
UNCHS037587,14,12.259
UNCHS037588,14,12.262
UNC23688114,14,12.264
UNC23688174,14,12.274
UNC23688248,14,12.285
UNC23688307,14,12.294
UNC23688398,14,12.312
UNCHS037589,14,12.333
UNC23688729,14,12.349
UNC23688811,14,12.355
UNC23688908,14,12.363
UNC23689052,14,12.375
UNCHS037591,14,12.377
UNCHS037592,14,12.38
UNCHS037593,14,12.382
UNC23689180,14,12.386
UNCHS037595,14,12.39
UNCHS037596,14,12.397
UNC23689392,14,12.404
UNC23689462,14,12.415
UNC23689517,14,12.419
UNC23689659,14,12.431
UNC23689788,14,12.442
UNC23689908,14,12.45
UNC23689982,14,12.455
UNC23690129,14,12.468
UNC23690344,14,12.482
UNC23690434,14,12.488
UNC23690562,14,12.495
UNC23690655,14,12.504
UNCHS037597,14,12.508
UNCHS037598,14,12.51
UNC23690769,14,12.51
UNC23690943,14,12.525
UNC23691003,14,12.533
UNC23691080,14,12.543
UNC23691150,14,12.547
UNCHS037599,14,12.556
UNCHS037600,14,12.559
UNC23691318,14,12.561
UNC23691418,14,12.569
UNC23691532,14,12.577
UNCHS037601,14,12.577
UNCHS037602,14,12.58
UNC23691669,14,12.587
UNC23691779,14,12.595
UNC23691903,14,12.604
UNCHS037603,14,12.605
UNCHS037604,14,12.609
UNC23692141,14,12.62
UNC23692240,14,12.626
UNC23692432,14,12.636
UNC23692580,14,12.647
UNC23692652,14,12.652
UNC23692872,14,12.668
UNC23693060,14,12.692
UNC23693235,14,12.712
UNC23693850,14,12.774
UNCHS037605,14,12.781
UNCHS037606,14,12.785
UNCHS037607,14,12.791
UNCHS037609,14,12.792
UNCHS037608,14,12.799
UNCHS037610,14,12.799
UNC23694056,14,12.803
UNC23694515,14,12.855
UNC23694857,14,12.875
UNC23695382,14,12.902
JAX00375019,14,12.905
UNCHS037611,14,12.909
UNC23695971,14,12.909
UNCHS037612,14,12.909
UNC23696471,14,12.914
JAX00375038,14,12.919
UNCHS037613,14,12.926
UNC23697250,14,12.926
UNCHS037615,14,12.926
UNCHS037616,14,12.927
JAX00050952,14,12.934
UNC23697922,14,12.938
UNC23698019,14,12.94
UNC23698452,14,12.946
UNCHS037617,14,12.946
JAX00050960,14,12.947
UNCHS037618,14,12.948
UNC23698724,14,12.948
UNC23699275,14,12.953
UNC23699926,14,12.961
UNCHS037619,14,12.964
UNCHS037620,14,12.964
UNC23700620,14,12.965
UNC23701020,14,13.014
UNC23701378,14,13.136
UNC23701801,14,13.354
UNC23702367,14,13.595
UNCHS037621,14,13.695
UNCHS037622,14,13.708
UNC23702801,14,13.754
UNCHS037624,14,13.761
UNC140103676,14,13.799
UNCHS037625,14,13.844
UNCHS037626,14,13.861
UNC23703393,14,13.957
UNC23703834,14,14.111
UNC23704437,14,14.125
UNC23705053,14,14.136
UNC23705444,14,14.146
UNCHS037627,14,14.149
UNCHS037628,14,14.15
UNCHS037629,14,14.151
UNCHS037630,14,14.152
UNCHS037631,14,14.162
UNCHS037632,14,14.163
UNCHS037633,14,14.163
UNCHS037634,14,14.166
UNCHS037635,14,14.166
UNCHS037637,14,14.167
UNC23706322,14,14.168
UNCHS037638,14,14.168
UNC23706608,14,14.177
UNC23706787,14,14.184
UNC23707567,14,14.199
UNC23707790,14,14.204
UNC23707983,14,14.214
UNC23708559,14,14.229
UNC23708794,14,14.235
UNC23709563,14,14.25
UNC23709933,14,14.261
UNC23710261,14,14.273
UNC23710487,14,14.277
UNC23711249,14,14.306
UNC23711342,14,14.308
UNC23711942,14,14.326
UNCHS037641,14,14.328
UNCHS037644,14,14.337
UNC23712568,14,14.342
UNCHS037645,14,14.345
UNCHS037646,14,14.346
UNC23713100,14,14.354
UNCHS037647,14,14.358
UNCHS037648,14,14.359
UNC23713533,14,14.364
UNC23713876,14,14.373
UNC23714305,14,14.382
UNCHS037649,14,14.383
UNCHS037650,14,14.386
UNCHS037651,14,14.386
UNCHS037652,14,14.387
UNC23714933,14,14.396
UNC23715389,14,14.404
UNCHS037653,14,14.41
UNCHS037654,14,14.412
UNC23715612,14,14.412
UNC23715623,14,14.43
UNC23715890,14,14.436
UNCHS037655,14,14.437
UNC23716370,14,14.447
UNCHS037657,14,14.452
UNCHS037658,14,14.454
UNC23716666,14,14.457
UNCHS037659,14,14.466
UNCHS037660,14,14.467
UNC140104069,14,14.473
UNC23717383,14,14.479
UNCHS037661,14,14.483
UNCHS037662,14,14.486
UNC23717799,14,14.488
UNCHS037663,14,14.489
UNC23718266,14,14.499
UNC23718683,14,14.509
UNC23718948,14,14.517
UNC23719474,14,14.53
UNC23719880,14,14.541
UNC23720269,14,14.551
UNCHS037665,14,14.56
UNCHS037666,14,14.563
UNC23720863,14,14.578
UNCHS037667,14,14.593
UNC23721193,14,14.596
UNCHS037668,14,14.596
JAX00375425,14,14.599
JAX00375426,14,14.604
UNCHS037669,14,14.612
UNCHS037670,14,14.614
JAX00051088,14,14.633
UNC23721725,14,14.633
UNC23722016,14,14.651
JAX00375435,14,14.652
UNCHS037672,14,14.664
UNC23722412,14,14.678
JAX00051094,14,14.679
JAX00375439,14,14.685
UNC23722781,14,14.7
UNC23723052,14,14.719
UNC23723485,14,14.754
JAX00051100,14,14.758
JAX00051102,14,14.79
UNC23724198,14,14.797
UNCHS037673,14,14.799
UNCHS037674,14,14.802
UNCHS037675,14,14.817
UNCHS037676,14,14.819
UNC23725032,14,14.851
UNCHS037677,14,14.853
UNCHS037679,14,14.855
UNCHS037681,14,14.855
UNCHS037678,14,14.859
UNCHS037680,14,14.859
JAX00051109,14,14.859
UNCHS037682,14,14.86
UNC23725300,14,14.874
JAX00375474,14,14.896
JAX00375474r,14,14.896
UNC23725359,14,14.898
UNC23725369,14,14.919
UNCHS037683,14,14.946
UNCHS037684,14,14.949
UNC23725485,14,14.951
UNCHS037685,14,14.956
UNCHS037686,14,14.959
UNCHS037687,14,14.961
UNCHS037688,14,14.969
UNC23725688,14,14.975
UNC23725916,14,14.998
JAX00375504,14,15.018
UNCHS037690,14,15.018
UNC23726207,14,15.024
UNCHS037691,14,15.036
UNCHS037692,14,15.04
UNC23726524,14,15.047
JAX00375520,14,15.063
UNC23726899,14,15.072
UNCHS037693,14,15.072
UNCHS037694,14,15.075
UNC23727335,14,15.1
UNC23728005,14,15.154
JAX00375539,14,15.171
JAX00375540,14,15.171
UNC23729201,14,15.232
JAX00375553,14,15.233
JAX00375560,14,15.241
UNC23729541,14,15.251
UNC23729559,14,15.629
UNCHS037695,14,15.654
UNCJPD005627,14,15.656
JAX00375581,14,15.723
JAX00375581r,14,15.723
UNCHS037697,14,15.735
UNCHS037698,14,15.739
JAX00204495,14,15.755
UNCHS037700,14,15.773
UNC23731840,14,15.782
JAX00051163,14,15.831
JAX00051164,14,15.831
UNC23732548,14,15.832
UNCHS037701,14,15.847
UNCHS037702,14,15.849
JAX00375594,14,15.851
UNCHS037703,14,15.886
UNCHS037704,14,15.892
JAX00375600,14,15.913
UNCHS037705,14,15.923
UNCHS037706,14,15.93
JAX00051173,14,15.93
UNC23733930,14,15.933
UNCHS037707,14,15.945
UNCHS037709,14,15.947
UNCHS037708,14,15.948
UNCHS037711,14,15.97
UNCHS037715,14,15.982
UNC23734821,14,16.017
JAX00051184,14,16.08
UNC23735711,14,16.088
JAX00375626,14,16.101
UNCHS037717,14,16.122
UNC23736481,14,16.133
UNCHS037721,14,16.177
UNCHS037722,14,16.181
UNC23737403,14,16.187
UNCHS037724,14,16.192
UNC23737885,14,16.212
JAX00051201,14,16.223
UNC23739442,14,16.273
JAX00051215,14,16.305
UNC23741098,14,16.339
JAX00375694,14,16.347
UNCHS037725,14,16.36
UNCHS037726,14,16.361
UNCHS037727,14,16.376
UNCHS037728,14,16.378
UNC23742653,14,16.398
UNCHS037730,14,16.4
JAX00375737,14,16.401
JAX00375738,14,16.401
UNCHS037732,14,16.415
UNCHS037733,14,16.441
UNCHS037734,14,16.442
JAX00051237,14,16.481
UNC23744181,14,16.481
UNC140440161,14,16.485
UNCHS037735,14,16.52
UNCHS037736,14,16.521
JAX00375771,14,16.521
UNC23747128,14,16.546
JAX00375785,14,16.547
JAX00375804,14,16.559
JAX00051258,14,16.56
UNC23748442,14,16.564
UNCHS037737,14,16.583
UNCHS037738,14,16.583
UNC23749945,14,16.585
UNCHS037739,14,16.586
UNCHS037740,14,16.586
UNCHS037741,14,16.59
UNCHS037742,14,16.591
JAX00375846,14,16.594
JAX00375849,14,16.596
UNCHS037743,14,16.596
UNCHS037744,14,16.597
UNC23750686,14,16.598
UNCHS037745,14,16.607
UNCHS037746,14,16.608
UNCHS037747,14,16.61
JAX00375868,14,16.611
UNCHS037748,14,16.611
UNCHS037749,14,16.626
UNC23752456,14,16.627
UNCHS037750,14,16.627
UNCHS037751,14,16.628
JAX00051284,14,16.633
UNC23753243,14,16.639
UNC23753830,14,16.652
JAX00375931,14,16.652
UNCHS037755,14,16.653
UNCHS037756,14,16.654
JAX00051291,14,16.66
JAX00375957,14,16.678
UNC23754979,14,16.68
JAX00375977,14,16.687
UNCHS037759,14,16.688
UNC23755603,14,16.689
UNCHS037760,14,16.689
JAX00375985,14,16.69
UNCHS037761,14,16.696
UNCHS037762,14,16.697
JAX00376004,14,16.702
UNCHS037763,14,16.707
UNCHS037764,14,16.707
UNC23756735,14,16.708
UNCHS037765,14,16.717
UNCHS037766,14,16.717
UNCHS037767,14,16.728
UNCHS037768,14,16.73
UNC23757704,14,16.732
JAX00376038,14,16.737
UNC23758770,14,16.75
JAX00051328,14,16.768
JAX00376057,14,16.769
UNCHS037769,14,16.771
UNC23760156,14,16.772
JAX00051331,14,16.776
UNC23760939,14,16.789
UNCHS037771,14,16.794
UNCHS037772,14,16.795
JAX00051339,14,16.847
UNC23761900,14,16.848
UNCHS037773,14,16.903
UNCHS037774,14,16.916
UNCHS037775,14,16.925
UNCHS037776,14,16.931
JAX00204555,14,16.974
JAX00376115,14,17.048
UNC23764406,14,17.108
UNCHS037777,14,17.132
UNCHS037778,14,17.137
UNCHS037779,14,17.151
UNC23765091,14,17.199
JAX00051362,14,17.231
UNCHS037781,14,17.244
UNCHS037782,14,17.248
UNC23766366,14,17.364
JAX00051369,14,17.409
JAX00051371,14,17.418
UNC23767364,14,17.474
UNC23770110,14,17.73
JAX00204570,14,17.786
UNCHS037783,14,17.821
UNCHS037784,14,17.825
UNCHS037785,14,17.825
UNCHS037786,14,17.83
JAX00051393,14,17.873
UNCHS037787,14,17.892
UNCHS037788,14,17.895
UNCHS037789,14,17.925
UNCHS037790,14,17.929
UNC23772550,14,17.939
UNCHS037791,14,17.978
UNCHS037792,14,17.983
JAX00376252,14,17.997
UNC23773728,14,18.07
JAX00376264,14,18.11
UNCHS037795,14,18.163
UNCHS037796,14,18.167
UNC23774723,14,18.174
UNCHS037797,14,18.184
UNCHS037798,14,18.194
JAX00376278,14,18.22
UNCHS037799,14,18.223
UNCHS037800,14,18.231
UNCHS037802,14,18.264
UNC23776184,14,18.298
backupUNC140442244,14,18.345
UNC23778095,14,18.462
UNCHS037803,14,18.488
UNCHS037805,14,18.495
JAX00376335,14,18.496
UNCHS037806,14,18.496
UNCHS037807,14,18.52
UNCHS037808,14,18.522
JAX00376337,14,18.524
UNCHS037809,14,18.537
UNCHS037810,14,18.539
UNC23779373,14,18.541
UNCHS037812,14,18.541
UNCHS037813,14,18.554
UNCHS037814,14,18.556
JAX00204586,14,18.57
JAX00204586r,14,18.57
UNCHS037816,14,18.581
UNC23780150,14,18.593
JAX00376366,14,18.619
UNC23780628,14,18.642
UNCHS037817,14,18.681
UNCHS037818,14,18.683
UNC23781540,14,18.707
JAX00051461,14,18.754
UNC23782743,14,18.754
UNC23783875,14,18.801
UNCHS037820,14,18.818
UNCHS037821,14,18.834
UNCHS037823,14,18.834
UNCHS037822,14,18.836
JAX00376420,14,18.836
UNCHS037824,14,18.839
UNC23784698,14,18.84
UNCHS037825,14,18.879
UNCHS037826,14,18.881
JAX00051478,14,18.901
UNC23785730,14,18.919
UNCHS037832,14,18.924
JAX00376446,14,18.927
UNCHS037833,14,18.952
UNCHS037834,14,18.954
UNCHS037835,14,18.956
UNCHS037836,14,18.958
UNC23786271,14,18.975
UNCHS037837,14,19.011
UNCHS037838,14,19.015
JAX00051491,14,19.017
UNCHS037839,14,19.026
UNCHS037840,14,19.028
UNC23787191,14,19.03
JAX00376480,14,19.049
UNC23787703,14,19.053
UNC23787821,14,19.06
UNCHS037841,14,19.067
UNCHS037842,14,19.071
UNC23788140,14,19.076
UNCHS037843,14,19.083
UNC23788399,14,19.087
UNC23788473,14,19.087
UNC23788634,14,19.089
UNC23788657,14,19.089
UNCHS037845,14,19.09
UNCHS037846,14,19.09
UNCHS037847,14,19.091
UNC23788774,14,19.091
UNCHS037849,14,19.092
UNC23788871,14,19.092
JAX00376500,14,19.093
UNC23788990,14,19.094
UNC23789122,14,19.095
UNCHS037851,14,19.095
UNCHS037853,14,19.095
UNCHS037852,14,19.096
JAX00376504,14,19.096
UNCHS037855,14,19.096
UNC23789216,14,19.096
UNCHS037856,14,19.096
UNC23789430,14,19.098
JAX00376509,14,19.098
UNC23789679,14,19.099
UNC23789797,14,19.1
UNC23789935,14,19.101
