# Genetic map for GigaMUGA chromosome 7
# nrow 6302
# ncol 3
marker,chr,pos
UNCHS019457,7,7.141
UNCHS019458,7,7.142
ICR1801,7,7.143
UNC12416196,7,7.261
ICR1803,7,7.263
JAX00631842,7,7.275
UNCHS019460,7,7.275
ICR1804,7,7.302
JAX00631898,7,7.396
ICR1807,7,7.462
JAX00148715,7,7.465
UNC12420706,7,7.477
UNCHS019464,7,7.477
JAX00631922,7,7.479
ICR1809,7,7.53
JAX00631946,7,7.53
ICR5809,7,7.532
UNC12422348,7,7.541
JAX00148734,7,7.557
ICR1811,7,7.59
ICR5811,7,7.592
UNCHS019465,7,7.628
JAX00231381,7,7.662
JAX00631992,7,7.671
UNCHS019467,7,7.675
UNCHS019468,7,7.677
UNC12426177,7,7.702
JAX00632055,7,7.723
ICR1814,7,7.728
UNCHS019470,7,7.732
JAX00632072,7,7.737
JAX00148771,7,7.74
UNCHS019471,7,7.746
UNCHS019472,7,7.747
JAX00148777,7,7.78
JAX00632083,7,7.78
JAX00148779,7,7.781
ICR2059,7,7.804
ICR5816,7,7.804
ICR1817,7,7.824
ICR5817,7,7.832
UNCHS019473,7,7.841
UNCHS019474,7,7.843
JAX00632117,7,7.844
UNCHS019475,7,7.856
UNCHS019476,7,7.858
JAX00190013,7,7.907
JAX00632143,7,7.94
JAX00632144,7,7.941
UNC12432782,7,7.942
ICR5823,7,8.024
JAX00632163,7,8.03
JAX00632192,7,8.074
UNCHS019478,7,8.095
JAX00632199,7,8.115
JAX00148856,7,8.15
ICR1827,7,8.151
JAX00632235,7,8.184
JAX00148872,7,8.207
JAX00632246,7,8.207
ICR5829,7,8.21
UNCHS019479,7,8.216
ICR5830,7,8.226
UNCHS019482,7,8.234
JAX00632264,7,8.235
JAX00148881,7,8.241
JAX00723909,7,8.367
JAX00632298,7,8.522
JAX00148930,7,8.578
JAX00148939,7,8.609
JAX00148939q,7,8.609
UNCHS019489,7,8.637
UNCHS019490,7,8.64
UNCHS019492,7,8.665
JAX00632340,7,8.735
UNC12446199,7,8.735
UNCHS019493,7,8.735
UNCHS019494,7,8.736
UNC12447278,7,8.753
UNCHS019495,7,8.754
JAX00231454,7,8.755
UNCHS019496,7,8.755
JAX00632395,7,8.761
UNC12448565,7,8.765
UNCHS019497,7,8.791
UNCHS019498,7,8.792
JAX00632426,7,8.799
UNC12450656,7,8.81
UNCHS019499,7,8.823
UNC12451571,7,8.836
JAX00632451,7,8.843
UNCHS019502,7,8.852
JAX00632466,7,8.864
UNC12453165,7,8.884
UNCHS019506,7,8.885
UNC12453743,7,8.894
JAX00148996,7,8.895
JAX00632487,7,8.9
UNC12455630,7,8.924
UNC12455891,7,8.929
JAX00632520,7,8.945
JAX00149009,7,8.947
UNC12457155,7,8.957
UNCHS019508,7,8.967
UNC12459104,7,8.998
UNCHS019509,7,8.999
UNC12459172,7,8.999
UNCHS019510,7,9
JAX00632555,7,9.001
UNC12460173,7,9.021
JAX00632576,7,9.025
UNCHS019512,7,9.036
JAX00632589,7,9.043
UNC12460972,7,9.043
UNC12461352,7,9.057
UNC12462887,7,9.175
JAX00632646,7,9.176
UNC12463289,7,9.183
UNCHS019513,7,9.186
UNC12463533,7,9.191
UNC12463826,7,9.2
UNC12464446,7,9.21
UNC12464737,7,9.219
UNC12466249,7,9.237
JAX00632720,7,9.241
UNCHS019515,7,9.249
UNC12467217,7,9.249
UNCHS019516,7,9.249
JAX00632747,7,9.253
UNC12468937,7,9.276
JAX00632767,7,9.278
JAX00149096,7,9.28
UNC12469222,7,9.285
UNC12469642,7,9.295
sanger3735,7,9.296
sanger3735q,7,9.296
JAX00632799,7,9.307
UNC12471107,7,9.328
JAX00632841,7,9.346
UNC12471890,7,9.347
UNC12472207,7,9.352
UNCHS019519,7,9.377
UNCHS019520,7,9.378
JAX00632876,7,9.382
UNC12473803,7,9.387
JAX00149137,7,9.388
UNC12475690,7,9.41
UNC12476157,7,9.415
UNCHS019521,7,9.418
UNCHS019522,7,9.419
UNC12476895,7,9.426
UNC12477331,7,9.433
JAX00632956,7,9.442
UNC12477829,7,9.443
JAX00149159,7,9.444
UNC12478200,7,9.45
UNCHS019523,7,9.455
UNCHS019524,7,9.455
UNCHS019525,7,9.457
UNCHS019526,7,9.458
UNCHS019527,7,9.461
UNC12478470,7,9.465
UNCHS019530,7,9.519
UNC12479791,7,9.523
UNCHS019531,7,9.541
UNCHS019532,7,9.542
JAX00632993,7,9.543
JAX00633051,7,9.905
JAX00633065,7,9.928
JAX00633065r,7,9.928
UNC12484354,7,9.931
JAX00633079,7,9.933
UNCHS019536,7,9.936
JAX00633093,7,9.938
UNCHS019537,7,9.94
UNCHS019538,7,9.941
JAX00633115,7,9.943
JAX00633159,7,9.953
JAX00633165,7,9.955
UNC12488508,7,9.956
UNCHS019539,7,9.962
JAX00633185,7,9.963
JAX00633186,7,9.963
UNC12489776,7,10.017
UNCHS019542,7,10.213
JAX00633246,7,10.216
JAX00633252,7,10.227
JAX00149297,7,10.237
UNCHS019543,7,10.239
JAX00633290,7,10.252
JAX00633291,7,10.252
UNC12495868,7,10.258
UNCHS019545,7,10.268
UNCHS019546,7,10.268
JAX00633320,7,10.279
UNC12499463,7,10.475
UNCHS019547,7,10.587
JAX00633337,7,10.613
backupUNC070052516,7,10.914
JAX00149345,7,10.999
JAX00633381,7,11.116
JAX00633386,7,11.134
UNCHS019549,7,11.274
UNCHS019550,7,11.289
JAX00149355,7,11.591
UNC12504998,7,11.731
JAX00633429,7,11.801
UNC12506197,7,12.056
UNCHS019555,7,12.242
JAX00633462,7,12.37
UNC12506894,7,12.404
UNCHS019557,7,12.464
UNC12507102,7,12.466
UNCHS019558,7,12.474
JAX00149373,7,12.498
UNC12507725,7,12.64
JAX00633483,7,12.681
UNCHS019560,7,12.761
UNC12508197,7,12.763
JAX00633484,7,12.769
JAX00633485,7,12.83
UNC12508699,7,12.947
UNC12508930,7,13.059
UNC12509079,7,13.113
UNC12509394,7,13.199
JAX00149388,7,13.255
UNC12509679,7,13.279
UNC12509967,7,13.383
UNCHS019562,7,13.384
JAX00633516,7,13.414
UNC12510248,7,13.446
UNC12510765,7,13.595
UNC12510962,7,13.679
UNC12511187,7,13.732
UNC12511648,7,13.749
UNC12511825,7,13.758
UNC12512261,7,13.774
UNC12512388,7,13.782
UNC12512623,7,13.801
UNC12512780,7,13.808
UNC12513011,7,13.816
UNCHS019563,7,13.816
JAX00633587,7,13.816
UNCHS019564,7,13.818
UNC12513143,7,13.822
UNC12513467,7,13.831
JAX00633604,7,13.837
JAX00633605,7,13.838
UNC12513680,7,13.84
UNCHS019565,7,13.849
UNC12513976,7,13.85
UNCHS019566,7,13.85
UNC12514173,7,13.857
UNCHS019568,7,13.858
UNC12514337,7,13.865
UNC12514662,7,13.88
UNC12515015,7,13.908
UNC12515093,7,13.914
JAX00633649,7,13.915
UNC12515314,7,13.925
UNC12515705,7,13.937
UNC12515815,7,13.94
JAX00633657,7,13.942
UNC12516045,7,13.95
UNC12516248,7,13.957
UNC12516545,7,13.967
UNC12516629,7,13.972
UNCHS019572,7,13.976
JAX00149446,7,13.984
UNC12516774,7,13.984
UNC12516988,7,13.992
UNC12517525,7,14.009
JAX00149451,7,14.017
UNC12518025,7,14.025
UNC12518352,7,14.033
UNC12518780,7,14.047
JAX00633684,7,14.053
UNC12519613,7,14.077
JAX00633698,7,14.086
UNC12521150,7,14.472
JAX00149482,7,14.512
UNC12521377,7,14.52
UNCHS019574,7,14.57
UNC12521663,7,14.764
JAX00149490,7,14.766
UNC12521819,7,14.799
UNC12521950,7,14.826
UNC12522051,7,14.868
UNCHS019575,7,14.875
JAX00149498,7,14.903
UNC12522402,7,14.949
JAX00633756,7,15.01
JAX00231568,7,15.088
JAX00633760,7,15.162
UNC12524342,7,15.3
JAX00633777,7,15.333
JAX00149519,7,15.39
UNC12525448,7,15.39
UNC12526257,7,15.463
UNC12526384,7,15.478
JAX00633794,7,15.498
JAX00149526,7,15.51
UNCHS019577,7,15.614
JAX00633822,7,15.673
JAX00633822q,7,15.673
UNCHS019580,7,15.689
UNC12528062,7,15.786
UNC12528423,7,15.814
UNC12528981,7,15.825
JAX00633860,7,15.84
UNC12529846,7,15.842
UNCHS019581,7,15.865
UNCHS019582,7,15.866
JAX00633887,7,15.874
UNC12532252,7,15.877
UNC12532962,7,15.887
JAX00633900,7,15.888
JAX00633908,7,15.893
UNCHS019583,7,15.898
UNCHS019584,7,15.9
JAX00190043,7,15.902
JAX00190043r,7,15.902
UNCHS019586,7,15.903
JAX00633926,7,15.903
JAX00633931,7,15.906
UNC12534373,7,15.913
UNC12534714,7,15.919
UNCHS019588,7,15.92
JAX00633950,7,15.926
UNC12535612,7,15.932
UNCHS019589,7,15.937
UNCHS019590,7,15.938
JAX00149594,7,15.949
UNC12537732,7,15.958
UNC12538401,7,15.968
UNC12538865,7,15.992
UNC12539091,7,16.02
UNC12539240,7,16.036
UNC12539351,7,16.051
UNCHS019592,7,16.066
UNC12539567,7,16.077
UNC12539606,7,16.082
UNC12539737,7,16.106
UNC12540020,7,16.148
JAX00634000,7,16.168
UNC12540220,7,16.173
UNC12540351,7,16.188
UNCHS019594,7,16.198
UNC12540428,7,16.203
UNC12540451,7,16.217
UNC12540658,7,16.241
UNC12540684,7,16.244
UNC12540807,7,16.272
JAX00149614,7,16.285
backupUNC070627737,7,16.299
UNCHS019595,7,16.306
UNCHS019596,7,16.313
UNC12541218,7,16.319
UNC12541316,7,16.335
UNC12541477,7,16.353
UNC12541579,7,16.366
UNC12541618,7,16.385
UNC12541862,7,16.417
UNC12541914,7,16.428
UNC12542093,7,16.465
UNCHS019597,7,16.483
UNC12542165,7,16.486
UNCHS019598,7,16.488
UNC12542258,7,16.505
JAX00634050,7,16.506
UNC12542285,7,16.509
UNCHS019599,7,16.524
UNCHS019600,7,16.529
UNC12542381,7,16.533
UNC12542805,7,16.641
UNC12543129,7,16.683
UNC12543518,7,16.704
UNC12543724,7,16.718
JAX00634069,7,16.724
UNC12544170,7,16.747
UNC12544453,7,16.768
UNC12544866,7,16.792
JAX00149648,7,16.8
UNC12545679,7,16.83
UNCHS019603,7,16.843
UNCHS019604,7,16.843
JAX00634111,7,16.843
UNC12546145,7,16.844
UNCHS019605,7,16.851
UNCHS019606,7,16.851
UNCHS019607,7,16.861
UNC12548196,7,16.869
UNCHS019609,7,16.872
UNCHS019610,7,16.872
UNC12549403,7,16.886
UNC12549751,7,16.894
UNC12550397,7,16.901
JAX00149679,7,16.903
JAX00634191,7,16.903
UNCHS019611,7,16.906
UNCHS019613,7,16.909
JAX00634219,7,16.913
UNC12551003,7,16.913
UNC12551309,7,16.92
JAX00149686,7,16.922
UNC12552243,7,16.931
UNC12552771,7,16.938
UNCHS019616,7,16.94
UNC12553046,7,16.942
JAX00149693,7,16.944
JAX00634272,7,16.954
UNC12554083,7,16.963
JAX00149705,7,17.003
UNC12555389,7,17.012
UNC12555804,7,17.028
UNCHS019617,7,17.035
UNCHS019618,7,17.036
UNC12556378,7,17.041
UNCHS019619,7,17.053
UNC12556892,7,17.054
JAX00634341,7,17.058
JAX00634351,7,17.064
UNC12557618,7,17.071
UNC12558491,7,17.091
UNC12558731,7,17.097
UNCHS019626,7,17.098
UNC12558782,7,17.098
JAX00149724,7,17.099
UNC12558851,7,17.1
UNC12558981,7,17.103
UNC12559013,7,17.105
UNC12559071,7,17.109
UNC12559095,7,17.111
UNC12559116,7,17.112
UNC12559214,7,17.114
UNC12559329,7,17.117
UNC12559343,7,17.118
JAX00634391,7,17.121
UNC12559386,7,17.122
UNC12559413,7,17.124
UNC12559422,7,17.126
UNC12559432,7,17.127
UNC12559449,7,17.131
UNC12559467,7,17.133
UNC12559491,7,17.135
UNC12559549,7,17.139
UNC12559556,7,17.142
UNC12559569,7,17.143
UNC12559609,7,17.149
JAX00634396,7,17.152
UNC12559615,7,17.152
UNC12559680,7,17.155
UNC12559708,7,17.156
UNC12559714,7,17.159
UNCHS019627,7,17.165
UNC12559838,7,17.166
UNCHS019628,7,17.166
UNC12559911,7,17.169
UNC12559960,7,17.176
UNC12560015,7,17.179
UNC12560153,7,17.187
UNC12560354,7,17.195
JAX00634416,7,17.198
UNC12560520,7,17.2
UNC12560970,7,17.209
JAX00634428,7,17.22
UNC12561578,7,17.221
UNCHS019629,7,17.221
JAX00149749,7,17.226
UNC12562181,7,17.231
UNC12563156,7,17.248
UNC12563325,7,17.251
UNC12563619,7,17.257
UNC12563949,7,17.264
UNC12564527,7,17.275
JAX00634448,7,17.279
JAX00634451,7,17.28
UNC12564979,7,17.287
UNCHS019632,7,17.288
JAX00634460,7,17.295
UNC12565515,7,17.298
UNCHS019633,7,17.299
UNCHS019634,7,17.3
UNC12565740,7,17.303
UNC12566263,7,17.312
UNC12566732,7,17.32
UNC12566915,7,17.325
UNC12567394,7,17.337
UNC12567534,7,17.341
JAX00149774,7,17.344
UNC12567901,7,17.35
UNC12568279,7,17.359
UNC12569004,7,17.373
UNCHS019635,7,17.386
UNC12569756,7,17.391
UNC12570038,7,17.397
JAX00634516,7,17.402
JAX00149784,7,17.403
JAX00634520,7,17.404
UNC12570352,7,17.404
UNC12570515,7,17.41
UNC12570830,7,17.417
UNC12571289,7,17.429
UNC12571429,7,17.432
JAX00149790,7,17.435
UNC12571715,7,17.442
UNC12572046,7,17.513
UNCHS019637,7,17.664
UNCHS019638,7,17.719
UNC12572462,7,17.889
UNC12572633,7,18.132
UNC12572877,7,18.373
UNC12573127,7,18.421
JAX00634558,7,18.436
UNC12573637,7,18.527
UNC12573732,7,18.56
UNCHS019639,7,18.569
UNCHS019640,7,18.577
UNC12573980,7,18.625
UNC12574261,7,18.694
UNC12574445,7,18.789
UNC12574643,7,18.843
UNC12575065,7,18.952
UNC12575136,7,18.967
UNC12575446,7,19.078
UNC12575603,7,19.115
UNC12575906,7,19.204
UNC12576081,7,19.231
JAX00634659,7,19.236
JAX00634665,7,19.237
UNC12576615,7,19.241
UNC12576958,7,19.245
UNC12577238,7,19.248
UNC12577401,7,19.251
UNC12577879,7,19.255
UNC12578224,7,19.259
UNCHS019641,7,19.26
UNCHS019642,7,19.261
UNC12578580,7,19.262
UNC12578750,7,19.265
UNCHS019644,7,19.272
UNC12579231,7,19.274
UNC12579585,7,19.278
UNC12580066,7,19.284
JAX00634720,7,19.286
UNC12580355,7,19.287
UNC12580612,7,19.291
JAX00634739,7,19.291
UNCHS019645,7,19.295
JAX00634766,7,19.295
JAX00634785,7,19.303
JAX00634799,7,19.304
JAX00634830,7,19.321
JAX00149864,7,19.321
JAX00634847,7,19.327
JAX00634848,7,19.327
JAX00634856,7,19.332
cr30snv38,7,19.334
UNCJPD003024,7,19.345
JAX00634933,7,19.354
JAX00149952,7,19.354
JAX00149954,7,19.354
ICR2062,7,19.356
ICR5838,7,19.356
ICR1840,7,19.357
JAX00634987,7,19.365
JAX00635012,7,19.37
JAX00149988,7,19.371
JAX00635017,7,19.371
UNCHS019649,7,19.41
JAX00150020,7,19.451
JAX00150020r,7,19.451
UNCHS019653,7,19.458
UNCHS019654,7,19.46
JAX00635096,7,19.488
JAX00635098,7,19.489
UNCHS019655,7,19.491
UNCHS019656,7,19.493
UNCHS019658,7,19.517
UNC12598012,7,19.562
UNC12598222,7,19.575
UNC12598470,7,19.592
UNC12598627,7,19.614
UNCHS019659,7,19.714
UNCHS019661,7,19.722
UNCHS019662,7,19.736
UNC12599367,7,19.75
UNCHS019663,7,19.778
UNCHS019664,7,19.79
UNCHS019665,7,19.97
UNC12600586,7,19.983
UNC12600763,7,20.01
UNC12600965,7,20.063
UNCHS019667,7,20.072
UNC12601766,7,20.204
UNC12602224,7,20.288
UNCHS019669,7,20.375
UNC12602638,7,20.38
UNCHS019670,7,20.388
UNC12602821,7,20.422
UNC12603030,7,20.482
UNC12603320,7,20.545
UNCHS019672,7,20.588
UNC12603529,7,20.603
UNC12603813,7,20.616
UNC12604361,7,20.63
JAX00635257,7,20.636
UNC12605417,7,20.653
JAX00635294,7,20.655
UNC12605737,7,20.662
JAX00635307,7,20.665
UNC12606547,7,20.678
UNC12606995,7,20.688
UNCHS019673,7,20.689
UNCHS019674,7,20.69
UNC12607279,7,20.696
JAX00635355,7,20.703
UNC12607989,7,20.729
UNCHS019675,7,20.742
UNCHS019676,7,20.746
JAX00635382,7,20.748
UNC12608298,7,20.753
JAX00635388,7,20.762
UNC12608493,7,20.77
UNCHS019680,7,20.806
UNC12608926,7,20.807
UNC12609176,7,20.825
UNC12609316,7,20.841
UNCHS019681,7,20.855
UNCHS019682,7,20.858
UNC12609495,7,20.859
UNC12609880,7,20.89
UNCHS019683,7,20.897
UNC12610110,7,20.904
UNC12610294,7,20.928
UNC12610465,7,20.949
UNC12610772,7,20.973
UNC12610873,7,20.979
JAX00150093,7,20.987
UNC12611324,7,21.014
UNCHS019685,7,21.016
UNCHS019687,7,21.028
UNC12611678,7,21.032
UNCHS019689,7,21.035
UNCHS019690,7,21.04
JAX00635509,7,21.04
UNC12612060,7,21.055
UNC12612281,7,21.078
UNC12612445,7,21.1
UNC12612751,7,21.128
UNC12613146,7,21.153
UNC12613387,7,21.167
JAX00635532,7,21.169
UNC12614050,7,21.203
UNCHS019691,7,21.203
UNCHS019692,7,21.206
UNCHS019693,7,21.23
UNCHS019694,7,21.233
UNC12614684,7,21.236
UNC12614782,7,21.241
JAX00635557,7,21.247
JAX00635557q,7,21.247
JAX00635568,7,21.283
UNCHS019695,7,21.286
UNC12615407,7,21.288
JAX00635576,7,21.302
UNC12615614,7,21.306
JAX00635578,7,21.306
UNCHS019697,7,21.307
UNCHS019698,7,21.31
UNC12615793,7,21.323
UNCHS019699,7,21.329
UNCHS019700,7,21.332
UNCHS019701,7,21.341
UNC12616241,7,21.35
UNC12616898,7,21.399
JAX00635591,7,21.41
UNC12617202,7,21.427
UNC12617435,7,21.443
JAX00150128,7,21.478
UNCHS019704,7,21.478
UNC12618097,7,21.483
UNC12618688,7,21.527
JAX00635611,7,21.532
UNC12619045,7,21.553
UNC12619377,7,21.575
UNC12619950,7,21.61
UNC12620224,7,21.629
UNCHS019705,7,21.667
UNCHS019706,7,21.671
UNC12620935,7,21.691
UNC12621145,7,21.709
JAX00635634,7,21.709
UNC12621517,7,21.723
UNC12621658,7,21.728
UNC12622216,7,21.747
UNC12622439,7,21.753
JAX00635658,7,21.757
UNC12622801,7,21.766
UNC12623289,7,21.781
UNC12623516,7,21.793
UNC12623596,7,21.798
UNC12624037,7,21.822
UNC12624190,7,21.829
UNCHS019707,7,21.837
UNCHS019708,7,21.839
UNC12624590,7,21.845
JAX00150158,7,21.845
UNC12624878,7,21.854
UNCHS019709,7,21.858
UNC12625152,7,21.866
UNC12625276,7,21.873
UNC12625610,7,21.88
JAX00635708,7,21.884
UNCHS019711,7,21.885
UNC12625919,7,21.886
UNCHS019712,7,21.886
UNCHS019713,7,21.888
UNCHS019714,7,21.888
UNC12626190,7,21.893
UNC12626625,7,21.902
UNC12627035,7,21.909
UNC12627594,7,21.918
UNCHS019715,7,21.919
UNC12627653,7,21.919
UNCHS019716,7,21.919
UNC12628215,7,21.927
UNC12628654,7,21.936
UNC12628769,7,21.938
UNC12629076,7,21.944
UNCHS019717,7,21.953
UNC12629718,7,21.955
JAX00635764,7,21.957
UNC12629908,7,21.961
UNC12630138,7,21.964
JAX00635781,7,21.967
UNCHS019719,7,21.969
JAX00635789,7,21.97
UNCHS019720,7,21.97
UNCHS019721,7,21.972
UNC12630626,7,21.972
UNCHS019722,7,21.972
UNCHS019723,7,21.998
UNC12631019,7,22.001
UNCHS019725,7,22.007
UNCHS019726,7,22.015
UNC12631168,7,22.025
JAX00635808,7,22.035
UNC12631322,7,22.044
UNC12631468,7,22.066
UNCHS019727,7,22.097
JAX00635825,7,22.109
UNCHS019728,7,22.109
UNC12632101,7,22.154
UNC12632197,7,22.171
UNC12632339,7,22.193
UNC12632505,7,22.213
UNC12632658,7,22.24
UNC12632852,7,22.27
JAX00635837,7,22.274
UNC12633055,7,22.307
JAX00635848,7,22.317
UNC12633190,7,22.325
UNCHS019730,7,22.341
UNCHS019731,7,22.344
UNC12633339,7,22.347
JAX00635856,7,22.359
UNCHS019732,7,22.365
UNC12633612,7,22.403
UNC12633748,7,22.418
UNCHS019733,7,22.435
UNC12633900,7,22.446
UNC12634267,7,22.501
JAX00635890,7,22.508
UNC12634623,7,22.541
UNC12634708,7,22.553
UNCHS019735,7,22.574
UNCHS019736,7,22.58
UNC12634865,7,22.588
UNC12634963,7,22.609
UNC12635140,7,22.63
JAX00635910,7,22.66
UNC12635502,7,22.673
UNC12635776,7,22.703
JAX00635935,7,22.727
JAX00635936,7,22.73
UNC12636114,7,22.744
UNCHS019737,7,22.748
UNC12636254,7,22.758
JAX00150206,7,22.793
UNC12636494,7,22.798
JAX00635950,7,22.807
UNC12636559,7,22.817
UNCHS019740,7,22.834
UNC12636599,7,22.836
UNC12636653,7,22.855
JAX00150208,7,22.861
UNCHS019741,7,22.868
UNCHS019742,7,22.878
UNC12636792,7,22.885
UNC12637049,7,22.942
UNC12637122,7,22.96
UNC12637339,7,23.001
UNC12637411,7,23.022
UNC12637521,7,23.039
UNC12637773,7,23.079
UNCHS019743,7,23.09
UNC12637874,7,23.096
UNCHS019744,7,23.102
UNC12638062,7,23.129
UNC12638325,7,23.178
UNC12638508,7,23.218
UNC12638615,7,23.244
UNC12639080,7,23.319
UNC12639149,7,23.33
UNC12639495,7,23.372
UNC12639728,7,23.404
UNC12639860,7,23.418
UNC12640045,7,23.442
UNC12640182,7,23.454
UNC12640450,7,23.495
UNC12640710,7,23.531
UNC12641139,7,23.595
UNC12641412,7,23.63
JAX00150231,7,23.655
UNCHS019748,7,23.715
UNC12642197,7,23.73
UNC12642419,7,23.751
UNC12642904,7,23.809
UNC12643421,7,23.883
UNCHS019749,7,23.93
UNCHS019750,7,23.935
UNC12643987,7,23.94
JAX00636111,7,23.963
UNC12644244,7,23.985
UNC12644509,7,24.013
UNCHS019751,7,24.05
UNC12644891,7,24.063
UNCHS019752,7,24.063
UNC12645096,7,24.086
UNC12645702,7,24.148
UNC12646173,7,24.191
UNC12646440,7,24.222
JAX00636152,7,24.233
UNC12646920,7,24.285
UNC12647133,7,24.321
UNC12647738,7,24.406
UNC12648106,7,24.445
JAX00150261,7,24.474
B6_rs31221380,7,24.485
UNC12648540,7,24.491
UNC12648874,7,24.54
UNCHS019753,7,24.549
UNCHS019754,7,24.554
UNC12649347,7,24.616
UNCHS019755,7,24.649
UNCHS019756,7,24.664
UNC12649716,7,24.673
UNC12649754,7,24.689
UNCHS019757,7,24.712
UNCHS019758,7,24.721
UNC12650089,7,24.749
JAX00636270,7,24.784
UNC12650492,7,24.834
UNC12650794,7,24.879
UNC12650961,7,24.916
UNCHS019759,7,24.923
UNCHS019760,7,24.933
UNCHS019761,7,24.959
UNCHS019762,7,24.964
UNC12651396,7,24.974
UNC12651787,7,25.022
JAX00636307,7,25.028
UNCHS019763,7,25.034
UNCHS019764,7,25.042
UNC12651952,7,25.045
UNCHS019765,7,25.086
UNC12652305,7,25.094
UNCHS019766,7,25.097
JAX00150287,7,25.157
UNC12652825,7,25.17
UNCHS019767,7,25.182
UNCHS019768,7,25.187
UNC12652997,7,25.202
UNCHS019769,7,25.203
UNCHS019770,7,25.21
UNC12653469,7,25.226
UNC12653794,7,25.234
JAX00636344,7,25.236
JAX00636346,7,25.236
JAX00636355,7,25.241
UNCHS019771,7,25.243
JAX00636374,7,25.265
JAX00150300,7,25.272
UNCHS019773,7,25.295
UNCHS019774,7,25.296
JAX00150310,7,25.317
JAX00150310r,7,25.317
UNCHS019776,7,25.32
JAX00636398,7,25.326
sanger3778,7,25.331
UNCHS019777,7,25.333
UNCHS019778,7,25.333
UNCHS019779,7,25.347
UNCHS019780,7,25.348
UNC12658467,7,25.358
JAX00150320,7,25.359
JAX00150320r,7,25.359
ICR5843,7,25.425
ICR1844,7,25.459
UNC12661746,7,25.462
JAX00636474,7,25.462
JAX00636482,7,25.471
UNCHS019793,7,25.473
UNCHS019794,7,25.473
JAX00636491,7,25.477
UNC12666748,7,25.48
ICR1847,7,25.48
JAX00150383,7,25.481
ICR5847,7,25.481
UNCHS019797,7,25.505
JAX00150389,7,25.506
UNCHS019798,7,25.506
JAX00636512,7,25.52
JAX00636525,7,25.544
JAX00636526,7,25.545
JAX00636527,7,25.561
ICR1850,7,25.596
UNC12670843,7,25.6
UNCHS019799,7,25.9
ICR5851,7,25.907
UNCHS019800,7,25.909
JAX00150417,7,26.121
