# Genetic map for GigaMUGA chromosome 15
# nrow 4558
# ncol 3
marker,chr,pos
UNC24994731,15,3.601
JAX00392816,15,3.601
JAX00392819,15,3.606
UNCHS039587,15,3.618
UNCHS039590,15,3.626
UNCHS039591,15,3.638
UNCHS039592,15,3.639
UNCHS039593,15,3.644
UNCHS039594,15,3.644
UNC24995941,15,3.646
UNCHS039596,15,3.656
JAX00058703,15,3.659
UNCHS039598,15,3.672
UNC24997296,15,3.69
JAX00058713,15,3.707
UNCHS039599,15,3.711
UNCHS039600,15,3.712
UNCHS039603,15,3.723
UNCHS039604,15,3.726
JAX00058727,15,3.767
JAX00392898,15,3.773
UNC25000178,15,3.78
JAX00392903,15,3.788
UNCHS039605,15,3.79
UNC25000802,15,3.812
JAX00392916,15,3.844
UNC25002134,15,3.846
JAX00392921,15,3.858
UNC25003084,15,3.868
UNC25004728,15,3.903
JAX00058763,15,3.915
JAX00392945,15,3.925
UNC25005570,15,3.926
UNC25006691,15,3.955
JAX00392969,15,3.973
UNCHS039607,15,4
UNCHS039608,15,4.001
JAX00392980,15,4.009
JAX00058786,15,4.01
UNCHS039609,15,4.019
UNCHS039611,15,4.029
UNCHS039613,15,4.031
UNCHS039612,15,4.031
UNCHS039614,15,4.033
JAX00392997,15,4.034
UNCHS039615,15,4.049
UNC25009996,15,4.05
UNCHS039616,15,4.051
JAX00393006,15,4.064
JAX00058802,15,4.072
JAX00393019,15,4.094
UNC25010840,15,4.098
JAX00393028,15,4.134
JAX00206281,15,4.136
UNC25011651,15,4.15
UNCHS039617,15,4.219
UNCHS039618,15,4.223
JAX00206283,15,4.231
UNCHS039619,15,4.24
UNCHS039620,15,4.245
UNC25012535,15,4.274
UNCHS039621,15,4.282
UNCHS039622,15,4.286
JAX00393068,15,4.355
UNC25014340,15,4.469
JAX00393100,15,4.732
UNC25015950,15,4.737
JAX00393106,15,4.834
UNC25016485,15,4.885
JAX00058856,15,4.949
UNCHS039623,15,5.007
UNCHS039624,15,5.012
UNC25017384,15,5.12
JAX00206298,15,5.219
UNC25019131,15,5.233
UNCHS039627,15,5.233
JAX00393140,15,5.24
UNC25019697,15,5.246
JAX00393152,15,5.261
UNC25020849,15,5.288
UNCHS039630,15,5.288
JAX00058884,15,5.292
JAX00206306,15,5.327
JAX00393190,15,5.336
JAX00393192,15,5.338
UNCHS039631,15,5.342
UNCHS039632,15,5.343
UNC25023630,15,5.344
UNCHS039633,15,5.355
UNCHS039634,15,5.356
JAX00058901,15,5.359
backupUNC150003978,15,5.373
UNC25026317,15,5.388
UNCHS039635,15,5.391
JAX00393261,15,5.4
UNC25027058,15,5.405
JAX00393278,15,5.416
UNC25027637,15,5.417
UNC25028491,15,5.434
UNC25029102,15,5.444
UNCHS039637,15,5.447
UNCHS039639,15,5.456
JAX00393316,15,5.459
UNC25029978,15,5.461
UNC25031061,15,5.478
UNC25031934,15,5.494
JAX00393356,15,5.509
UNC25032949,15,5.512
UNC25033585,15,5.523
JAX00393372,15,5.53
UNC25035197,15,5.552
JAX00393393,15,5.553
UNC25035825,15,5.566
UNC25036490,15,5.579
JAX00393425,15,5.595
UNC25037478,15,5.597
JAX00393443,15,5.605
UNC25038249,15,5.609
UNCHS039641,15,5.616
UNCHS039642,15,5.617
UNC25038956,15,5.622
JAX00393463,15,5.624
UNC25039712,15,5.637
UNC25040106,15,5.648
UNC25040690,15,5.659
JAX00393483,15,5.664
UNC25041529,15,5.678
UNC25042175,15,5.693
JAX00393509,15,5.699
JAX00393517,15,5.706
UNC25042878,15,5.708
UNCHS039644,15,5.71
UNC25043459,15,5.723
UNC25044116,15,5.736
UNC25044999,15,5.755
JAX00393568,15,5.782
UNC25046442,15,5.794
UNCHS039645,15,5.797
backupUNC150598956,15,5.802
JAX00393581,15,5.805
UNC25047558,15,5.822
UNC25047852,15,5.83
UNCHS039647,15,5.841
UNC25048562,15,5.851
UNCHS039649,15,5.852
UNCHS039650,15,5.853
UNC25048843,15,5.86
UNCHS039652,15,5.869
UNCHS039654,15,5.872
UNCHS039655,15,5.873
UNCHS039656,15,5.875
UNC25049643,15,5.879
UNCHS039657,15,5.881
UNCHS039658,15,5.882
UNC25050156,15,5.894
UNCHS039659,15,5.903
UNCHS039660,15,5.904
UNC25050604,15,5.908
UNC25051478,15,5.925
UNC25051855,15,5.931
UNC25052848,15,5.949
UNC25053467,15,5.961
UNCHS039661,15,5.963
UNCHS039662,15,5.964
UNCHS039663,15,5.974
UNCHS039664,15,5.975
UNC25054703,15,5.982
UNC25056047,15,6.005
UNC25056385,15,6.011
UNC25057101,15,6.024
UNC25057551,15,6.031
JAX00393796,15,6.033
UNCHS039665,15,6.033
UNCHS039666,15,6.034
UNCHS039667,15,6.035
UNCHS039668,15,6.036
UNCHS039669,15,6.041
UNCHS039671,15,6.051
JAX00393827,15,6.051
UNC25059231,15,6.058
UNCHS039674,15,6.058
JAX00393850,15,6.067
UNC25059989,15,6.074
UNCHS039675,15,6.085
UNCHS039676,15,6.085
UNC25060884,15,6.089
UNC25061564,15,6.102
UNCHS039677,15,6.116
UNCHS039679,15,6.139
UNCHS039680,15,6.142
UNC25062920,15,6.171
UNCHS039681,15,6.18
JAX00393944,15,6.182
UNCHS039682,15,6.182
UNC25063408,15,6.203
UNCHS039683,15,6.204
UNCHS039684,15,6.208
JAX00393971,15,6.243
UNCHS039685,15,6.25
UNCHS039686,15,6.255
UNC25064466,15,6.272
UNC25065194,15,6.318
JAX00394009,15,6.341
UNC25065818,15,6.365
UNC25066390,15,6.413
UNC25066851,15,6.459
JAX00394032,15,6.469
UNC25067253,15,6.494
UNC25068057,15,6.558
JAX00394051,15,6.615
UNC25069239,15,6.659
UNC25069675,15,6.702
JAX00394064,15,6.733
UNCHS039689,15,6.735
UNCHS039690,15,6.746
UNCHS039691,15,6.792
UNCHS039692,15,6.797
UNC25071073,15,6.847
UNC25071455,15,6.885
UNCHS039693,15,6.913
UNCHS039694,15,6.917
UNC25071706,15,6.923
JAX00059142,15,6.925
JAX00394101,15,6.925
UNCHS039695,15,6.965
UNCHS039696,15,6.968
UNC25072604,15,6.982
UNC25073275,15,7.037
JAX00394123,15,7.071
UNC25073638,15,7.074
UNC25074849,15,7.139
UNCHS039697,15,7.143
CEAJAX00059158,15,7.164
UNC25075928,15,7.236
JAX00394147,15,7.242
UNC25076351,15,7.268
UNCHS039700,15,7.347
UNC25077779,15,7.364
UNCHS039701,15,7.375
UNCHS039702,15,7.378
UNCHS039703,15,7.39
JAX00394170,15,7.437
UNC25078971,15,7.462
JAX00394187,15,7.544
JAX00394208,15,7.641
JAX00394215,15,7.659
JAX00394215q,15,7.659
UNC25082967,15,7.682
UNC25084118,15,7.69
JAX00394251,15,7.69
UNCHS039707,15,7.698
UNC25085189,15,7.698
JAX00394266,15,7.699
JAX00394272,15,7.708
JAX00394276,15,7.71
UNC25088194,15,7.719
JAX00394285,15,7.72
UNC25089709,15,7.735
JAX00394317,15,7.739
JAX00059247,15,7.744
UNC25091806,15,7.751
JAX00059255,15,7.752
JAX00394342,15,7.757
JAX00394357,15,7.765
JAX00394359,15,7.765
JAX00394363,15,7.772
UNCHS039710,15,7.777
UNC25094716,15,7.777
JAX00059282,15,7.784
UNC25096023,15,7.786
JAX00059288,15,7.791
JAX00059292,15,7.798
JAX00059292r,15,7.798
backupUNC150016326,15,7.8
UNCHS039712,15,7.801
UNCHS039713,15,7.811
UNCHS039714,15,7.811
JAX00059306,15,7.811
JAX00394407,15,7.813
UNC25100146,15,7.815
JAX00206438,15,7.817
UNCHS039717,15,7.825
UNCHS039718,15,7.825
UNCHS039719,15,7.825
UNCHS039720,15,7.826
JAX00059320,15,7.828
JAX00394437,15,7.834
JAX00394445,15,7.839
JAX00394448,15,7.842
JAX00394462,15,7.847
UNCHS039721,15,7.847
JAX00059339,15,7.849
UNCHS039723,15,7.852
UNCHS039724,15,7.852
JAX00059344,15,7.854
JAX00394479,15,7.856
UNC25107530,15,7.859
UNCHS039725,15,7.867
UNCHS039726,15,7.867
JAX00394509,15,7.871
JAX00394517,15,7.872
UNC25109709,15,7.873
UNCHS039727,15,7.877
UNCHS039728,15,7.877
JAX00394530,15,7.88
JAX00394533,15,7.881
JAX00394538,15,7.887
JAX00394540,15,7.888
UNC25112861,15,7.892
JAX00394577,15,7.899
UNCHS039729,15,7.901
UNCHS039730,15,7.901
JAX00394585,15,7.902
JAX00394585r,15,7.902
UNC25115431,15,7.906
UNC25116544,15,7.91
JAX00394598,15,7.917
JAX00059403,15,7.917
JAX00059405,15,7.92
UNC25119376,15,7.922
UNC25121947,15,7.935
JAX00394643,15,7.936
JAX00394668,15,7.942
UNCHS039731,15,7.947
UNCHS039732,15,7.947
UNC25125250,15,7.948
JAX00394695,15,7.949
UNCHS039733,15,7.958
UNC25127708,15,7.959
UNCHS039734,15,7.959
ICR726,15,7.962
ICR4726,15,7.962
JAX00059453,15,7.963
UNC25129884,15,7.967
ICR4728,15,7.975
JAX00394762,15,7.982
UNC25132304,15,7.986
ICR4729,15,7.99
UNC25132993,15,7.997
UNCHS039735,15,8.003
JAX00059488,15,8.024
UNC25136469,15,8.031
JAX00059498,15,8.041
JAX00394854,15,8.043
UNC25138352,15,8.054
ICR733,15,8.059
ICR4733,15,8.059
JAX00394871,15,8.062
ICR734,15,8.073
ICR4734,15,8.073
UNCHS039737,15,8.077
UNC25140152,15,8.078
UNCHS039738,15,8.078
JAX00394898,15,8.081
UNCHS039740,15,8.083
ICR735,15,8.086
UNCHS039741,15,8.094
UNCHS039742,15,8.095
ICR736,15,8.1
ICR4736,15,8.1
JAX00059528,15,8.102
UNC25142740,15,8.106
JAX00394934,15,8.111
JAX00059533,15,8.112
ICR737,15,8.113
UNC25143656,15,8.115
ICR738,15,8.126
ICR4738,15,8.126
UNC25145994,15,8.137
ICR4739,15,8.14
JAX00059547,15,8.14
JAX00394981,15,8.146
UNC25149175,15,8.163
ICR741,15,8.167
ICR4741,15,8.167
JAX00059568,15,8.182
JAX00395035,15,8.189
ICR2029,15,8.195
ICR4742,15,8.195
ICR744,15,8.197
JAX00059577,15,8.205
ICR4745,15,8.21
UNC25153961,15,8.214
UNCHS039743,15,8.219
UNCHS039744,15,8.22
ICR4746,15,8.224
JAX00395073,15,8.224
UNC25155582,15,8.232
JAX00059593,15,8.232
JAX00395075,15,8.233
ICR747,15,8.234
ICR4747,15,8.234
ICR4748,15,8.236
UNC25157916,15,8.238
JAX00059608,15,8.239
JAX00395104,15,8.24
UNCHS039745,15,8.24
UNCHS039746,15,8.24
ICR4750,15,8.241
UNC25159578,15,8.242
ICR4751,15,8.243
JAX00059627,15,8.244
UNC25160666,15,8.246
ICR753,15,8.248
ICR4753,15,8.248
UNCHS039747,15,8.248
JAX00206505,15,8.251
UNC_rs47160358,15,8.252
ICR4754,15,8.252
UNC25164379,15,8.254
UNCHS039749,15,8.257
UNCHS039750,15,8.257
UNCHS039751,15,8.257
UNCHS039752,15,8.257
UNCHS039753,15,8.258
JAX00395227,15,8.258
UNC25167412,15,8.261
UNCHS039755,15,8.262
UNCHS039756,15,8.262
UNCHS039757,15,8.265
UNCHS039758,15,8.265
UNC25169637,15,8.267
UNCHS039759,15,8.267
UNCHS039760,15,8.267
UNC25170555,15,8.269
JAX00395303,15,8.269
UNC25171468,15,8.272
JAX00395325,15,8.273
JAX00395364,15,8.281
UNCHS039761,15,8.281
UNCHS039762,15,8.282
JAX00395369,15,8.282
UNC25173796,15,8.282
JAX00059754,15,8.349
UNC25175531,15,8.35
JAX00395403,15,8.393
UNCHS039767,15,8.415
ICR772,15,8.417
ICR4772,15,8.418
UNC25177052,15,8.462
JAX00395426,15,8.492
JAX00395426q,15,8.492
JAX00206537,15,8.501
UNC25179251,15,8.512
ICR775,15,8.524
ICR4775,15,8.524
UNCHS039769,15,8.536
UNCHS039770,15,8.537
JAX00395475,15,8.556
UNCHS039771,15,8.557
JAX00188076,15,8.56
ICR777,15,8.595
ICR4777,15,8.595
UNC25183566,15,8.636
ICR778,15,8.638
ICR4778,15,8.64
UNCHS039773,15,8.669
UNCHS039774,15,8.671
UNC25184879,15,8.687
UNC25185921,15,8.722
JAX00059830,15,8.784
UNCHS039776,15,8.793
UNCHS039778,15,8.81
ICR782,15,8.817
UNC25188353,15,8.832
UNCHS039779,15,8.842
UNCHS039780,15,8.846
ICR783,15,8.859
JAX00395594,15,8.873
ICR784,15,8.875
UNC25189886,15,8.876
ICR785,15,8.882
UNC25190847,15,8.883
JAX00395629,15,8.888
ICR786,15,8.888
ICR4786,15,8.888
UNCHS039781,15,8.888
UNCHS039782,15,8.888
UNC25193318,15,8.896
UNCHS039783,15,8.897
UNCHS039784,15,8.897
ICR787,15,8.903
ICR4787,15,8.905
JAX00395656,15,8.905
UNC25194859,15,8.905
ICR4789,15,8.916
ICR790,15,8.923
JAX00395682,15,8.924
ICR791,15,8.929
UNCHS039785,15,8.937
JAX00395704,15,8.939
UNC25198730,15,8.939
UNCHS039787,15,8.947
UNCHS039788,15,8.948
UNC25199618,15,8.949
JAX00395718,15,8.949
UNCHS039790,15,8.956
UNC25201418,15,8.979
UNCHS039791,15,8.979
UNCHS039792,15,8.98
JAX00395749,15,9.008
UNC25202762,15,9.011
JAX00059946,15,9.037
UNC25204588,15,9.039
JAX00395791,15,9.069
UNC25206573,15,9.077
UNCHS039793,15,9.093
UNCHS039794,15,9.094
ICR4801,15,9.094
UNC25209003,15,9.109
ICR802,15,9.116
ICR803,15,9.133
ICR4803,15,9.133
JAX00395848,15,9.134
JAX00059985,15,9.149
UNC25211868,15,9.153
UNCHS039796,15,9.22
UNC25213723,15,9.233
UNCHS039797,15,9.262
UNCHS039798,15,9.264
JAX00395916,15,9.274
JAX00395946,15,9.284
UNC25215294,15,9.299
ICR4807,15,9.305
UNCHS039799,15,9.306
UNCHS039800,15,9.308
JAX00395968,15,9.337
UNCHS039801,15,9.339
UNCHS039802,15,9.341
UNCHS039803,15,9.352
UNCHS039804,15,9.353
UNC25218418,15,9.399
UNCHS039805,15,9.412
UNCHS039806,15,9.416
JAX00396038,15,9.434
UNC25219686,15,9.452
UNCHS039807,15,9.46
UNCHS039809,15,9.468
UNCHS039810,15,9.472
UNC25220278,15,9.478
UNC25220921,15,9.503
UNC25221025,15,9.508
UNC25221738,15,9.527
UNC25222156,15,9.538
JAX00396090,15,9.543
UNCHS039811,15,9.545
UNCHS039812,15,9.547
UNC25222924,15,9.568
UNCHS039813,15,9.576
UNCHS039814,15,9.577
UNC25223360,15,9.583
UNCHS039816,15,9.588
UNC25223697,15,9.594
JAX00396112,15,9.613
UNC25224290,15,9.615
UNCHS039817,15,9.635
UNC25224676,15,9.636
UNCHS039818,15,9.637
UNC25225039,15,9.65
UNC25225629,15,9.669
JAX00396130,15,9.689
UNC25226366,15,9.691
JAX00060057,15,9.694
JAX00060058,15,9.694
UNC25226506,15,9.697
JAX00060059,15,9.71
UNC25226889,15,9.714
JAX00396137,15,9.722
JAX00060061,15,9.727
JAX00396144,15,9.739
UNC25227442,15,9.741
UNC25228006,15,9.76
UNCHS039819,15,9.764
UNC25228295,15,9.77
UNC25228556,15,9.776
UNC25228851,15,9.781
JAX00060074,15,9.785
UNC25229226,15,9.786
UNC25229452,15,9.789
JAX00060077,15,9.792
UNCHS039821,15,9.793
UNCHS039822,15,9.793
UNC25229992,15,9.795
UNC25230172,15,9.798
UNC25230515,15,9.801
UNC25231069,15,9.806
UNC25231410,15,9.809
UNC25231912,15,9.816
UNC25232658,15,9.824
UNC25232904,15,9.827
JAX00396202,15,9.827
JAX00396207,15,9.83
UNCHS039824,15,9.834
JAX00060095,15,9.835
UNC25234169,15,9.839
JAX00060098,15,9.841
UNC25234885,15,9.847
JAX00206630,15,9.847
UNC25235353,15,9.852
UNC25235633,15,9.855
UNC25235750,15,9.857
UNC25236572,15,9.867
UNC25236974,15,9.871
UNC25237414,15,9.884
UNC25237929,15,9.902
UNC25238087,15,9.908
UNCHS039825,15,9.909
UNCHS039826,15,9.913
UNCHS039827,15,9.917
UNCHS039828,15,9.919
UNCHS039829,15,9.941
UNC25238972,15,9.941
UNCHS039830,15,9.942
JAX00060121,15,9.953
UNC25239342,15,9.954
UNC25239766,15,9.969
UNC25240077,15,9.979
UNC25240621,15,9.995
UNC25240900,15,10.006
JAX00396289,15,10.022
UNC25241375,15,10.027
UNCHS039831,15,10.03
UNCHS039832,15,10.035
UNC25242206,15,10.059
UNC25242703,15,10.071
JAX00396302,15,10.081
UNC25243377,15,10.101
JAX00396308,15,10.117
UNC25244022,15,10.126
UNC25244437,15,10.154
UNC25244936,15,10.168
UNC25245541,15,10.183
UNC25245875,15,10.198
UNC25246028,15,10.201
UNC25246447,15,10.214
UNCHS039833,15,10.237
UNCHS039834,15,10.239
UNC25247231,15,10.245
UNC25247572,15,10.256
UNCHS039835,15,10.261
UNCHS039836,15,10.263
JAX00396345,15,10.263
UNC25248114,15,10.273
JAX00060165,15,10.281
JAX00396352,15,10.282
backupJAX00396357,15,10.304
UNCHS039238,15,10.322
UNCHS039838,15,10.324
UNCHS039840,15,10.358
JAX00060178,15,10.393
UNCHS039842,15,10.411
JAX00396389,15,10.424
UNC25251907,15,10.426
UNCHS039844,15,10.463
JAX00396401,15,10.466
UNC25253651,15,10.524
UNCHS039846,15,10.564
UNCHS039847,15,10.616
UNCHS039848,15,10.619
UNC25255086,15,10.624
JAX00396423,15,10.627
UNC25256185,15,10.726
UNC25257057,15,10.796
JAX00396444,15,10.856
UNCHS039849,15,10.962
UNC25259254,15,10.967
UNCHS039850,15,10.968
UNCHS039851,15,10.993
UNCHS039852,15,10.996
JAX00396458,15,11.01
UNC25260072,15,11.035
UNCHS039854,15,11.08
UNCHS039855,15,11.081
UNCHS039856,15,11.086
UNCHS039857,15,11.147
UNCHS039859,15,11.172
UNCHS039860,15,11.175
UNCHS039863,15,11.19
UNCHS039861,15,11.196
UNC25262055,15,11.199
UNCHS039862,15,11.201
UNCHS039864,15,11.203
JAX00060236,15,11.222
UNCHS039865,15,11.227
UNCHS039867,15,11.264
UNC25263166,15,11.267
UNCHS039868,15,11.267
UNCHS039869,15,11.282
UNCHS039870,15,11.284
JAX00396491,15,11.313
UNC25264178,15,11.372
JAX00396504,15,11.467
UNC25265531,15,11.477
JAX00396508,15,11.483
JAX00396509,15,11.484
JAX00396519,15,11.575
UNCHS039871,15,11.587
UNC25267083,15,11.602
JAX00396527,15,11.627
UNC25268034,15,11.696
JAX00396532,15,11.742
UNCHS039873,15,11.859
UNCHS039874,15,11.864
JAX00060273,15,11.865
UNC25270983,15,11.926
JAX00396554,15,11.954
JAX00396566,15,11.954
JAX00396567,15,11.954
UNC25272260,15,11.955
JAX00396571,15,11.958
JAX00060290,15,11.96
UNC25274285,15,11.961
UNCHS039876,15,11.961
UNCHS039877,15,11.961
JAX00396599,15,11.962
UNC25275535,15,11.967
JAX00396616,15,11.969
UNC25275845,15,11.97
UNCHS039879,15,11.971
UNCHS039880,15,11.971
JAX00396625,15,11.972
JAX00060309,15,11.976
UNC25277071,15,11.977
JAX00396647,15,11.982
JAX00060318,15,11.983
UNC25278296,15,11.983
JAX00060323,15,11.985
UNCHS039881,15,11.988
JAX00396676,15,11.991
UNC25280681,15,11.992
UNC25280981,15,11.994
UNC25281412,15,11.996
UNCHS039883,15,11.997
UNC25281651,15,11.997
UNCHS039884,15,11.997
UNCHS039885,15,11.997
UNCHS039886,15,11.998
JAX00396687,15,11.998
UNC25282433,15,12
UNC25282632,15,12
UNCHS039887,15,12.002
UNC25282910,15,12.002
UNCHS039888,15,12.002
UNC25283194,15,12.004
UNC25283346,15,12.005
UNC25283725,15,12.006
UNC25283948,15,12.008
JAX00396704,15,12.009
JAX00060354,15,12.01
UNC25284339,15,12.01
UNC25284529,15,12.011
UNC25284864,15,12.013
UNC25285054,15,12.014
UNCHS039889,15,12.014
UNC25285406,15,12.016
UNC25285698,15,12.025
UNC25285746,15,12.031
JAX00396732,15,12.069
UNC25286334,15,12.078
UNC25286720,15,12.125
UNC25287096,15,12.167
UNC25287599,15,12.211
UNCHS039891,15,12.241
UNC25288370,15,12.291
UNCHS039893,15,12.316
UNCHS039894,15,12.323
UNC25289029,15,12.344
UNC25289082,15,12.346
UNC25290341,15,12.366
JAX00396813,15,12.37
UNC25290731,15,12.374
JAX00396815,15,12.377
UNC25290949,15,12.38
UNC25291664,15,12.392
UNCHS039895,15,12.393
UNCHS039896,15,12.394
JAX00060388,15,12.4
UNC25292118,15,12.401
UNCHS039897,15,12.405
UNCHS039898,15,12.406
UNCHS039899,15,12.409
UNCHS039900,15,12.409
UNC25292618,15,12.412
UNC25292843,15,12.416
JAX00396836,15,12.418
UNC25293170,15,12.421
UNCHS039901,15,12.43
UNCHS039902,15,12.43
UNC25293624,15,12.432
UNC25294263,15,12.444
UNC25294877,15,12.456
JAX00396886,15,12.457
UNC25295610,15,12.468
UNC25296064,15,12.478
UNC25296614,15,12.491
UNC25296955,15,12.499
JAX00396921,15,12.5
UNC25297659,15,12.513
UNCHS039903,15,12.522
UNCHS039904,15,12.523
UNC25298050,15,12.525
UNC25298238,15,12.535
UNCHS039905,15,12.544
UNCHS039907,15,12.545
UNCHS039906,15,12.545
UNCHS039908,15,12.547
UNC25298800,15,12.551
UNC25299144,15,12.562
JAX00396953,15,12.604
UNC25302002,15,12.663
JAX00060430,15,12.664
JAX00060430r,15,12.664
UNCHS039911,15,12.766
UNC25304323,15,12.768
UNCHS039912,15,12.769
UNCHS039913,15,12.851
UNCHS039914,15,12.853
UNC25306893,15,12.861
UNCHS039916,15,12.882
UNCHS039917,15,12.93
UNCHS039918,15,12.932
JAX00397069,15,12.933
UNCHS039920,15,12.95
UNC25309104,15,12.951
UNCHS039922,15,12.951
JAX00060461,15,12.952
UNCHS039923,15,12.954
UNCHS039925,15,12.955
UNCHS039924,15,12.955
UNCHS039927,15,12.955
JAX00060467,15,12.963
JAX00397096,15,12.963
JAX00397133,15,12.981
JAX00397137,15,12.983
UNCHS039837,15,12.993
UNC25313385,15,12.995
UNC25314143,15,13.002
UNCHS039931,15,13.004
UNCHS039932,15,13.005
UNC25314708,15,13.008
UNC25315167,15,13.012
JAX00060494,15,13.012
UNC25315428,15,13.015
UNC25315547,15,13.018
UNCHS039933,15,13.077
UNC25316110,15,13.08
UNCHS039934,15,13.081
UNC25316457,15,13.109
